EARTHQUAKE RATE UNCERTAINTY BRANCHES 
RData file,rate-unc-AmSam-Intraslab-beta-proface-1973.RData
Calculation start and end,Fri Jul 10 11:03:24 2026,Fri Jul 10 11:11:57 2026
Region name,AmSam-Intraslab
Version,beta-proface-1973
Catalog type,Prob
b mean,1.3
b sigma,0.0575
max n sigma b,3
delta,0.1
M1,5
Mmax,8
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
default M sigma,0.2
max n sigma M,3
nsamples,1e+05
Magnitude corrections are recomputed 
catalog, from ../catalogs/ker_amsam_betav2_separated_reclassified_v2.csv
n epochs,3
t start,t end,Mc
1973,1994.5,5.5
1994.5,2010,5.3
2010,2026,5.2
type of rate model,average
epoch weights,0.4056604,0.2924528,0.3018868
BRANCHES
Note: all rates are cumulative
Note: calculations assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,45.7,1.3
0.025,37.7,1.41
0.16,41.4,1.36
0.5,45.5,1.3
0.84,49.9,1.24
0.975,54.7,1.19
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,45.7,1.29
0.025,37.7,1.37
0.16,41.4,1.33
0.5,45.5,1.3
0.84,49.9,1.27
0.975,54.7,1.23
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,87692,36513,54028,80800,121110,179400
2.6,64676,27764,40589,59902,88616,129560
2.7,47709,21116,30480,44404,64831,93637
2.8,35199,16064,22893,32926,47431,67659
2.9,25974,12209,17187,24407,34717,48913
3,19170,9284.7,12907,18093,25407,35328
3.1,14150,7060.1,9691.6,13412,18591,25533
3.2,10447,5366.1,7279.1,9941.4,13605,18444
3.3,7714.2,4079.5,5467.1,7369,9955.9,13327
3.4,5697.2,3102.2,4105,5462.5,7286.2,9638.4
3.5,4208.3,2359.1,3083,4049.6,5332.4,6965
3.6,3109.1,1794.2,2314.4,3001.9,3902.7,5035
3.7,2297.3,1363.4,1738.2,2225.3,2856.9,3639.9
3.8,1697.8,1035.9,1304.9,1649.9,2091.1,2632.1
3.9,1255,787.12,979.53,1223.1,1530.9,1903
4,927.8,598.17,735.14,906.87,1120.9,1377.1
4.1,686.03,454.28,551.71,672.33,820.34,996.04
4.2,507.35,345.16,414.09,498.45,600.61,720.62
4.3,375.27,262.09,310.75,369.58,439.79,521.62
4.4,277.63,198.98,233.13,273.95,322.05,377.53
4.5,205.42,151.05,174.91,203.07,235.86,273.28
4.6,152.02,114.61,131.23,150.52,172.79,197.92
4.7,112.52,86.933,98.413,111.62,126.61,143.36
4.8,83.302,65.866,73.783,82.754,92.8,103.9
4.9,61.68,49.87,55.308,61.367,68.045,75.35
5,45.677,37.713,41.433,45.5,49.911,54.709
5.1,33.832,28.474,31.012,33.734,36.644,39.777
5.2,25.064,21.451,23.187,25.014,26.922,28.979
5.3,18.571,16.109,17.311,18.544,19.82,21.174
5.4,13.762,12.062,12.897,13.75,14.622,15.53
5.5,10.2,8.987,9.5853,10.193,10.813,11.456
5.6,7.5617,6.6637,7.1049,7.5555,8.0194,8.4922
5.7,5.6066,4.9183,5.251,5.5998,5.9633,6.3333
