-70.9,18.4,0.000611350682358361
-70.8,18.4,0.000598204385010443
-70.7,18.4,0.00057517088183333
-70.2,18.4,0.000451110904138703
-70.1,18.4,0.000463324844945813
-70.9,18.3,0.000738762047895986
-70.8,18.3,0.000713392973873885
-70.7,18.3,0.000654403835859832
-70.6,18.3,0.000622163788061445
-70.5,18.3,0.000578421077222041
-70.4,18.3,0.000538843367746969
-70.3,18.3,0.000501963034625845
-70.2,18.3,0.000484158876775572
-70.1,18.3,0.000466347169838008
-70,18.3,0.000522207234931924
-69.9,18.3,0.000502496157850951
-69.8,18.3,0.000528456144460085
-69.7,18.3,0.000609875745865705
-69.6,18.3,0.000778731313584122
-69.5,18.3,0.00106973357377906
-69.4,18.3,0.00156082388502616
-69.3,18.3,0.00229147203328783
-69.2,18.3,0.00313724997940635
-69.1,18.3,0.00439969287186026
-69,18.3,0.00606341381974053
-68.9,18.3,0.00758728025201566
-68.8,18.3,0.00909951521382118
-68.7,18.3,0.0105308409711685
-68.6,18.3,0.0116058023564998
-68.5,18.3,0.0121085756113107
-70.9,18.2,0.000858721971891243
-70.8,18.2,0.000796536588090574
-70.7,18.2,0.000746168827024451
-70.6,18.2,0.000698480643371567
-70.5,18.2,0.000663749602726867
-70.4,18.2,0.000603401924951309
-70.3,18.2,0.000561386478977037
-70.2,18.2,0.00053421964203447
-70.1,18.2,0.000517161100513139
-70,18.2,0.000537412601686885
-69.9,18.2,0.000504907216539562
-69.8,18.2,0.000504346364949711
-69.7,18.2,0.000555915615980051
-69.6,18.2,0.000722387791509985
-69.5,18.2,0.00103697739798956
-69.4,18.2,0.00156548519739419
-69.3,18.2,0.00222317581424064
-69.2,18.2,0.00308382472953634
-69.1,18.2,0.00439987836410524
-69,18.2,0.00599092865407991
-68.9,18.2,0.00744740543377333
-68.8,18.2,0.00892051143715409
-68.7,18.2,0.0102459887261136
-68.6,18.2,0.0111438407022774
-68.5,18.2,0.0116030754611503
-68.4,18.2,0.011458232458277
-68.3,18.2,0.0107864943132739
-68.2,18.2,0.00960376842387555
-68.1,18.2,0.00821304022417105
-68,18.2,0.0067116128946513
-67.9,18.2,0.00514886443919532
-67.8,18.2,0.00386409477758402
-67.7,18.2,0.00274387857045425
-67.6,18.2,0.00211859390736345
-67.5,18.2,0.00163464929340176
-67.4,18.2,0.00118464152488958
-67.3,18.2,0.000974190456366023
-67.2,18.2,0.000786582076868548
-67.1,18.2,0.000645012767021294
-67,18.2,0.000483490104810018
-66.9,18.2,0.000424068425610156
-66.8,18.2,0.000351523165747001
-66.7,18.2,0.000286770737299829
-66.6,18.2,0.000240126770340246
-66.5,18.2,0.000167161399353536
-66.4,18.2,0.000131783288264492
-66.3,18.2,9.65886136197937e-05
-66.2,18.2,4.96293395631114e-05
-66.1,18.2,3.32037011932694e-05
-66,18.2,0
-65.9,18.2,0
-65.8,18.2,0
-65.7,18.2,0
-65.6,18.2,3.17936111814435e-05
-65.5,18.2,4.34689418201527e-05
-65.4,18.2,5.45326744052125e-05
-65.3,18.2,6.27296602713479e-05
-65.2,18.2,6.62453899208345e-05
-65.1,18.2,6.43008388474862e-05
-65,18.2,5.74105592643876e-05
