segment California
35.897 -121.461
35.9 -121.462
35.904 -121.463
35.92 -121.472
35.922 -121.473
35.944 -121.479
35.97 -121.486
35.977 -121.49
35.986 -121.495
35.992 -121.498
35.997 -121.501
35.999 -121.503
36 -121.503
36.007 -121.512
36.007 -121.514
36.014 -121.532
36.02 -121.554
36.022 -121.57
36.025 -121.575
36.05 -121.59
36.054 -121.589
36.065 -121.593
36.072 -121.607
36.088 -121.619
36.1 -121.622
36.114 -121.63
36.166 -121.68
36.195 -121.717
36.206 -121.738
36.227 -121.78
36.234 -121.797
36.233 -121.807
36.234 -121.814
36.242 -121.826
36.251 -121.836
36.26 -121.839
36.278 -121.852
36.281 -121.858
36.285 -121.867
36.289 -121.875
36.297 -121.882
36.303 -121.888
36.303 -121.889
36.318 -121.895
36.335 -121.893
36.34 -121.893
36.358 -121.905
36.364 -121.903
36.382 -121.902
36.394 -121.903
36.398 -121.906
36.404 -121.914
36.415 -121.917
36.426 -121.915
36.454 -121.926
36.457 -121.928
36.468 -121.934
36.472 -121.937
36.481 -121.94
36.486 -121.942
36.497 -121.939
36.506 -121.939
36.512 -121.944
36.522 -121.945
36.523 -121.929
36.525 -121.926
36.528 -121.926
36.545 -121.93
36.546 -121.93
36.558 -121.932
36.56 -121.933
36.566 -121.943
36.568 -121.95
36.564 -121.951
36.564 -121.957
36.573 -121.973
36.576 -121.975
36.58 -121.979
36.582 -121.973
36.583 -121.971
36.583 -121.97
36.591 -121.964
36.593 -121.962
36.607 -121.951
36.618 -121.942
36.634 -121.939
36.637 -121.936
36.637 -121.93
36.635 -121.924
36.631 -121.919
36.618 -121.902
36.609 -121.89
36.602 -121.889
36.601 -121.887
36.603 -121.879
36.605 -121.871
36.611 -121.861
36.613 -121.859
36.614 -121.858
36.63 -121.842
36.645 -121.832
36.657 -121.825
36.683 -121.814
36.714 -121.807
36.727 -121.807
36.75 -121.806
36.752 -121.805
36.791 -121.792
36.8 -121.789
36.804 -121.788
36.807 -121.789
36.808 -121.789
36.815 -121.792
36.836 -121.803
36.849 -121.809
36.851 -121.811
36.879 -121.828
36.897 -121.839
36.932 -121.862
36.936 -121.867
36.95 -121.88
36.962 -121.895
36.969 -121.906
36.978 -121.93
36.978 -121.939
36.971 -121.952
36.969 -121.955
36.961 -121.965
36.959 -121.967
36.954 -121.973
36.954 -121.976
36.956 -121.979
36.959 -121.984
36.959 -121.986
36.961 -121.996
36.962 -122.001
36.963 -122.007
36.965 -122.012
36.962 -122.023
36.959 -122.024
36.951 -122.027
36.949 -122.042
36.949 -122.05
36.948 -122.066
36.951 -122.078
36.955 -122.1
36.956 -122.106
36.958 -122.11
36.962 -122.117
36.964 -122.12
36.966 -122.124
36.975 -122.141
36.981 -122.155
37.003 -122.187
37.014 -122.206
37.059 -122.252
37.073 -122.26
37.102 -122.285
37.107 -122.293
37.116 -122.306
37.118 -122.314
37.115 -122.323
37.115 -122.33
37.117 -122.337
37.121 -122.339
37.131 -122.337
37.136 -122.338
37.144 -122.344
37.156 -122.36
37.164 -122.362
37.173 -122.367
37.181 -122.379
37.183 -122.391
37.187 -122.397
37.196 -122.405
37.219 -122.407
37.225 -122.409
37.233 -122.416
37.241 -122.419
37.249 -122.418
37.266 -122.412
37.298 -122.407
37.337 -122.401
37.359 -122.401
37.375 -122.409
37.384 -122.417
37.386 -122.418
37.393 -122.423
37.425 -122.438
37.436 -122.444
37.462 -122.446
37.466 -122.447
37.481 -122.452
37.491 -122.462
37.498 -122.468
37.501 -122.472
37.5 -122.475
37.499 -122.475
37.496 -122.483
37.495 -122.486
37.492 -122.494
37.495 -122.499
37.498 -122.501
37.5 -122.502
37.508 -122.508
37.512 -122.511
37.521 -122.517
37.525 -122.517
37.537 -122.52
37.538 -122.519
37.545 -122.517
37.546 -122.515
37.552 -122.514
37.576 -122.518
37.587 -122.517
37.591 -122.517
37.594 -122.512
37.596 -122.508
37.6 -122.501
37.611 -122.497
37.612 -122.497
37.63 -122.495
37.644 -122.494
37.664 -122.495
37.665 -122.495
37.668 -122.496
37.686 -122.497
37.701 -122.501
37.706 -122.502
37.708 -122.502
37.724 -122.506
37.735 -122.508
37.749 -122.509
37.764 -122.511
37.771 -122.512
37.781 -122.514
37.785 -122.51
37.788 -122.505
37.788 -122.493
37.791 -122.486
37.811 -122.478
37.809 -122.47
37.805 -122.464
37.807 -122.448
37.808 -122.443
37.811 -122.426
37.811 -122.424
37.811 -122.42
37.811 -122.407
37.807 -122.4
37.806 -122.398
37.801 -122.394
37.796 -122.39
37.794 -122.389
37.791 -122.386
37.791 -122.385
37.783 -122.384
37.767 -122.381
37.754 -122.379
37.741 -122.377
37.735 -122.376
37.734 -122.373
37.732 -122.37
37.733 -122.37
37.735 -122.368
37.735 -122.365
37.73 -122.357
37.715 -122.362
37.718 -122.37
37.715 -122.375
37.708 -122.391
37.708 -122.393
37.679 -122.388
37.67 -122.38
37.662 -122.374
37.652 -122.376
37.65 -122.378
37.648 -122.387
37.638 -122.386
37.635 -122.382
37.626 -122.365
37.616 -122.355
37.611 -122.359
37.614 -122.37
37.614 -122.373
37.607 -122.378
37.606 -122.379
37.604 -122.376
37.592 -122.36
37.592 -122.359
37.591 -122.334
37.591 -122.318
37.587 -122.315
37.584 -122.316
37.575 -122.306
37.575 -122.304
37.575 -122.297
37.574 -122.288
37.573 -122.263
37.573 -122.262
37.569 -122.257
37.566 -122.252
37.565 -122.251
37.564 -122.25
37.558 -122.244
37.557 -122.243
37.555 -122.24
37.552 -122.234
37.546 -122.225
37.544 -122.223
37.539 -122.214
37.537 -122.197
37.522 -122.195
37.504 -122.168
37.503 -122.163
37.501 -122.156
37.503 -122.15
37.508 -122.14
37.504 -122.131
37.5 -122.128
37.501 -122.126
37.505 -122.116
37.508 -122.111
37.51 -122.111
37.529 -122.112
37.561 -122.129
37.562 -122.132
37.563 -122.134
37.567 -122.138
37.582 -122.144
37.588 -122.147
37.601 -122.145
37.607 -122.146
37.641 -122.153
37.667 -122.163
37.668 -122.163
37.676 -122.171
37.68 -122.179
37.693 -122.197
37.698 -122.204
37.699 -122.214
37.706 -122.222
37.722 -122.247
37.727 -122.25
37.736 -122.256
37.738 -122.257
37.74 -122.258
37.745 -122.257
37.748 -122.252
37.748 -122.251
37.749 -122.249
37.75 -122.245
37.754 -122.243
37.755 -122.244
37.757 -122.248
37.761 -122.253
37.761 -122.254
37.764 -122.262
37.765 -122.264
37.767 -122.272
37.767 -122.275
37.768 -122.279
37.769 -122.286
37.77 -122.291
37.77 -122.294
37.775 -122.304
37.779 -122.319
37.783 -122.329
37.784 -122.331
37.786 -122.331
37.796 -122.332
37.8 -122.336
37.81 -122.334
37.81 -122.333
37.823 -122.324
37.827 -122.318
37.827 -122.306
37.83 -122.304
37.834 -122.303
37.847 -122.301
37.848 -122.301
37.874 -122.31
37.882 -122.31
37.888 -122.31
37.893 -122.31
37.897 -122.313
37.897 -122.314
37.906 -122.324
37.909 -122.334
37.909 -122.335
37.909 -122.357
37.906 -122.361
37.904 -122.362
37.904 -122.368
37.905 -122.379
37.908 -122.386
37.91 -122.389
37.923 -122.39
37.923 -122.391
37.927 -122.395
37.928 -122.401
37.937 -122.414
37.944 -122.417
37.963 -122.43
37.965 -122.43
37.963 -122.415
37.96 -122.412
37.958 -122.408
37.956 -122.4
37.959 -122.395
37.968 -122.382
37.97 -122.38
37.972 -122.377
37.978 -122.368
37.99 -122.362
37.994 -122.363
37.998 -122.367
38.008 -122.369
38.013 -122.368
38.014 -122.364
38.01 -122.359
38.004 -122.34
38.005 -122.332
38.006 -122.332
38.006 -122.331
38.01 -122.325
38.013 -122.321
38.014 -122.316
38.011 -122.301
38.014 -122.296
38.023 -122.283
38.033 -122.273
38.039 -122.268
38.04 -122.267
38.041 -122.266
38.044 -122.264
38.045 -122.263
38.047 -122.263
38.051 -122.263
38.06 -122.267
38.074 -122.273
38.083 -122.283
38.105 -122.302
38.114 -122.313
38.115 -122.315
38.119 -122.322
38.133 -122.349
38.141 -122.366
38.15 -122.396
38.151 -122.404
38.136 -122.41
38.121 -122.433
38.117 -122.44
38.117 -122.442
38.116 -122.449
38.116 -122.45
38.116 -122.451
38.117 -122.451
38.119 -122.455
38.119 -122.456
38.115 -122.484
38.112 -122.49
38.11 -122.491
38.108 -122.491
38.107 -122.491
38.1 -122.49
38.097 -122.49
38.094 -122.489
38.09 -122.487
38.072 -122.484
38.069 -122.486
38.062 -122.489
38.059 -122.491
38.057 -122.492
38.056 -122.492
38.054 -122.493
38.048 -122.495
38.032 -122.499
38.019 -122.498
38.017 -122.496
38.016 -122.495
38.015 -122.495
38.008 -122.481
38.007 -122.478
38.007 -122.477
38.005 -122.472
38.004 -122.466
38.003 -122.463
38.003 -122.462
37.997 -122.455
37.997 -122.453
37.996 -122.453
37.993 -122.451
37.988 -122.448
37.985 -122.448
37.979 -122.457
37.981 -122.462
37.982 -122.472
37.979 -122.476
37.978 -122.476
37.976 -122.478
37.976 -122.479
37.975 -122.48
37.971 -122.484
37.97 -122.485
37.967 -122.489
37.965 -122.49
37.959 -122.49
37.949 -122.488
37.945 -122.48
37.943 -122.48
37.942 -122.479
37.938 -122.486
37.938 -122.489
37.938 -122.49
37.939 -122.499
37.937 -122.503
37.929 -122.503
37.922 -122.494
37.922 -122.486
37.921 -122.483
37.919 -122.479
37.919 -122.478
37.912 -122.473
37.91 -122.472
37.908 -122.472
37.904 -122.472
37.903 -122.472
37.901 -122.47
37.896 -122.461
37.895 -122.46
37.894 -122.459
37.893 -122.449
37.893 -122.448
37.884 -122.439
37.883 -122.439
37.881 -122.438
37.881 -122.439
37.879 -122.441
37.877 -122.444
37.871 -122.45
37.87 -122.454
37.869 -122.462
37.874 -122.474
37.873 -122.481
37.872 -122.482
37.869 -122.483
37.867 -122.483
37.864 -122.483
37.863 -122.483
37.858 -122.482
37.851 -122.48
37.845 -122.479
37.834 -122.477
37.833 -122.476
37.825 -122.479
37.827 -122.483
37.825 -122.492
37.822 -122.505
37.825 -122.524
37.83 -122.537
37.832 -122.541
37.836 -122.549
37.844 -122.555
37.848 -122.558
37.852 -122.561
37.854 -122.567
37.855 -122.572
37.858 -122.58
37.858 -122.581
37.859 -122.584
37.864 -122.59
37.873 -122.599
37.874 -122.6
37.875 -122.601
37.876 -122.602
37.886 -122.627
37.888 -122.629
37.897 -122.64
37.905 -122.657
37.906 -122.673
37.907 -122.678
37.906 -122.682
37.902 -122.692
37.901 -122.693
37.901 -122.694
37.896 -122.7
37.894 -122.703
37.897 -122.711
37.9 -122.716
37.9 -122.717
37.905 -122.727
37.92 -122.733
37.926 -122.737
37.936 -122.755
37.938 -122.766
37.951 -122.783
37.969 -122.792
37.977 -122.797
37.997 -122.821
38.017 -122.857
38.025 -122.882
38.032 -122.94
38.029 -122.957
38.02 -122.972
38.009 -122.982
38.004 -122.982
38.001 -122.98
37.996 -122.977
37.992 -122.974
37.995 -123.024
38 -123.021
38.002 -123.016
38.003 -123.012
38.042 -122.992
38.113 -122.961
38.139 -122.952
38.154 -122.949
38.164 -122.95
38.176 -122.954
38.187 -122.965
38.199 -122.966
38.202 -122.968
38.233 -122.992
38.238 -122.994
38.24 -122.993
38.238 -122.987
38.24 -122.978
38.243 -122.969
38.248 -122.968
38.251 -122.967
38.252 -122.968
38.262 -122.974
38.268 -122.977
38.268 -122.978
38.273 -122.986
38.283 -122.995
38.289 -122.997
38.296 -123.003
38.297 -123.004
38.301 -123.011
38.311 -123.024
38.313 -123.037
38.314 -123.039
38.313 -123.04
38.311 -123.051
38.307 -123.053
38.306 -123.053
38.304 -123.053
38.303 -123.052
38.302 -123.052
38.3 -123.053
38.299 -123.054
38.299 -123.055
38.298 -123.058
38.299 -123.059
38.302 -123.063
38.302 -123.064
38.303 -123.064
38.304 -123.065
38.312 -123.069
38.323 -123.075
38.335 -123.068
38.36 -123.068
38.391 -123.086
38.416 -123.104
38.437 -123.122
38.448 -123.128
38.45 -123.129
38.456 -123.139
38.459 -123.145
38.474 -123.164
38.474 -123.165
38.475 -123.166
38.479 -123.174
38.493 -123.2
38.494 -123.202
38.495 -123.204
38.495 -123.205
38.504 -123.231
38.51 -123.248
38.511 -123.25
38.514 -123.254
38.518 -123.258
38.535 -123.281
38.54 -123.287
38.541 -123.289
38.543 -123.296
38.543 -123.297
38.544 -123.298
38.545 -123.299
38.566 -123.332
38.581 -123.339
38.59 -123.343
38.597 -123.349
38.597 -123.35
38.607 -123.372
38.608 -123.372
38.611 -123.374
38.616 -123.376
38.622 -123.379
38.625 -123.382
38.647 -123.398
38.649 -123.403
38.657 -123.406
38.675 -123.422
38.687 -123.433
38.691 -123.436
38.697 -123.44
38.699 -123.442
38.7 -123.442
38.716 -123.46
38.717 -123.461
38.72 -123.467
38.732 -123.49
38.74 -123.51
38.742 -123.515
38.749 -123.521
38.754 -123.525
38.768 -123.534
38.769 -123.534
38.777 -123.542
38.798 -123.572
38.801 -123.577
38.803 -123.58
38.803 -123.585
38.803 -123.586
38.814 -123.6
38.819 -123.602
38.823 -123.605
38.827 -123.613
38.844 -123.639
38.844 -123.643
38.845 -123.645
38.845 -123.647
38.855 -123.652
38.866 -123.655
38.873 -123.66
38.894 -123.688
38.908 -123.704
38.913 -123.711
38.914 -123.715
38.917 -123.724
38.917 -123.725
38.919 -123.726
38.93 -123.728
38.931 -123.727
38.936 -123.726
38.954 -123.739
38.955 -123.734
38.955 -123.733
38.957 -123.729
38.964 -123.721
38.977 -123.711
39.004 -123.697
39.021 -123.691
39.031 -123.69
39.057 -123.694
39.101 -123.711
39.102 -123.711
39.108 -123.713
39.123 -123.72
39.125 -123.722
39.13 -123.726
39.131 -123.727
39.14 -123.736
39.143 -123.738
39.165 -123.742
39.185 -123.756
39.192 -123.761
39.192 -123.762
39.194 -123.766
39.202 -123.77
39.212 -123.775
39.237 -123.777
39.242 -123.779
39.251 -123.783
39.264 -123.788
39.27 -123.796
39.271 -123.799
39.278 -123.803
39.279 -123.804
39.284 -123.802
39.292 -123.803
39.3 -123.806
39.313 -123.811
39.32 -123.81
39.324 -123.809
39.339 -123.817
39.344 -123.822
39.361 -123.825
39.365 -123.826
39.369 -123.826
39.38 -123.822
39.407 -123.822
39.417 -123.82
39.428 -123.818
39.432 -123.817
39.44 -123.816
39.445 -123.815
39.447 -123.815
39.459 -123.81
39.471 -123.804
39.492 -123.796
39.492 -123.795
39.493 -123.795
39.509 -123.784
39.521 -123.779
39.524 -123.778
39.542 -123.77
39.553 -123.766
39.553 -123.767
39.554 -123.767
39.56 -123.767
39.567 -123.77
39.567 -123.771
39.582 -123.777
39.585 -123.778
39.605 -123.787
39.61 -123.784
39.621 -123.782
39.649 -123.785
39.66 -123.786
39.684 -123.793
39.692 -123.797
39.705 -123.805
39.711 -123.808
39.718 -123.825
39.723 -123.83
39.731 -123.832
39.736 -123.834
39.738 -123.835
39.739 -123.835
39.752 -123.838
39.765 -123.838
39.776 -123.837
39.796 -123.84
39.815 -123.846
39.832 -123.852
39.834 -123.854
39.845 -123.881
39.863 -123.908
39.875 -123.915
39.881 -123.916
39.91 -123.93
39.922 -123.955
39.932 -123.96
39.938 -123.963
39.962 -123.98
39.97 -123.992
39.973 -123.996
39.988 -124.011
39.995 -124.018
40.001 -124.024
40.013 -124.036
40.024 -124.056
40.025 -124.065
40.021 -124.069
40.023 -124.073
40.03 -124.08
40.066 -124.081
40.078 -124.087
40.104 -124.111
40.11 -124.126
40.112 -124.131
40.116 -124.14
40.121 -124.157
40.124 -124.171
40.125 -124.172
40.126 -124.177
40.127 -124.177
40.131 -124.188
40.161 -124.215
40.172 -124.231
40.183 -124.255
40.184 -124.257
40.184 -124.258
40.201 -124.284
40.209 -124.296
40.227 -124.321
40.234 -124.325
40.237 -124.328
40.244 -124.343
40.247 -124.347
40.25 -124.353
40.251 -124.353
40.256 -124.358
40.261 -124.363
40.271 -124.364
40.276 -124.364
40.288 -124.359
40.296 -124.355
40.311 -124.349
40.315 -124.348
40.33 -124.353
40.331 -124.353
40.332 -124.353
40.334 -124.355
40.335 -124.357
40.35 -124.363
40.351 -124.363
40.375 -124.365
40.376 -124.366
40.393 -124.374
40.399 -124.379
40.407 -124.391
40.422 -124.403
40.438 -124.41
40.443 -124.409
40.462 -124.397
40.49 -124.385
40.5 -124.383
40.505 -124.387
40.519 -124.383
40.523 -124.379
40.549 -124.364
40.551 -124.362
40.616 -124.329
40.64 -124.315
40.641 -124.313
40.642 -124.312
40.644 -124.311
40.68 -124.289
40.707 -124.269
40.735 -124.248
40.757 -124.235
40.76 -124.234
40.769 -124.228
40.783 -124.218
40.805 -124.202
40.838 -124.181
40.844 -124.177
40.852 -124.172
40.871 -124.161
40.876 -124.158
40.879 -124.157
40.924 -124.138
40.926 -124.137
40.927 -124.137
40.934 -124.135
40.951 -124.129
40.956 -124.128
40.957 -124.128
40.963 -124.126
40.978 -124.122
40.987 -124.119
40.988 -124.118
40.989 -124.118
40.992 -124.118
41.025 -124.113
41.028 -124.112
41.031 -124.114
41.041 -124.12
41.041 -124.121
41.049 -124.125
41.05 -124.128
41.052 -124.132
41.052 -124.133
41.053 -124.133
41.054 -124.138
41.054 -124.143
41.053 -124.147
41.052 -124.148
41.051 -124.149
41.051 -124.151
41.054 -124.154
41.06 -124.154
41.067 -124.154
41.087 -124.155
41.091 -124.156
41.099 -124.161
41.112 -124.16
41.113 -124.16
41.121 -124.159
41.122 -124.159
41.13 -124.165
41.139 -124.164
41.143 -124.159
41.141 -124.15
41.145 -124.144
41.19 -124.123
41.215 -124.113
41.222 -124.11
41.229 -124.107
41.23 -124.107
41.231 -124.107
41.241 -124.106
41.245 -124.105
41.258 -124.101
41.288 -124.092
41.347 -124.079
41.375 -124.072
41.44 -124.063
41.465 -124.066
41.47 -124.066
41.502 -124.076
41.511 -124.081
41.525 -124.082
41.537 -124.082
41.548 -124.082
41.554 -124.092
41.569 -124.101
41.579 -124.101
41.585 -124.097
41.602 -124.101
41.604 -124.102
41.617 -124.114
41.629 -124.116
41.64 -124.12
41.657 -124.136
41.672 -124.139
41.679 -124.138
41.709 -124.143
41.718 -124.147
41.729 -124.154
41.74 -124.165
41.746 -124.177
41.739 -124.185
41.736 -124.191
41.736 -124.193
41.737 -124.195
41.74 -124.198
41.747 -124.204
41.751 -124.21
41.754 -124.215
41.755 -124.215
41.76 -124.224
41.761 -124.224
41.771 -124.24
41.772 -124.242
41.772 -124.244
41.771 -124.249
41.772 -124.249
41.775 -124.251
41.777 -124.252
41.779 -124.253
41.78 -124.254
41.781 -124.255
41.783 -124.256
41.786 -124.252
41.792 -124.245
41.815 -124.232
41.819 -124.231
41.824 -124.229
41.828 -124.227
41.846 -124.22
41.887 -124.209
41.888 -124.208
41.89 -124.208
41.928 -124.205
41.934 -124.204
41.936 -124.204
41.941 -124.203
41.957 -124.204
41.959 -124.204
41.983 -124.205
41.998 -124.212
41.997 -124.126
41.997 -124.101
41.997 -124.1
41.997 -124.088
41.997 -124.087
41.996 -124.02
41.996 -124.001
41.996 -123.967
41.996 -123.834
41.995 -123.821
41.995 -123.814
41.996 -123.789
41.997 -123.728
41.995 -123.657
42 -123.625
42 -123.553
42.001 -123.539
42.001 -123.525
42.001 -123.518
42.001 -123.502
42 -123.499
42.001 -123.499
42.002 -123.435
41.999 -123.382
41.999 -123.348
42.004 -123.231
segment California
37.853 -122.419
37.852 -122.434
37.855 -122.443
37.861 -122.446
37.868 -122.439
37.872 -122.431
37.87 -122.421
37.862 -122.418
37.853 -122.418
37.853 -122.419
segment California
37.827 -122.379
37.831 -122.378
37.832 -122.37
37.824 -122.363
37.814 -122.359
37.808 -122.363
37.811 -122.372
37.817 -122.373
37.827 -122.379
segment California
37.7 -123.014
37.704 -123.014
37.707 -123.012
37.706 -123.004
37.703 -123
37.698 -122.997
37.69 -123.001
37.689 -123.006
37.692 -123.011
37.696 -123.014
37.7 -123.014
segment California
34.078 -119.913
34.073 -119.891
34.072 -119.874
34.071 -119.857
34.067 -119.845
34.06 -119.826
34.053 -119.819
34.052 -119.808
34.057 -119.79
34.055 -119.771
34.055 -119.77
34.055 -119.766
34.057 -119.764
34.057 -119.756
34.053 -119.746
34.049 -119.739
34.048 -119.726
34.047 -119.723
34.043 -119.713
34.038 -119.705
34.029 -119.696
34.02 -119.687
34.018 -119.67
34.017 -119.664
34.013 -119.638
34.016 -119.619
34.021 -119.613
34.021 -119.612
34.032 -119.604
34.035 -119.609
34.037 -119.609
34.048 -119.595
34.05 -119.593
34.05 -119.588
34.05 -119.573
34.053 -119.567
34.05 -119.557
34.047 -119.549
34.047 -119.547
34.041 -119.53
34.034 -119.521
34.032 -119.522
34.026 -119.531
34.025 -119.532
34.025 -119.533
34.024 -119.539
34.021 -119.542
34.01 -119.548
34.005 -119.547
33.998 -119.554
33.996 -119.56
33.996 -119.566
33.996 -119.576
33.99 -119.59
33.989 -119.597
33.987 -119.619
33.989 -119.621
33.988 -119.648
33.986 -119.663
33.983 -119.668
33.978 -119.678
33.974 -119.686
33.972 -119.69
33.971 -119.695
33.97 -119.7
33.969 -119.707
33.965 -119.712
33.961 -119.715
33.96 -119.721
33.962 -119.735
33.963 -119.74
33.964 -119.743
33.964 -119.75
33.959 -119.758
33.961 -119.781
33.963 -119.796
33.969 -119.831
33.97 -119.843
33.977 -119.862
33.98 -119.873
33.986 -119.877
34.001 -119.883
34.009 -119.885
34.012 -119.883
34.024 -119.877
34.032 -119.876
34.037 -119.883
34.045 -119.892
34.046 -119.893
34.047 -119.895
34.058 -119.916
34.063 -119.919
34.066 -119.921
34.069 -119.923
34.077 -119.919
34.078 -119.913
segment California
34.073 -120.362
34.059 -120.355
34.057 -120.359
34.056 -120.36
34.051 -120.359
34.05 -120.359
34.05 -120.358
34.047 -120.347
34.048 -120.337
34.049 -120.331
34.042 -120.319
34.037 -120.313
34.024 -120.302
34.021 -120.305
34.019 -120.317
34.02 -120.348
34.018 -120.355
34.015 -120.358
34.019 -120.375
34.029 -120.4
34.032 -120.409
34.032 -120.415
34.029 -120.419
34.025 -120.427
34.027 -120.441
34.027 -120.442
34.028 -120.452
34.028 -120.454
34.032 -120.46
34.038 -120.465
34.039 -120.465
34.043 -120.463
34.042 -120.461
34.041 -120.454
34.038 -120.445
34.037 -120.441
34.037 -120.44
34.04 -120.436
34.052 -120.419
34.055 -120.415
34.053 -120.411
34.05 -120.404
34.05 -120.396
34.052 -120.391
34.063 -120.374
34.068 -120.369
34.071 -120.369
34.075 -120.37
34.076 -120.368
34.073 -120.362
segment California
34 -120.047
33.995 -120.042
33.995 -120.041
33.994 -120.041
33.986 -120.026
33.98 -120.011
33.98 -120.004
33.984 -119.984
33.983 -119.979
33.97 -119.98
33.957 -119.977
33.95 -119.971
33.944 -119.97
33.942 -119.974
33.942 -120.001
33.936 -120.018
33.935 -120.021
33.92 -120.047
33.918 -120.048
33.916 -120.049
33.915 -120.05
33.909 -120.078
33.909 -120.083
33.908 -120.099
33.904 -120.105
33.899 -120.109
33.896 -120.122
33.919 -120.169
33.923 -120.173
33.928 -120.179
33.947 -120.19
33.948 -120.19
33.95 -120.192
33.952 -120.199
33.955 -120.199
33.957 -120.2
33.969 -120.207
33.972 -120.209
33.987 -120.223
33.988 -120.224
33.989 -120.224
33.989 -120.225
33.99 -120.226
33.995 -120.239
33.998 -120.246
33.999 -120.248
34.002 -120.247
34.008 -120.239
34.01 -120.23
34.01 -120.221
34.006 -120.208
34.004 -120.196
34.008 -120.167
34.018 -120.152
34.025 -120.148
34.026 -120.14
34.026 -120.136
34.02 -120.115
34.02 -120.09
34.024 -120.074
34.031 -120.063
34.034 -120.062
34.037 -120.058
34.038 -120.055
34.036 -120.043
34.025 -120.044
34.021 -120.048
34.013 -120.05
34.01 -120.049
34 -120.047
segment California
34.004 -119.423
34.006 -119.428
34.01 -119.438
34.012 -119.441
34.014 -119.441
34.016 -119.434
34.015 -119.421
34.008 -119.411
34.006 -119.396
34.006 -119.39
34.017 -119.367
34.016 -119.357
34.011 -119.376
34.003 -119.392
34.005 -119.415
34.004 -119.423
segment California
33.356 -118.332
33.349 -118.324
33.343 -118.316
33.342 -118.315
33.336 -118.31
33.33 -118.308
33.329 -118.307
33.32 -118.303
33.31 -118.305
33.301 -118.317
33.299 -118.325
33.305 -118.343
33.315 -118.36
33.32 -118.375
33.321 -118.39
33.321 -118.403
33.321 -118.404
33.32 -118.411
33.319 -118.431
33.319 -118.44
33.319 -118.441
33.322 -118.456
33.326 -118.465
33.344 -118.482
33.357 -118.489
33.37 -118.483
33.379 -118.48
33.386 -118.478
33.412 -118.485
33.413 -118.485
33.42 -118.489
33.422 -118.496
33.424 -118.504
33.422 -118.516
33.425 -118.516
33.431 -118.523
33.435 -118.537
33.433 -118.559
33.434 -118.563
33.439 -118.571
33.448 -118.576
33.46 -118.587
33.467 -118.594
33.469 -118.598
33.47 -118.601
33.477 -118.604
33.478 -118.603
33.478 -118.599
33.474 -118.586
33.474 -118.568
33.474 -118.546
33.474 -118.545
33.468 -118.531
33.454 -118.508
33.45 -118.5
33.448 -118.5
33.446 -118.486
33.448 -118.48
33.448 -118.478
33.441 -118.466
33.439 -118.462
33.433 -118.453
33.429 -118.446
33.428 -118.44
33.428 -118.436
33.428 -118.43
33.428 -118.428
33.427 -118.424
33.424 -118.417
33.422 -118.411
33.41 -118.383
33.41 -118.382
33.409 -118.37
33.408 -118.369
33.407 -118.369
33.407 -118.368
33.406 -118.368
33.402 -118.368
33.4 -118.367
33.388 -118.365
33.383 -118.359
33.363 -118.339
33.356 -118.332
segment California
33.28 -119.544
33.285 -119.533
33.285 -119.528
33.283 -119.524
33.273 -119.505
33.265 -119.486
33.264 -119.483
33.264 -119.482
33.259 -119.466
33.255 -119.458
33.228 -119.43
33.224 -119.437
33.219 -119.444
33.218 -119.453
33.215 -119.465
33.216 -119.476
33.221 -119.501
33.223 -119.512
33.227 -119.518
33.233 -119.546
33.242 -119.557
33.247 -119.565
33.25 -119.566
33.253 -119.566
33.258 -119.571
33.279 -119.579
33.273 -119.565
33.271 -119.562
33.273 -119.555
33.274 -119.555
33.28 -119.548
33.28 -119.544
segment California
33.035 -118.581
33.034 -118.575
33.029 -118.569
33.025 -118.564
33.019 -118.565
33.006 -118.559
32.981 -118.54
32.971 -118.529
32.934 -118.497
32.924 -118.485
32.92 -118.479
32.91 -118.461
32.895 -118.447
32.839 -118.37
32.822 -118.354
32.817 -118.357
32.82 -118.361
32.825 -118.38
32.825 -118.387
32.824 -118.395
32.82 -118.401
32.801 -118.426
32.805 -118.429
32.807 -118.428
32.821 -118.445
32.842 -118.476
32.845 -118.488
32.852 -118.496
32.868 -118.507
32.871 -118.508
32.876 -118.507
32.893 -118.525
32.895 -118.525
32.906 -118.536
32.945 -118.551
32.958 -118.561
32.969 -118.574
33.008 -118.587
33.015 -118.596
33.015 -118.607
33.031 -118.606
33.036 -118.594
33.035 -118.588
33.035 -118.581
