Hunter Mountain-Saline Valley
mag	mean	min	max
5.0	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.1	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.2	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.3	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.3999999999999995	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.5	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.6	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.699999999999999	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.8	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
5.8999999999999995	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.0	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.1	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.199999999999999	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.3	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.3999999999999995	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.5	0.0013363289174723272	7.770541143453261E-4	0.002403285842777081
6.6	0.0011935979727725578	7.519940386047739E-4	0.0020270064352347636
6.699999999999999	0.001065771419471649	7.25565130521337E-4	0.0017704664852496957
6.799999999999999	9.3968043972688E-4	6.935680729042482E-4	0.0014921449698441524
6.8999999999999995	7.949571738418011E-4	5.99334217942E-4	0.001091819986984717
6.999999999999999	6.15092329960959E-4	3.9582737403557656E-4	7.246321547582445E-4
7.1	4.72367450030152E-4	1.5207123242760485E-4	6.461620677801411E-4
7.199999999999999	3.4917416272980847E-4	3.0351167133572686E-5	5.973001116689995E-4
7.299999999999999	2.7326342360363447E-4	0.0	5.398154574197952E-4
7.399999999999999	2.1813984321560542E-4	0.0	4.6146350857329254E-4
7.499999999999999	1.60357701297757E-4	0.0	3.433663409136735E-4
7.6	8.356025367963849E-5	0.0	1.7218381648684814E-4
7.699999999999999	3.2102657856809926E-5	0.0	6.615056687536492E-5
7.799999999999999	6.4072153456797E-6	0.0	1.3202674030900979E-5
7.899999999999999	0.0	0.0	0.0
7.999999999999999	0.0	0.0	0.0
8.099999999999998	0.0	0.0	0.0
8.2	0.0	0.0	0.0
8.299999999999999	0.0	0.0	0.0
8.399999999999999	0.0	0.0	0.0
8.499999999999998	0.0	0.0	0.0
8.599999999999998	0.0	0.0	0.0
8.7	0.0	0.0	0.0
8.799999999999999	0.0	0.0	0.0
8.899999999999999	0.0	0.0	0.0
