#FaultID	MinisectionID	StartLat	StartLon	EndLat	EndLon	Rake	SlipRate(mm/y)	StdDev
2503	1	42.764060	-120.061910	42.738620	-120.084380	-111.007676	1.930303	1.049084
2503	2	42.738620	-120.084380	42.712400	-120.121600	-101.524522	2.042172	1.083176
2503	3	42.712400	-120.121600	42.701740	-120.123970	-132.059900	1.640526	0.920707
2503	4	42.701740	-120.123970	42.682670	-120.156110	-98.251483	2.069423	1.087375
2503	5	42.682670	-120.156110	42.636430	-120.180210	-120.771876	1.792342	0.992918
2503	6	42.636430	-120.180210	42.624920	-120.175640	-164.763123	1.377420	0.752995
2503	7	42.624920	-120.175640	42.610080	-120.173980	-148.468977	1.472388	0.825105
2503	8	42.610080	-120.173980	42.594890	-120.182070	-120.389560	1.796881	0.995260
2503	9	42.594890	-120.182070	42.567840	-120.177410	-151.822657	1.446414	0.808268
2503	10	42.567840	-120.177410	42.564480	-120.184210	-94.948334	2.086778	1.086744
2503	11	42.564480	-120.184210	42.554260	-120.194640	-108.020770	1.968569	1.062627
2503	12	42.554260	-120.194640	42.543770	-120.201060	-117.936305	1.831417	1.010451
2503	13	42.543770	-120.201060	42.539600	-120.208190	-97.914779	2.069716	1.087305
2503	14	42.539600	-120.208190	42.537210	-120.211510	-101.866934	2.037547	1.082373
2503	15	42.537210	-120.211510	42.529980	-120.215770	-118.590384	1.822192	1.006331
2503	16	42.529980	-120.215770	42.508410	-120.229370	-117.372765	1.840020	1.013828
2503	17	42.508410	-120.229370	42.439790	-120.245930	-131.166323	1.649836	0.926286
2600	1	31.411410	-105.938450	31.360110	-105.888320	0.000000	0.000000	0.000000
1138	1	38.903270	-118.635350	38.861570	-118.613320	180.000000	0.007000	0.293686
1138	2	38.861570	-118.613320	38.789680	-118.592560	180.000000	0.010000	0.293673
1138	3	38.789680	-118.592560	38.752530	-118.587480	180.000000	0.012000	0.293702
1   	1	35.740540	-117.749530	35.816650	-117.764920	-96.020979	2.755199	1.346262
1   	2	35.816650	-117.764920	35.912920	-117.781460	-95.117315	2.757993	1.347616
1   	3	35.912920	-117.781460	35.993710	-117.763870	-22.432698	3.186318	0.863009
1   	4	35.993710	-117.763870	36.031810	-117.764240	25.080642	3.366412	0.356122
1   	5	36.031810	-117.764240	36.043710	-117.771710	-14.896193	3.248160	0.342359
1   	6	36.043710	-117.771710	36.066190	-117.761810	49.343109	3.912343	0.413622
1   	7	36.066190	-117.761810	36.090060	-117.766640	12.236112	3.227317	0.339406
1   	8	36.090060	-117.766640	36.158120	-117.754410	36.572202	3.579848	0.379497
310 	1	35.704410	-117.680110	35.781750	-117.704660	4.038487	1.732301	0.793777
310 	2	35.781750	-117.704660	35.837290	-117.703280	27.134104	1.846189	0.849107
310 	3	35.837290	-117.703280	35.883550	-117.721980	-1.622395	1.730694	0.792426
310 	4	35.883550	-117.721980	35.913200	-117.710050	-42.356291	2.980785	1.246258
310 	5	35.913200	-117.710050	35.958450	-117.673840	-118.299856	4.313563	0.514334
2400	1	33.562240	-106.082710	33.518010	-106.098790	0.000000	0.000000	0.028420
2400	2	33.518010	-106.098790	33.483650	-106.128420	0.000000	0.000000	0.025055
2400	3	33.483650	-106.128420	33.461540	-106.144690	0.000000	0.000000	0.025780
2400	4	33.461540	-106.144690	33.447440	-106.148600	0.000000	0.000000	0.028924
2400	5	33.447440	-106.148600	33.426560	-106.145760	0.000000	0.000000	0.031347
2400	6	33.426560	-106.145760	33.403740	-106.122400	0.000000	0.000000	0.031417
2400	7	33.403740	-106.122400	33.383660	-106.120110	0.000000	0.000000	0.031262
2400	8	33.383660	-106.120110	33.345560	-106.091930	0.000000	0.000000	0.031950
2400	9	33.345560	-106.091930	33.332800	-106.073360	0.000000	0.000000	0.030305
2400	10	33.332800	-106.073360	33.302310	-106.050500	0.000000	0.000000	0.031925
