   31.350  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.701  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.152  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.602  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.053  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.503  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.954  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   35.404  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   35.855  -124.500 0.1036E-27 0.0000E+00   -0.900    5.000    8.100
   36.305  -124.500 0.2186E-27 0.0000E+00   -0.900    5.000    8.100
   36.755  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   37.206  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   37.656  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   38.107  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   38.557  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.008  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.458  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.909  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -124.500 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.701  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.152  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.602  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.053  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.503  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.954  -123.937 0.5530E-23 0.0000E+00   -0.900    5.000    8.100
   35.404  -123.937 0.7697E-16 0.0000E+00   -0.900    5.000    8.100
   35.855  -123.937 0.4260E-12 0.0000E+00   -0.900    5.000    8.100
   36.305  -123.937 0.8547E-12 0.0000E+00   -0.900    5.000    8.100
   36.755  -123.937 0.5997E-15 0.0000E+00   -0.900    5.000    8.100
   37.206  -123.937 0.1446E-21 0.0000E+00   -0.900    5.000    8.100
   37.656  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   38.107  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   38.557  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.008  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.458  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.909  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -123.937 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.701  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.152  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.602  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   34.053  -123.374 0.4027E-28 0.0000E+00   -0.900    5.000    8.100
   34.503  -123.374 0.7525E-20 0.0000E+00   -0.900    5.000    8.100
   34.954  -123.374 0.1489E-10 0.0000E+00   -0.900    5.000    8.100
   35.404  -123.374 0.1303E-03 0.3373E-22   -0.900    5.000    8.100
   35.855  -123.374 0.6155E+00 0.1594E-18   -0.900    5.000    8.100
   36.305  -123.374 0.1147E+01 0.2970E-18   -0.900    5.000    8.100
   36.755  -123.374 0.7732E-03 0.2002E-21   -0.900    5.000    8.100
   37.206  -123.374 0.1822E-09 0.0000E+00   -0.900    5.000    8.100
   37.656  -123.374 0.1474E-19 0.0000E+00   -0.900    5.000    8.100
   38.107  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   38.557  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.008  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.458  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.909  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -123.374 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.701  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.152  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   33.602  -122.811 0.6272E-22 0.0000E+00   -0.900    5.000    8.100
   34.053  -122.811 0.1225E-13 0.0000E+00   -0.900    5.000    8.100
   34.503  -122.811 0.1602E-07 0.0000E+00   -0.900    5.000    8.100
   34.954  -122.811 0.7461E-01 0.1932E-19   -0.900    5.000    8.100
   35.404  -122.811 0.1108E+06 0.2870E-13   -0.900    5.000    8.100
   35.855  -122.811 0.3458E+09 0.8954E-10   -0.900    5.000    8.100
   36.305  -122.811 0.5539E+09 0.1434E-09   -0.900    5.000    8.100
   36.755  -122.811 0.3475E+06 0.8998E-13   -0.900    5.000    8.100
   37.206  -122.811 0.7871E-01 0.2038E-19   -0.900    5.000    8.100
   37.656  -122.811 0.6226E-11 0.0000E+00   -0.900    5.000    8.100
   38.107  -122.811 0.1691E-24 0.0000E+00   -0.900    5.000    8.100
   38.557  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.008  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.458  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.909  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -122.811 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.701  -122.248 0.7824E-28 0.0000E+00   -0.900    5.000    8.100
   33.152  -122.248 0.5729E-18 0.0000E+00   -0.900    5.000    8.100
   33.602  -122.248 0.1295E-09 0.0000E+00   -0.900    5.000    8.100
   34.053  -122.248 0.1684E-02 0.4362E-21   -0.900    5.000    8.100
   34.503  -122.248 0.3164E+03 0.8192E-16   -0.900    5.000    8.100
   34.954  -122.248 0.6126E+07 0.1586E-11   -0.900    5.000    8.100
   35.404  -122.248 0.1205E+12 0.3121E-07   -0.900    5.000    8.100
   35.855  -122.248 0.9411E+14 0.2437E-04   -0.900    5.000    8.100
   36.305  -122.248 0.1034E+15 0.2678E-04   -0.900    5.000    8.100
   36.755  -122.248 0.5612E+11 0.1453E-07   -0.900    5.000    8.100
