#FaultID	MinisectionID	StartLat	StartLon	EndLat	EndLon	Rake	SlipRate(mm/y)	StdDev
7500	1	19.61053	-67.9235	19.612803	-67.90615	49.684204	0.9434775496972322	0.09434775496972322
7500	2	19.612803	-67.90615	19.618523	-67.86193	46.79015	0.8848637667291653	0.08848637667291655
7500	3	19.618523	-67.86193	19.621618	-67.82077	42.789463	0.8038372017192457	0.08038372017192458
7500	4	19.621618	-67.82077	19.62523	-67.77952	38.93784	0.7258296356115688	0.07258296356115687
7500	5	19.62523	-67.77952	19.629671	-67.72759	34.580925	0.6375883389502262	0.06375883389502261
7500	6	19.629671	-67.72759	19.633121	-67.687904	30.297062	0.5508265557534262	0.055082655575342615
7500	7	19.633121	-67.687904	19.634813	-67.667404	27.482265	0.49381804144809016	0.04938180414480903
7500	8	19.634813	-67.667404	19.634848	-67.62808	24.691385	0.4372938784023448	0.0437293878402345
7500	9	19.634848	-67.62808	19.635422	-67.588394	21.011057	0.3627555651414025	0.036275556514140245
7500	10	19.635422	-67.588394	19.636572	-67.55848	17.76905	0.2970947060146236	0.02970947060146234
7500	11	19.636572	-67.55848	19.636293	-67.53245	15.162967	0.24431325185552	0.024431325185551994
7500	12	19.636293	-67.53245	19.639448	-67.49406	12.156605	0.18342490293549574	0.018342490293549563
7500	13	19.639448	-67.49406	19.643965	-67.4583	11.0	0.16	0.016
7500	14	19.643965	-67.4583	19.645777	-67.42216	11.034117	0.16	0.016
7500	15	19.645777	-67.42216	19.648077	-67.37844	11.085434	0.16	0.016
7500	16	19.648077	-67.37844	19.649078	-67.34835	11.132846	0.16	0.016
7500	17	19.649078	-67.34835	19.652678	-67.30136	11.182441	0.16	0.016
7500	18	19.652678	-67.30136	19.65498	-67.2611	11.238609	0.16	0.016
7500	19	19.65498	-67.2611	19.65675	-67.243515	11.275847	0.16	0.016
7500	20	19.65675	-67.243515	19.65728	-67.217384	11.303963	0.16	0.016
7500	21	19.65728	-67.217384	19.659306	-67.18726	11.340095	0.16	0.016
7500	22	19.659306	-67.18726	19.663607	-67.15756	11.378736	0.16	0.016
7500	23	19.663607	-67.15756	19.671085	-67.09832	11.436342	0.16	0.016
7500	24	19.671085	-67.09832	19.675533	-67.07915	11.487339	0.16	0.016
7500	25	19.675533	-67.07915	19.680809	-67.04394	11.522868	0.16	0.016
7500	26	19.680809	-67.04394	19.686604	-67.0084	11.568879	0.16	0.016
7500	27	19.686604	-67.0084	19.68999	-66.98271	11.60866	0.16	0.016
7500	28	19.68999	-66.98271	19.695488	-66.950455	11.6463175	0.16	0.016
7500	29	19.695488	-66.950455	19.702055	-66.91183	11.692506	0.16	0.016
7500	30	19.702055	-66.91183	19.70669	-66.88015	11.738226	0.16	0.016
7500	31	19.70669	-66.88015	19.710445	-66.86253	11.77036	0.16	0.016
7500	32	19.710445	-66.86253	19.714417	-66.82839	11.803998	0.16	0.016
7500	33	19.714417	-66.82839	19.718279	-66.798256	11.845549	0.16	0.016
7500	34	19.718279	-66.798256	19.722528	-66.76929	11.883847	0.16	0.016
7500	35	19.722528	-66.76929	19.725618	-66.7407	11.921099	0.16	0.016
7500	36	19.725618	-66.7407	19.729095	-66.71057	11.959008	0.16	0.016
7500	37	19.729095	-66.71057	19.733458	-66.68099	11.997661	0.16	0.016
7500	38	19.733458	-66.68099	19.737593	-66.64529	11.949875	0.16	0.016
7500	39	19.737593	-66.64529	19.741842	-66.61091	11.856372	0.16	0.016
7500	40	19.741842	-66.61091	19.746092	-66.57228	11.75901	0.16	0.016
7500	41	19.746092	-66.57228	19.750727	-66.532875	11.654998	0.16	0.016
7500	42	19.750727	-66.532875	19.754591	-66.50082	11.559681	0.16	0.016
7500	43	19.754591	-66.50082	19.758066	-66.46914	11.47471	0.16	0.016
7500	44	19.758066	-66.46914	19.761158	-66.43592	11.388341	0.16	0.016
7500	45	19.761158	-66.43592	19.76502	-66.40772	11.306464	0.16	0.016
7500	46	19.76502	-66.40772	19.771973	-66.36407	11.210182	0.16	0.016
7500	47	19.771973	-66.36407	19.778927	-66.31887	11.091016	0.16	0.016
7500	48	19.778927	-66.31887	19.779936	-66.30743	11.015213	0.16	0.016
7500	49	19.779936	-66.30743	19.787153	-66.26677	10.945266	0.16	0.016
7500	50	19.787153	-66.26677	19.800316	-66.20967	10.8127575	0.16	0.016
7500	51	19.800316	-66.20967	19.811638	-66.1566	10.662999	0.16	0.016
7500	52	19.811638	-66.1566	19.824375	-66.09999	10.513985	0.16	0.016
7500	53	19.824375	-66.09999	19.834282	-66.05612	10.37728	0.16	0.016
7500	54	19.834282	-66.05612	19.84702	-65.99456	10.23421	0.16	0.016
7500	55	19.84702	-65.99456	19.854055	-65.96781	10.114081	0.16	0.016
7500	56	19.854055	-65.96781	19.8684	-65.93433	10.028672	0.16	0.016
7500	57	19.8684	-65.93433	19.880983	-65.86507	10.679726	0.16056643779990068	0.016056643779990068
7500	58	19.880983	-65.86507	19.893013	-65.80987	11.688974	0.1614074785809145	0.016140747858091452
7500	59	19.893013	-65.80987	19.901505	-65.76034	12.538389	0.1621153246949505	0.016211532469495048
7500	60	19.901505	-65.76034	19.90575	-65.72071	13.254597	0.16271216417617518	0.01627121641761752
