#FaultID	MinisectionID	StartLat	StartLon	EndLat	EndLon	Rake	SlipRate(mm/y)	StdDev
7500	1	19.61053	-67.9235	19.612803	-67.90615	90.0	1.76	0.17600000000000002
7500	2	19.612803	-67.90615	19.618523	-67.86193	90.0	1.76	0.17600000000000002
7500	3	19.618523	-67.86193	19.621618	-67.82077	90.0	1.76	0.17600000000000002
7500	4	19.621618	-67.82077	19.62523	-67.77952	90.0	1.76	0.17600000000000002
7500	5	19.62523	-67.77952	19.629671	-67.72759	90.0	1.76	0.17600000000000002
7500	6	19.629671	-67.72759	19.633121	-67.687904	90.0	1.76	0.17600000000000002
7500	7	19.633121	-67.687904	19.634813	-67.667404	90.0	1.76	0.17600000000000002
7500	8	19.634813	-67.667404	19.634848	-67.62808	90.0	1.76	0.17600000000000002
7500	9	19.634848	-67.62808	19.635422	-67.588394	90.0	1.76	0.17600000000000002
7500	10	19.635422	-67.588394	19.636572	-67.55848	90.0	1.76	0.17600000000000002
7500	11	19.636572	-67.55848	19.636293	-67.53245	90.0	1.76	0.17600000000000002
7500	12	19.636293	-67.53245	19.639448	-67.49406	90.0	1.76	0.17600000000000002
7500	13	19.639448	-67.49406	19.643965	-67.4583	90.0	1.76	0.17600000000000002
7500	14	19.643965	-67.4583	19.645777	-67.42216	90.0	1.7572706405053464	0.17572706405053465
7500	15	19.645777	-67.42216	19.648077	-67.37844	90.0	1.7531652993140652	0.17531652993140653
7500	16	19.648077	-67.37844	19.649078	-67.34835	90.0	1.7493723559131866	0.17493723559131868
7500	17	19.649078	-67.34835	19.652678	-67.30136	90.0	1.7454047222611984	0.17454047222611985
7500	18	19.652678	-67.30136	19.65498	-67.2611	90.0	1.7409112422926667	0.1740911242292667
7500	19	19.65498	-67.2611	19.65675	-67.243515	90.0	1.7379321981626206	0.17379321981626208
7500	20	19.65675	-67.243515	19.65728	-67.217384	90.0	1.7356829994709175	0.17356829994709178
7500	21	19.65728	-67.217384	19.659306	-67.18726	90.0	1.7327924149874647	0.1732792414987465
7500	22	19.659306	-67.18726	19.663607	-67.15756	90.0	1.7297011749889006	0.17297011749889007
7500	23	19.663607	-67.15756	19.671085	-67.09832	90.0	1.7250926528182415	0.17250926528182417
7500	24	19.671085	-67.09832	19.675533	-67.07915	90.0	1.7210128879992155	0.17210128879992156
7500	25	19.675533	-67.07915	19.680809	-67.04394	90.0	1.7181705851715394	0.17181705851715398
7500	26	19.680809	-67.04394	19.686604	-67.0084	90.0	1.7144896488415469	0.1714489648841547
7500	27	19.686604	-67.0084	19.68999	-66.98271	90.0	1.7113072022572449	0.1711307202257245
7500	28	19.68999	-66.98271	19.695488	-66.950455	90.0	1.708294630773763	0.17082946307737631
7500	29	19.695488	-66.950455	19.702055	-66.91183	90.0	1.7045995472892612	0.17045995472892614
7500	30	19.702055	-66.91183	19.70669	-66.88015	90.0	1.7009419175844798	0.17009419175844798
7500	31	19.70669	-66.88015	19.710445	-66.86253	90.0	1.6983712363591013	0.16983712363591014
7500	32	19.710445	-66.86253	19.714417	-66.82839	90.0	1.6956801980902292	0.16956801980902295
7500	33	19.714417	-66.82839	19.718279	-66.798256	90.0	1.6923560789900574	0.16923560789900574
7500	34	19.718279	-66.798256	19.722528	-66.76929	90.0	1.6892921988367742	0.16892921988367743
7500	35	19.722528	-66.76929	19.725618	-66.7407	90.0	1.686312068271263	0.16863120682712632
7500	36	19.725618	-66.7407	19.729095	-66.71057	90.0	1.68327933950419	0.16832793395041903
7500	37	19.729095	-66.71057	19.733458	-66.68099	90.0	1.680187162436674	0.16801871624366743
