#FaultID	MinisectionID	StartLat	StartLon	EndLat	EndLon	Rake	SlipRate(mm/y)	StdDev
7500	1	19.61053	-67.9235	19.612803	-67.90615	49.684204	4.990366944010326	0.4990366944010326
7500	2	19.612803	-67.90615	19.618523	-67.86193	46.79015	5.222257722877739	0.5222257722877739
7500	3	19.618523	-67.86193	19.621618	-67.82077	42.789463	5.542819070698234	0.5542819070698234
7500	4	19.621618	-67.82077	19.62523	-67.77952	38.93784	5.851436504111731	0.5851436504111731
7500	5	19.62523	-67.77952	19.629671	-67.72759	34.580925	6.2005411340281675	0.6200541134028168
7500	6	19.629671	-67.72759	19.633121	-67.687904	30.297062	6.543792438800508	0.6543792438800508
7500	7	19.633121	-67.687904	19.634813	-67.667404	27.482265	6.769332373520992	0.6769332373520993
7500	8	19.634813	-67.667404	19.634848	-67.62808	24.691385	6.992956093570722	0.6992956093570724
7500	9	19.634848	-67.62808	19.635422	-67.588394	21.011057	7.287848295409326	0.7287848295409327
7500	10	19.635422	-67.588394	19.636572	-67.55848	17.76905	7.547619069329644	0.7547619069329646
7500	11	19.636572	-67.55848	19.636293	-67.53245	15.162967	7.756435697346599	0.7756435697346599
7500	12	19.636293	-67.53245	19.639448	-67.49406	12.156605	7.997325227761445	0.7997325227761446
7500	13	19.639448	-67.49406	19.643965	-67.4583	11.0	8.09	0.809
7500	14	19.643965	-67.4583	19.645777	-67.42216	11.034117	7.967519992677421	0.7967519992677422
7500	15	19.645777	-67.42216	19.648077	-67.37844	11.085434	7.783292806718677	0.7783292806718678
7500	16	19.648077	-67.37844	19.649078	-67.34835	11.132846	7.613084471604247	0.7613084471604248
7500	17	19.649078	-67.34835	19.652678	-67.30136	11.182441	7.435036911471273	0.7435036911471273
7500	18	19.652678	-67.30136	19.65498	-67.2611	11.238609	7.233391997883423	0.7233391997883424
7500	19	19.65498	-67.2611	19.65675	-67.243515	11.275847	7.099707392547601	0.7099707392547602
7500	20	19.65675	-67.243515	19.65728	-67.217384	11.303963	6.998774601257428	0.6998774601257428
7500	21	19.65728	-67.217384	19.659306	-67.18726	11.340095	6.869059622562476	0.6869059622562477
7500	22	19.659306	-67.18726	19.663607	-67.15756	11.378736	6.730340227626915	0.6730340227626914
7500	23	19.663607	-67.15756	19.671085	-67.09832	11.436342	6.523532795218587	0.6523532795218587
7500	24	19.671085	-67.09832	19.675533	-67.07915	11.487339	6.3404533489648	0.6340453348964801
7500	25	19.675533	-67.07915	19.680809	-67.04394	11.522868	6.212905009572838	0.6212905009572838
7500	26	19.680809	-67.04394	19.686604	-67.0084	11.568879	6.047722991764415	0.6047722991764415
7500	27	19.686604	-67.0084	19.68999	-66.98271	11.60866	5.904910701293868	0.5904910701293868
7500	28	19.68999	-66.98271	19.695488	-66.950455	11.6463175	5.769721555972619	0.5769721555972619
7500	29	19.695488	-66.950455	19.702055	-66.91183	11.692506	5.603904684605594	0.5603904684605595
7500	30	19.702055	-66.91183	19.70669	-66.88015	11.738226	5.439768551603526	0.5439768551603527
7500	31	19.70669	-66.88015	19.710445	-66.86253	11.77036	5.324409231614672	0.5324409231614672
7500	32	19.710445	-66.86253	19.714417	-66.82839	11.803998	5.2036488892990365	0.5203648889299036
7500	33	19.714417	-66.82839	19.718279	-66.798256	11.845549	5.054479044678822	0.5054479044678822
7500	34	19.718279	-66.798256	19.722528	-66.76929	11.883847	4.916987422800239	0.4916987422800239
7500	35	19.722528	-66.76929	19.725618	-66.7407	11.921099	4.783254063672929	0.47832540636729287
7500	36	19.725618	-66.7407	19.729095	-66.71057	11.959008	4.647160360250531	0.4647160360250531
7500	37	19.729095	-66.71057	19.733458	-66.68099	11.997661	4.508398914345749	0.45083989143457487
7500	38	19.733458	-66.68099	19.737593	-66.64529	11.949875	4.500501251682271	0.4500501251682271
7500	39	19.737593	-66.64529	19.741842	-66.61091	11.856372	4.501436283605404	0.4501436283605404
7500	40	19.741842	-66.61091	19.746092	-66.57228	11.75901	4.502409896450584	0.45024098964505843
7500	41	19.746092	-66.57228	19.750727	-66.532875	11.654998	4.503450017550193	0.4503450017550193
7500	42	19.750727	-66.532875	19.754591	-66.50082	11.559681	4.504403188628104	0.45044031886281044
7500	43	19.754591	-66.50082	19.758066	-66.46914	11.47471	4.505252894060583	0.45052528940605835
7500	44	19.758066	-66.46914	19.761158	-66.43592	11.388341	4.506116589458485	0.4506116589458485
7500	45	19.761158	-66.43592	19.76502	-66.40772	11.306464	4.506935358988926	0.4506935358988926
7500	46	19.76502	-66.40772	19.771973	-66.36407	11.210182	4.5078981764640655	0.4507898176464066
