segment California
40.12636184692383 -119.99712371826172
40.091590881347656 -119.99723052978516
40.091590881347656 -119.99723052978516
40.07724380493164 -119.99717712402344
40.07724380493164 -119.99717712402344
40.07180404663086 -119.9972915649414
40.07180404663086 -119.9972915649414
39.956504821777344 -119.99763488769531
39.85140609741211 -119.9997329711914
39.78077697753906 -120.0006103515625
39.78077697753906 -120.0006103515625
39.77995681762695 -120.00050354003906
39.77995681762695 -120.00050354003906
39.72241973876953 -120.00131225585938
39.53885269165039 -120.00173950195312
39.44511413574219 -120.00312042236328
39.374908447265625 -120.00443267822266
39.33049011230469 -120.00471496582031
39.316349029541016 -120.00531768798828
39.313846588134766 -120.00541687011719
39.313846588134766 -120.00541687011719
39.31334686279297 -120.00541687011719
39.31334686279297 -120.00541687011719
39.291255950927734 -120.00514221191406
39.27996826171875 -120.0052490234375
39.278385162353516 -120.00526428222656
39.24507522583008 -120.00558471679688
39.22866439819336 -120.00574493408203
39.22866439819336 -120.00574493408203
39.2252082824707 -120.00575256347656
39.2252082824707 -120.00575256347656
39.22258758544922 -120.00569152832031
39.216278076171875 -120.00556182861328
39.17789840698242 -120.0047607421875
39.13313293457031 -120.00382995605469
39.06748962402344 -120.0024642944336
38.999576568603516 -120.00100708007812
38.97638702392578 -119.96717071533203
38.96436309814453 -119.94962310791016
38.95954513549805 -119.94258880615234
38.95814514160156 -119.94054412841797
38.9570198059082 -119.93890380859375
38.956947326660156 -119.93878936767578
38.956275939941406 -119.93781280517578
38.940391540527344 -119.91462707519531
38.933326721191406 -119.9043197631836
38.82952880859375 -119.75396728515625
38.7147331237793 -119.58768463134766
38.7147331237793 -119.58768463134766
38.71434783935547 -119.58706665039062
38.71434783935547 -119.58706665039062
38.71321105957031 -119.58544158935547
38.687381744384766 -119.54823303222656
38.64985275268555 -119.49418640136719
38.64985275268555 -119.49418640136719
38.64973449707031 -119.4940185546875
38.64973449707031 -119.4940185546875
38.619964599609375 -119.45061492919922
38.619964599609375 -119.45061492919922
38.619964599609375 -119.45062255859375
38.619964599609375 -119.45062255859375
38.56679153442383 -119.3759994506836
38.56328201293945 -119.3701171875
38.538326263427734 -119.33342742919922
38.536502838134766 -119.33085632324219
38.53586196899414 -119.32994842529297
38.49991226196289 -119.27926635742188
38.480777740478516 -119.25099182128906
38.468994140625 -119.2349624633789
38.41320037841797 -119.15476989746094
38.39316940307617 -119.12598419189453
38.37285232543945 -119.09716033935547
38.36126708984375 -119.08235931396484
38.32518005371094 -119.03008270263672
38.30367660522461 -119.00096893310547
38.26893997192383 -118.94967651367188
38.24991989135742 -118.92251586914062
38.20480728149414 -118.85909271240234
38.16054916381836 -118.7977523803711
38.141868591308594 -118.77186584472656
38.12492370605469 -118.74659729003906
38.1021842956543 -118.71430969238281
38.03438949584961 -118.62158966064453
37.99993133544922 -118.57196044921875
37.94902038574219 -118.5009536743164
37.76861572265625 -118.25094604492188
37.62493133544922 -118.05219268798828
37.615272521972656 -118.03980255126953
37.615272521972656 -118.03980255126953
37.6152458190918 -118.03984832763672
37.6152458190918 -118.03984832763672
37.56929397583008 -117.97577667236328
37.515838623046875 -117.90462493896484
37.49726867675781 -117.87592315673828
37.464927673339844 -117.83272552490234
37.37493133544922 -117.71235656738281
37.35340118408203 -117.68061065673828
37.278934478759766 -117.5814208984375
37.24993133544922 -117.54088592529297
37.220279693603516 -117.50090789794922
37.22037887573242 -117.5001220703125
37.1268424987793 -117.37590026855469
37.06010818481445 -117.28642272949219
37.0449104309082 -117.26604461669922
37.030242919921875 -117.24491119384766
36.945777893066406 -117.1319808959961
36.89635467529297 -117.06672668457031
36.847694396972656 -117.00089263916016
36.49995422363281 -116.54198455810547
36.468223571777344 -116.50088500976562
36.45909881591797 -116.48823547363281
36.37495803833008 -116.38034057617188
36.372562408447266 -116.3758773803711
36.2769775390625 -116.25086975097656
36.158348083496094 -116.09722137451172
36.158348083496094 -116.09722137451172
36.15580368041992 -116.09359741210938
36.15580368041992 -116.09359741210938
36.015357971191406 -115.91285705566406
36.015357971191406 -115.91285705566406
35.99996566772461 -115.89297485351562
35.99996566772461 -115.89297485351562
35.96965789794922 -115.8529052734375
35.889286041259766 -115.75083923339844
35.842002868652344 -115.68930053710938
35.842002868652344 -115.68930053710938
35.826515197753906 -115.66900634765625
35.80936050415039 -115.6476821899414
35.80936050415039 -115.6476821899414
35.80899429321289 -115.64720153808594
35.80899429321289 -115.64720153808594
35.793846130371094 -115.62738800048828
35.792015075683594 -115.62583923339844
35.693382263183594 -115.5008316040039
35.62498092651367 -115.41290283203125
35.61861038208008 -115.40608215332031
35.61861038208008 -115.40608215332031
35.61760330200195 -115.404541015625
35.61760330200195 -115.404541015625
35.609344482421875 -115.39399719238281
35.609344482421875 -115.39399719238281
35.60727310180664 -115.39154052734375
35.60727310180664 -115.39154052734375
35.5382080078125 -115.30374145507812
35.5382080078125 -115.30374145507812
35.512657165527344 -115.27134704589844
35.512657165527344 -115.27134704589844
35.476016998291016 -115.22541046142578
35.424312591552734 -115.16059875488281
35.424312591552734 -115.16059875488281
35.424129486083984 -115.16007232666016
35.424129486083984 -115.16007232666016
35.41366195678711 -115.14678955078125
35.41366195678711 -115.14678955078125
35.41318130493164 -115.14581298828125
35.41318130493164 -115.14581298828125
35.39693832397461 -115.12581634521484
35.379371643066406 -115.1028823852539
35.3749885559082 -115.09801483154297
35.33201217651367 -115.04380798339844
35.24999237060547 -114.94221496582031
35.23705291748047 -114.92548370361328
35.23705291748047 -114.92548370361328
35.237037658691406 -114.92538452148438
35.237037658691406 -114.92538452148438
35.17588806152344 -114.84931945800781
35.14028549194336 -114.8050308227539
35.14028549194336 -114.8050308227539
35.13969039916992 -114.80424499511719
35.13969039916992 -114.80424499511719
35.0360221862793 -114.67524719238281
35.01807403564453 -114.65290832519531
35.0020866394043 -114.63301849365234
35.0020866394043 -114.63301849365234
34.9947395324707 -114.62992095947266
34.991886138916016 -114.62918853759766
34.986148834228516 -114.62901306152344
34.98170852661133 -114.62975311279297
34.98143005371094 -114.62979888916016
34.98079299926758 -114.6299057006836
34.969058990478516 -114.63461303710938
34.96514892578125 -114.63523864746094
34.95891571044922 -114.63495635986328
34.95131301879883 -114.63168334960938
34.9448127746582 -114.62981414794922
34.94304275512695 -114.62976837158203
34.938682556152344 -114.62975311279297
34.93062973022461 -114.63219451904297
34.92763137817383 -114.63272857666016
34.92737579345703 -114.63276672363281
34.9271354675293 -114.63280487060547
34.92461013793945 -114.63325500488281
34.92123031616211 -114.63323974609375
34.9118537902832 -114.63054656982422
34.907264709472656 -114.63087463378906
34.90223693847656 -114.63276672363281
34.89519119262695 -114.63542175292969
34.88910675048828 -114.63672637939453
34.885704040527344 -114.63677215576172
34.875003814697266 -114.63517761230469
34.87289047241211 -114.6343765258789
34.86635208129883 -114.63068389892578
34.86262130737305 -114.62687683105469
34.86113739013672 -114.6253662109375
34.859737396240234 -114.62393951416016
34.85687255859375 -114.61988067626953
34.85606002807617 -114.6181411743164
34.854026794433594 -114.61378479003906
34.85400390625 -114.61373138427734
34.849571228027344 -114.60425567626953
34.84736251831055 -114.60065460205078
34.84694290161133 -114.60009002685547
34.84115219116211 -114.59233856201172
34.835670471191406 -114.58684539794922
34.826114654541016 -114.58112335205078
34.81529998779297 -114.57645416259766
34.80574417114258 -114.57456970214844
34.79507827758789 -114.57125091552734
34.79429626464844 -114.57101440429688
34.793373107910156 -114.5704574584961
34.79331588745117 -114.57041931152344
34.793243408203125 -114.57037353515625
34.78275680541992 -114.56404113769531
34.779022216796875 -114.56177520751953
34.77385330200195 -114.55865478515625
34.76687240600586 -114.55268096923828
34.761802673339844 -114.54689025878906
34.757110595703125 -114.5403060913086
34.750823974609375 -114.52961730957031
34.747005462646484 -114.5256118774414
34.74372863769531 -114.52262115478516
34.741172790527344 -114.52104949951172
34.73674392700195 -114.51661682128906
34.73358154296875 -114.51029205322266
34.73124694824219 -114.50336456298828
34.72795486450195 -114.49585723876953
34.725799560546875 -114.4921875
34.72570037841797 -114.49201202392578
34.724849700927734 -114.49097442626953
34.71910095214844 -114.48677062988281
34.71603775024414 -114.4819564819336
34.714515686035156 -114.47730255126953
34.71396255493164 -114.47368621826172
34.713661193847656 -114.47306060791016
34.713260650634766 -114.47222900390625
34.71296691894531 -114.47161865234375
34.71242141723633 -114.47123718261719
34.71144485473633 -114.47053527832031
34.711368560791016 -114.47047424316406
34.711273193359375 -114.47042846679688
34.70757293701172 -114.46862030029297
34.701786041259766 -114.46809387207031
34.69120407104492 -114.46524047851562
34.68579864501953 -114.46217346191406
34.677955627441406 -114.4565658569336
34.6757698059082 -114.45547485351562
34.673091888427734 -114.45491027832031
34.671234130859375 -114.45430755615234
34.668548583984375 -114.45262908935547
34.66679382324219 -114.45197296142578
34.66504669189453 -114.45175170898438
34.66389083862305 -114.45178985595703
34.65957260131836 -114.45262908935547
34.65716552734375 -114.45197296142578
34.654319763183594 -114.45175170898438
34.65142059326172 -114.44954681396484
34.646541595458984 -114.44427490234375
34.64252853393555 -114.44145965576172
34.638240814208984 -114.44029235839844
34.63153076171875 -114.44152069091797
34.63016891479492 -114.44139099121094
34.621456146240234 -114.4387435913086
34.61463928222656 -114.42864990234375
34.61045455932617 -114.42420196533203
34.60233688354492 -114.42432403564453
34.6008415222168 -114.42533874511719
34.59922790527344 -114.42749786376953
34.59687423706055 -114.43009185791016
34.595848083496094 -114.42974853515625
34.59173583984375 -114.42974853515625
34.580711364746094 -114.42237854003906
34.569637298583984 -114.40522766113281
34.5429801940918 -114.38960266113281
34.52972412109375 -114.3808364868164
34.51652145385742 -114.37821960449219
34.507286071777344 -114.37812805175781
34.499244689941406 -114.38140106201172
34.49575424194336 -114.38235473632812
34.4889030456543 -114.3830337524414
34.477882385253906 -114.38155364990234
34.47603988647461 -114.38169860839844
34.47040557861328 -114.38352966308594
34.46202087402344 -114.3871841430664
34.46049118041992 -114.38740539550781
34.457908630371094 -114.38670349121094
34.450374603271484 -114.37885284423828
34.44779968261719 -114.37579345703125
34.446937561035156 -114.37371826171875
34.44777297973633 -114.3634033203125
34.449745178222656 -114.35602569580078
34.45144271850586 -114.34261322021484
34.45143508911133 -114.33963012695312
34.45003890991211 -114.33537292480469
34.448081970214844 -114.33299255371094
34.44529342651367 -114.33067321777344
34.437252044677734 -114.32612609863281
34.435829162597656 -114.31905364990234
34.4327278137207 -114.312255859375
34.42680740356445 -114.30101776123047
34.421390533447266 -114.29483795166016
34.417606353759766 -114.29222869873047
34.411102294921875 -114.291748046875
34.40829086303711 -114.29022216796875
34.40662384033203 -114.28866577148438
34.405338287353516 -114.28680419921875
34.40314865112305 -114.28010559082031
34.40248489379883 -114.26751708984375
34.401329040527344 -114.26432037353516
34.39010238647461 -114.25273895263672
34.38811492919922 -114.24864959716797
34.38566207885742 -114.24525451660156
34.37666320800781 -114.2342758178711
34.3689079284668 -114.22968292236328
34.36591720581055 -114.22611236572266
34.362457275390625 -114.21377563476562
34.36137390136719 -114.19947814941406
34.35612487792969 -114.19109344482422
34.35438537597656 -114.18555450439453
34.35218811035156 -114.18114471435547
34.349308013916016 -114.17691040039062
34.34497833251953 -114.17284393310547
34.339515686035156 -114.16880798339844
34.31786346435547 -114.1572036743164
34.3059196472168 -114.14093017578125
34.30323028564453 -114.1382827758789
34.300933837890625 -114.1381607055664
34.29584503173828 -114.13953399658203
34.2885627746582 -114.13836669921875
34.28083419799805 -114.13604736328125
34.27701950073242 -114.13704681396484
34.27437973022461 -114.13667297363281
34.26896667480469 -114.134765625
34.266387939453125 -114.1344223022461
34.263519287109375 -114.13461303710938
34.261295318603516 -114.13618469238281
34.25953674316406 -114.1390609741211
34.25962448120117 -114.14478302001953
34.25956344604492 -114.14715576171875
34.2582893371582 -114.15335083007812
34.25841522216797 -114.15685272216797
34.25823974609375 -114.15969848632812
34.25703811645508 -114.16182708740234
34.255184173583984 -114.16312408447266
34.25334930419922 -114.16387176513672
34.25166702270508 -114.16448211669922
34.249996185302734 -114.16617584228516
34.24964904785156 -114.16653442382812
34.24722671508789 -114.1731185913086
34.24546813964844 -114.17432403564453
34.24269485473633 -114.17594909667969
34.241512298583984 -114.17639923095703
34.239967346191406 -114.17804718017578
34.230857849121094 -114.19087982177734
34.21550369262695 -114.208251953125
34.21154022216797 -114.21176147460938
34.20895767211914 -114.2154541015625
34.205135345458984 -114.22338104248047
34.203643798828125 -114.2251968383789
34.20177459716797 -114.22586059570312
34.19389724731445 -114.22493743896484
34.188865661621094 -114.22703552246094
34.18742752075195 -114.2290267944336
34.18742752075195 -114.2290267944336
34.186927795410156 -114.2297134399414
34.183231353759766 -114.24071502685547
34.17962646484375 -114.24419403076172
34.179603576660156 -114.24423217773438
34.17395782470703 -114.25392150878906
34.173831939697266 -114.25414276123047
34.17371368408203 -114.25460815429688
34.17034912109375 -114.26771545410156
34.17021179199219 -114.26826477050781
34.17021560668945 -114.26829528808594
34.172149658203125 -114.2752685546875
34.1705436706543 -114.28718566894531
34.170528411865234 -114.28729248046875
34.166725158691406 -114.29280853271484
34.15968704223633 -114.29902648925781
34.15732955932617 -114.30110931396484
34.144775390625 -114.31221008300781
34.138633728027344 -114.3207778930664
34.13676071166992 -114.32457733154297
34.134037017822266 -114.33611297607422
34.134456634521484 -114.34805297851562
34.133121490478516 -114.35302734375
34.13043212890625 -114.35637664794922
34.12357711791992 -114.36039733886719
34.11857604980469 -114.36652374267578
34.117515563964844 -114.36929321289062
34.115989685058594 -114.37923431396484
34.110084533691406 -114.39056396484375
34.11165237426758 -114.40135192871094
34.11153793334961 -114.40593719482422
34.11040496826172 -114.41026306152344
34.11003112792969 -114.41168212890625
34.107635498046875 -114.41590881347656
34.10346603393555 -114.42049407958984
34.097042083740234 -114.42616271972656
34.09278869628906 -114.42803192138672
34.08841323852539 -114.43338012695312
34.087379455566406 -114.4341812133789
34.07972717285156 -114.4354248046875
34.071937561035156 -114.43768310546875
34.05789566040039 -114.43933868408203
34.053810119628906 -114.43940734863281
34.05020523071289 -114.4385986328125
34.0426139831543 -114.43550109863281
34.037784576416016 -114.43495178222656
34.02808380126953 -114.43617248535156
34.02260971069336 -114.43826293945312
34.01932907104492 -114.44053649902344
34.016178131103516 -114.4438247680664
34.0125732421875 -114.45021057128906
34.01096725463867 -114.45480346679688
34.01083755493164 -114.45890045166016
34.01007843017578 -114.46116638183594
34.008419036865234 -114.46282958984375
34.00661087036133 -114.463134765625
34.00449752807617 -114.46282958984375
34.00151062011719 -114.46146392822266
33.99921417236328 -114.46041870117188
33.996646881103516 -114.46026611328125
33.994686126708984 -114.46116638183594
33.99378204345703 -114.46237182617188
33.993465423583984 -114.4661865234375
33.99287796020508 -114.46793365478516
33.988040924072266 -114.47113800048828
33.98442077636719 -114.47590637207031
33.98126220703125 -114.48145294189453
33.98018264770508 -114.48233795166016
33.977745056152344 -114.48309326171875
33.97551727294922 -114.48478698730469
33.966835021972656 -114.49504852294922
33.961788177490234 -114.49988555908203
33.95741653442383 -114.50923919677734
33.9572639465332 -114.50956726074219
33.95703887939453 -114.51123046875
33.958106994628906 -114.51586151123047
33.95561981201172 -114.52200317382812
33.95520782470703 -114.5223617553711
33.94781494140625 -114.52867889404297
33.93596649169922 -114.53480529785156
33.93465042114258 -114.53548431396484
33.93419647216797 -114.53544616699219
33.928497314453125 -114.53498840332031
33.92607116699219 -114.53367614746094
33.923675537109375 -114.52838897705078
33.922271728515625 -114.52536010742188
33.92197799682617 -114.52493286132812
33.91890335083008 -114.52045440673828
33.917518615722656 -114.5184326171875
33.91615295410156 -114.5169677734375
33.91109085083008 -114.51151275634766
33.907554626464844 -114.5094223022461
33.906097412109375 -114.50855255126953
33.90540313720703 -114.50836944580078
33.9042854309082 -114.508056640625
33.90380859375 -114.50791931152344
33.90342712402344 -114.5079345703125
33.90181350708008 -114.50798797607422
33.900638580322266 -114.50871276855469
33.90021514892578 -114.50932312011719
33.89944076538086 -114.51044464111328
33.89909744262695 -114.51094818115234
33.8979606628418 -114.51371765136719
33.89619445800781 -114.51631164550781
33.8948860168457 -114.51780700683594
33.893211364746094 -114.51873779296875
33.8917121887207 -114.51892852783203
33.88984680175781 -114.5185546875
33.88816833496094 -114.51780700683594
33.886863708496094 -114.51705169677734
33.88592529296875 -114.5165023803711
33.88288497924805 -114.51246643066406
33.87688064575195 -114.50433349609375
33.87501907348633 -114.5033950805664
33.86799621582031 -114.50302124023438
33.86772155761719 -114.50312042236328
33.865753173828125 -114.50389099121094
33.86427307128906 -114.5056381225586
33.86417770385742 -114.50579833984375
33.861244201660156 -114.510498046875
33.858638763427734 -114.5146713256836
33.85850524902344 -114.51521301269531
33.85830307006836 -114.51605987548828
33.85811996459961 -114.51680755615234
33.85847854614258 -114.52452850341797
33.857357025146484 -114.52677154541016
33.855247497558594 -114.52822875976562
33.85492706298828 -114.52845001220703
33.85175323486328 -114.52938842773438
33.848060607910156 -114.52959442138672
33.83861541748047 -114.52554321289062
33.835323333740234 -114.52340698242188
33.82777786254883 -114.52046966552734
33.82537841796875 -114.51996612548828
33.82202911376953 -114.52073669433594
33.81897735595703 -114.52271270751953
33.816192626953125 -114.52716064453125
33.814964294433594 -114.5280532836914
33.79947280883789 -114.52009582519531
33.78834533691406 -114.51673889160156
33.76792907714844 -114.50708770751953
33.767642974853516 -114.50700378417969
33.76046371459961 -114.50486755371094
33.75638198852539 -114.50433349609375
33.750999450683594 -114.50448608398438
33.74634552001953 -114.50599670410156
33.7415885925293 -114.5082015991211
33.735015869140625 -114.51190185546875
33.734214782714844 -114.51234436035156
33.732147216796875 -114.51026916503906
33.73051834106445 -114.50679779052734
33.72805404663086 -114.5041732788086
33.724586486816406 -114.5026626586914
33.72220230102539 -114.50079345703125
33.719154357910156 -114.49656677246094
33.71442794799805 -114.4948959350586
33.707923889160156 -114.49419403076172
33.698455810546875 -114.49571990966797
33.696903228759766 -114.49649047851562
33.69301986694336 -114.50498962402344
33.69187545776367 -114.50987243652344
33.691280364990234 -114.51240539550781
33.688472747802734 -114.51911163330078
33.68587875366211 -114.52396392822266
33.682682037353516 -114.52778625488281
33.67924499511719 -114.53034973144531
33.676815032958984 -114.53103637695312
33.676815032958984 -114.53103637695312
33.675106048583984 -114.53152465820312
33.67431640625 -114.53141784667969
33.67110061645508 -114.531005859375
33.668033599853516 -114.52970886230469
33.666046142578125 -114.52830505371094
33.66429901123047 -114.52694702148438
33.66423416137695 -114.52690887451172
33.662940979003906 -114.52597045898438
33.66261672973633 -114.52579498291016
33.661582946777344 -114.52519989013672
33.65964126586914 -114.5250015258789
33.6580924987793 -114.52519989013672
33.65711975097656 -114.5257797241211
33.65557098388672 -114.52694702148438
33.655433654785156 -114.52702331542969
33.65304946899414 -114.52830505371094
33.65013885498047 -114.53024291992188
33.64761734008789 -114.5300521850586
33.644126892089844 -114.52908325195312
33.64323043823242 -114.52869415283203
33.64314270019531 -114.52865600585938
33.641414642333984 -114.52791595458984
33.638858795166016 -114.52727508544922
33.63753128051758 -114.52694702148438
33.63307571411133 -114.52694702148438
33.63016128540039 -114.52849578857422
33.629493713378906 -114.5288314819336
33.62744903564453 -114.52985382080078
33.6227912902832 -114.5296630859375
33.618839263916016 -114.52793884277344
33.6165885925293 -114.5257797241211
33.614261627197266 -114.52462005615234
33.611351013183594 -114.52481079101562
33.608829498291016 -114.52677917480469
33.606651306152344 -114.52918243408203
33.60525894165039 -114.53022766113281
33.60456848144531 -114.53074645996094
33.59141159057617 -114.54061126708984
33.585391998291016 -114.54044342041016
33.58061599731445 -114.54029846191406
33.56915283203125 -114.53596496582031
33.56915283203125 -114.53596496582031
33.56878662109375 -114.5356674194336
33.56878662109375 -114.5356674194336
33.557464599609375 -114.5268325805664
33.55368423461914 -114.5243911743164
33.55223083496094 -114.52459716796875
33.54248046875 -114.54200744628906
33.53181838989258 -114.55889892578125
33.530723571777344 -114.55950927734375
33.52433395385742 -114.56083679199219
33.518272399902344 -114.56055450439453
33.51673889160156 -114.56095886230469
33.509220123291016 -114.56952667236328
33.507545471191406 -114.5737533569336
33.506465911865234 -114.5804672241211
33.5024528503418 -114.58824157714844
33.502197265625 -114.5885238647461
33.49944305419922 -114.591552734375
33.49065017700195 -114.59728240966797
33.4868049621582 -114.5987548828125
33.48431396484375 -114.5997085571289
33.48139572143555 -114.60169219970703
33.47483444213867 -114.60784149169922
33.470767974853516 -114.61247253417969
33.45656204223633 -114.62291717529297
33.454490661621094 -114.62339782714844
33.44755935668945 -114.62227630615234
33.43355178833008 -114.62712097167969
33.428138732910156 -114.629638671875
33.422725677490234 -114.63518524169922
33.416744232177734 -114.64330291748047
33.41363525390625 -114.64954376220703
33.41292190551758 -114.65282440185547
33.41303634643555 -114.65838623046875
33.418296813964844 -114.67389678955078
33.41794204711914 -114.68795013427734
33.41512680053711 -114.6956558227539
33.414058685302734 -114.69650268554688
33.412086486816406 -114.69680786132812
33.41094207763672 -114.69770812988281
33.408390045166016 -114.70173645019531
33.40725326538086 -114.71087646484375
33.40789031982422 -114.72006225585938
33.406532287597656 -114.72383117675781
33.40504837036133 -114.72528076171875
33.404056549072266 -114.72554016113281
33.402339935302734 -114.72528839111328
33.398780822753906 -114.72286987304688
33.38825607299805 -114.7136001586914
33.38414764404297 -114.70841217041016
33.38254165649414 -114.70731353759766
33.38063430786133 -114.7070083618164
33.37662887573242 -114.70735168457031
33.361148834228516 -114.69905090332031
33.35657501220703 -114.69817352294922
33.352439880371094 -114.69803619384766
33.337013244628906 -114.70093536376953
33.32776641845703 -114.70524597167969
33.323421478271484 -114.70796203613281
33.32060623168945 -114.7107925415039
33.312110900878906 -114.72362518310547
33.305747985839844 -114.72990417480469
33.304039001464844 -114.7312240600586
33.30243682861328 -114.7312240600586
33.28807830810547 -114.72325897216797
33.286983489990234 -114.72167205810547
33.28515625 -114.71788024902344
33.28334045410156 -114.71119689941406
33.281917572021484 -114.70287322998047
33.27978515625 -114.69444274902344
33.276023864746094 -114.68436431884766
33.27357864379883 -114.68050384521484
33.270172119140625 -114.67703247070312
33.26047134399414 -114.67240142822266
33.25849914550781 -114.67208862304688
33.25559616088867 -114.67449188232422
33.24796676635742 -114.68820190429688
33.246429443359375 -114.68954467773438
33.2452507019043 -114.68942260742188
33.23491668701172 -114.68273162841797
33.23029708862305 -114.6781005859375
33.225502014160156 -114.67447662353516
33.223121643066406 -114.67362976074219
33.21924591064453 -114.67371368408203
33.21083450317383 -114.67607116699219
33.20344543457031 -114.67874908447266
33.1995849609375 -114.67818450927734
33.18817901611328 -114.67518615722656
33.185489654541016 -114.67536163330078
33.181522369384766 -114.67582702636719
33.174739837646484 -114.67903137207031
33.169715881347656 -114.68024444580078
33.16294860839844 -114.67872619628906
33.15951919555664 -114.67935943603516
33.155216217041016 -114.6822509765625
33.14812088012695 -114.68449401855469
33.14219665527344 -114.68708038330078
33.137882232666016 -114.68999481201172
33.13121032714844 -114.69683074951172
33.11376953125 -114.70368194580078
33.1053352355957 -114.7061767578125
33.09743118286133 -114.70789337158203
33.091102600097656 -114.70781707763672
33.088157653808594 -114.70648956298828
33.08705139160156 -114.70472717285156
33.086368560791016 -114.70116424560547
33.08622360229492 -114.69462585449219
33.08578872680664 -114.69254302978516
33.08403396606445 -114.68902587890625
33.08287048339844 -114.6885986328125
33.07918167114258 -114.6893081665039
33.07612228393555 -114.68911743164062
33.07096862792969 -114.6869888305664
33.05717086791992 -114.6742935180664
33.04753112792969 -114.67510223388672
33.04189682006836 -114.67366027832031
33.03798294067383 -114.67080688476562
33.03390884399414 -114.6650619506836
33.03266906738281 -114.66232299804688
33.03266525268555 -114.65982818603516
33.0338249206543 -114.65782928466797
33.037109375 -114.65503692626953
33.0467643737793 -114.64899444580078
33.04890441894531 -114.64598083496094
33.04689407348633 -114.6416244506836
33.045291900634766 -114.6395492553711
