EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,car-interface-oct2124-params.rplus
RData file,rateunc-CAR Interface-Full-oct2124.RData
Calculation start and end,Wed Oct 23 14:02:38 2024,Wed Oct 23 14:06:52 2024
Region name,CAR Interface
Version,oct2124
Catalog type,Full
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,8.1
Mc sigma,0.2
max n sigma Mc,3
min M sigma,0.2
max n sigma M,3
n subregions,1
Subregion,1,All
catalog file,catalogs//pmmx_june7_c2-interface_v11m-car.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,2.3,0.97
0.025,1.26,1.21
0.16,1.64,1.09
0.5,2.18,0.97
0.84,2.95,0.85
0.975,4.08,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,2.3,0.946
0.025,1.26,1.07
0.16,1.64,1.02
0.5,2.18,0.97
0.84,2.95,0.919
0.975,4.08,0.874
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,897,98.1,234,583,1470,3670
2.6,701,82.6,192,466,1150,2790
2.7,548,69.6,158,373,895,2120
2.8,428,58.6,130,298,697,1610
2.9,335,49.4,106,238,543,1220
3,263,41.6,87.4,190,423,929
3.1,206,35.1,71.7,152,330,706
3.2,161,29.5,58.9,122,257,536
3.3,127,24.8,48.3,97.3,200,408
3.4,99.5,20.9,39.7,77.8,156,310
3.5,78.2,17.6,32.6,62.2,121,235
3.6,61.5,14.8,26.7,49.8,94.4,179
3.7,48.4,12.5,21.9,39.8,73.6,136
3.8,38.1,10.5,18,31.8,57.4,104
3.9,30,8.83,14.8,25.4,44.7,78.8
4,23.7,7.43,12.1,20.3,34.9,60.1
4.1,18.7,6.25,9.92,16.3,27.2,45.7
4.2,14.8,5.25,8.13,13,21.2,34.8
4.3,11.7,4.41,6.67,10.4,16.5,26.6
4.4,9.24,3.7,5.46,8.32,12.9,20.2
4.5,7.32,3.1,4.48,6.65,10.1,15.4
4.6,5.8,2.6,3.66,5.32,7.87,11.8
4.7,4.6,2.17,3,4.25,6.14,9.02
4.8,3.65,1.81,2.45,3.4,4.8,6.92
4.9,2.9,1.51,2,2.72,3.76,5.3
5,2.3,1.26,1.64,2.18,2.95,4.08
5.1,1.83,1.04,1.33,1.74,2.31,3.14
5.2,1.46,0.859,1.09,1.39,1.82,2.42
5.3,1.16,0.706,0.884,1.12,1.43,1.87
5.4,0.924,0.577,0.716,0.895,1.13,1.45
5.5,0.737,0.469,0.579,0.717,0.89,1.13
5.6,0.588,0.379,0.467,0.574,0.706,0.88
5.7,0.47,0.305,0.375,0.46,0.562,0.693
5.8,0.376,0.244,0.3,0.369,0.45,0.549
5.9,0.301,0.193,0.239,0.295,0.361,0.438
6,0.241,0.153,0.19,0.237,0.29,0.353
6.1,0.193,0.12,0.151,0.189,0.234,0.286
6.2,0.155,0.0936,0.119,0.151,0.19,0.234
6.3,0.124,0.0728,0.0941,0.121,0.154,0.193
6.4,0.0996,0.0564,0.074,0.0968,0.125,0.159
6.5,0.08,0.0436,0.0582,0.0773,0.102,0.132
6.6,0.0644,0.0336,0.0456,0.0618,0.083,0.11
6.7,0.0518,0.0259,0.0358,0.0494,0.0678,0.0914
6.8,0.0417,0.0198,0.028,0.0395,0.0554,0.0764
6.9,0.0336,0.0152,0.0219,0.0316,0.0453,0.0639
7,0.0271,0.0117,0.0171,0.0252,0.037,0.0536
7.1,0.0219,0.00893,0.0134,0.0202,0.0303,0.045
7.2,0.0177,0.00683,0.0104,0.0161,0.0248,0.0378
7.3,0.0143,0.00521,0.00815,0.0129,0.0204,0.0317
7.4,0.0116,0.00398,0.00635,0.0103,0.0167,0.0267
7.5,0.00937,0.00304,0.00495,0.00823,0.0137,0.0224
7.6,0.00759,0.00232,0.00386,0.00658,0.0112,0.0188
7.7,0.00615,0.00177,0.00301,0.00526,0.0092,0.0158
7.8,0.00499,0.00135,0.00235,0.00421,0.00755,0.0133
7.9,0.00406,0.00102,0.00183,0.00336,0.00619,0.0112
8,0.0033,0.00078,0.00143,0.00269,0.00508,0.00945
8.1,0.00268,0.000594,0.00111,0.00215,0.00417,0.00796
8.2,0.00218,0.000451,0.000866,0.00172,0.00342,0.0067
8.3,0.00178,0.000343,0.000675,0.00137,0.00281,0.00565
8.4,0.00145,0.000261,0.000526,0.0011,0.00231,0.00476
8.5,0.00118,0.000198,0.00041,0.000877,0.00189,0.00401
8.6,0.000964,0.000151,0.000319,0.000702,0.00155,0.00338
8.7,0.000787,0.000115,0.000249,0.000561,0.00127,0.00285
8.8,0.000643,8.72e-05,0.000194,0.000449,0.00105,0.0024
8.9,0.000526,6.62e-05,0.000151,0.000359,0.00086,0.00203
9,0.000431,5.03e-05,0.000117,0.000287,0.000706,0.00171
9.1,0.000353,3.81e-05,9.14e-05,0.000229,0.000581,0.00144
9.2,0.000289,2.89e-05,7.12e-05,0.000183,0.000477,0.00121
9.3,0.000237,2.19e-05,5.54e-05,0.000146,0.000392,0.00102
9.4,0.000195,1.67e-05,4.31e-05,0.000117,0.000322,0.000862
9.5,0.00016,1.27e-05,3.36e-05,9.36e-05,0.000264,0.000727
9.6,0.000131,9.61e-06,2.61e-05,7.48e-05,0.000217,0.000612
9.7,0.000108,7.3e-06,2.03e-05,5.98e-05,0.000179,0.000516
