EARTHQUAKE RATE UNCERTAINTY BRANCHES 
RData file,rate-unc-AmSam-Intraslab-beta-proslab-1973.RData
Calculation start and end,Fri Jul 10 11:01:37 2026,Fri Jul 10 11:09:33 2026
Region name,AmSam-Intraslab
Version,beta-proslab-1973
Catalog type,Prob
b mean,1.3
b sigma,0.0575
max n sigma b,3
delta,0.1
M1,5
Mmax,8
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
default M sigma,0.2
max n sigma M,3
nsamples,1e+05
Magnitude corrections are recomputed 
catalog, from ../catalogs/amsam_beta_nomantle_separated_reclassified 1.csv
n epochs,3
t start,t end,Mc
1973,1994.5,5.5
1994.5,2010,5.3
2010,2026,5.2
type of rate model,average
epoch weights,0.4056604,0.2924528,0.3018868
BRANCHES
Note: all rates are cumulative
Note: calculations assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,74.2,1.3
0.025,61.9,1.41
0.16,67.8,1.36
0.5,74.1,1.3
0.84,80.7,1.24
0.975,87.5,1.19
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,74.2,1.29
0.025,61.9,1.37
0.16,67.8,1.33
0.5,74.1,1.3
0.84,80.7,1.27
0.975,87.5,1.23
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,142490,59721,87896,131510,196710,289850
2.6,105090,45421,66013,97492,143890,209510
2.7,77523,34567,49561,72269,105280,151400
2.8,57197,26291,37222,53566,77037,109410
2.9,42207,20003,27953,39704,56377,79073
3,31150,15205,20995,29440,41248,57148
3.1,22994,11556,15766,21829,30183,41276
3.2,16977,8787.5,11840,16183,22090,29823
3.3,12536,6682.9,8891.3,11997,16166,21549
3.4,9258.4,5084.1,6677.2,8894.8,11830,15567
3.5,6839,3865.5,5014.1,6594.3,8656.7,11253
3.6,5052.6,2937,3765.9,4889.2,6336,8131.4
3.7,3733.5,2230.9,2827.7,3624.1,4636.8,5876.6
3.8,2759.3,1695.5,2123.5,2685.9,3393.2,4249.1
3.9,2039.6,1287.9,1594.5,1991.1,2483.4,3070.6
4,1507.9,979.23,1197.2,1476,1818.2,2219.4
4.1,1115,743.99,899.01,1094,1330.9,1605.5
4.2,824.59,565.32,675.13,811.07,974.16,1160.8
4.3,609.94,429.42,506.79,601.28,713.24,839.09
4.4,451.24,325.95,380.5,445.73,522.19,606.85
4.5,333.89,247.46,285.65,330.52,382.37,439.07
4.6,247.1,187.88,214.38,245.06,279.96,317.82
4.7,182.9,142.45,160.85,181.71,205.02,229.98
4.8,135.4,107.97,120.64,134.69,150.22,166.6
4.9,100.26,81.767,90.497,99.869,110.08,120.67
5,74.248,61.888,67.848,74.062,80.708,87.486
5.1,54.996,46.797,50.819,54.933,59.196,63.498
5.2,40.742,35.293,38.032,40.739,43.455,46.178
5.3,30.188,26.555,28.422,30.214,31.947,33.662
5.4,22.371,19.909,21.193,22.403,23.544,24.663
5.5,16.582,14.865,15.758,16.603,17.405,18.177
5.6,12.293,11.042,11.675,12.299,12.91,13.504
5.7,9.1144,8.1538,8.6239,9.1107,9.6054,10.096
5.8,6.7591,5.9875,6.354,6.7497,7.1656,7.5859
5.9,5.0133,4.3748,4.6713,5.0015,5.3549,5.7251
6,3.7191,3.1858,3.4305,3.707,4.0076,4.326
6.1,2.7594,2.3155,2.5166,2.7473,3.002,3.2754
6.2,2.0477,1.6809,1.8456,2.0367,2.2497,2.4814
6.3,1.5199,1.2184,1.3527,1.5099,1.6872,1.8806
6.4,1.1283,0.88279,0.99105,1.1191,1.2657,1.4269
6.5,0.8377,0.63889,0.72597,0.82967,0.94995,1.0832
6.6,0.62208,0.46262,0.53162,0.61503,0.7128,0.82261
