EARTHQUAKE RATE UNCERTAINTY BRANCHES 
RData file,rate-unc-AmSam-Intraslab-betav1-1973.RData
Calculation start and end,Wed Jun 10 23:07:19 2026,Wed Jun 10 23:15:05 2026
Region name,AmSam-Intraslab
Version,betav1-1973
Catalog type,Prob
b mean,1.3
b sigma,0.13
max n sigma b,3
delta,0.1
M1,5
Mmax,8
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
default M sigma,0.2
max n sigma M,3
nsamples,1e+05
Magnitude corrections are recomputed 
catalog, from ../catalogs/amsam_beta_nomantle_separated_reclassified 1.csv
n epochs,3
t start,t end,Mc
1973,1994.5,5.5
1994.5,2010,5.3
2010,2026,5.2
type of rate model,average
epoch weights,0.4056604,0.2924528,0.3018868
BRANCHES
Note: all rates are cumulative
Note: calculations assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,72.2,1.28
0.025,51.9,1.48
0.16,61,1.4
0.5,72,1.29
0.84,83.5,1.17
0.975,93.2,1.05
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,72.2,1.25
0.025,51.9,1.4
0.16,61,1.36
0.5,72,1.29
0.84,83.5,1.21
0.975,93.2,1.13
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,154520,21724,50297,121540,269420,453930
2.6,112980,17064,38448,90277,194990,323190
2.7,82644,13417,29398,67064,141150,230030
2.8,60483,10539,22482,49801,102180,163670
2.9,44287,8282.5,17192,36991,73934,116420
3,32443,6509.1,13145,27476,53517,82832
3.1,23779,5119.3,10049,20410,38725,58958
3.2,17438,4019.8,7682.4,15165,28019,41957
3.3,12794,3160.1,5872.2,11266,20284,29863
3.4,9391.9,2484.5,4489,8368,14678,21252
3.5,6898.2,1954.2,3432.6,6215.1,10623,15118
3.6,5069.3,1534.6,2625.6,4615.9,7688.5,10759
3.7,3727.4,1205.4,2007.7,3429.5,5563.3,7659.4
3.8,2742.2,947.59,1535,2547.7,4026.6,5454.2
3.9,2018.5,744.65,1173.8,1892.4,2915.2,3881.2
4,1486.7,584.98,897.42,1405.5,2110.5,2762
4.1,1095.7,459.49,686.21,1044,1527.5,1966.6
4.2,807.93,360.97,524.52,775.59,1105.8,1399.9
4.3,596.11,283.44,400.97,576.45,800.51,996.52
4.4,440.1,222.43,306.38,428.23,579.49,709.88
4.5,325.12,174.59,234.11,318.06,419.36,505.57
4.6,240.32,137.04,178.98,236.34,303.63,360
4.7,177.76,107.64,136.83,175.59,219.79,256.54
4.8,131.56,84.395,104.59,130.44,159.17,183
4.9,97.435,66.205,79.934,96.901,115.29,130.5
5,72.207,51.873,61.035,72.015,83.534,93.177
5.1,53.547,40.52,46.609,53.513,60.548,66.599
5.2,39.735,31.549,35.556,39.78,43.923,47.646
5.3,29.506,24.466,27.067,29.577,31.927,34.181
5.4,21.924,18.861,20.511,21.99,23.315,24.651
5.5,16.302,14.376,15.407,16.336,17.195,18.031
5.6,12.13,10.773,11.44,12.118,12.816,13.553
5.7,9.0323,7.9119,8.4126,8.9841,9.6488,10.418
5.8,6.7302,5.7357,6.1469,6.6643,7.3162,8.0929
5.9,5.0184,4.128,4.4725,4.9477,5.5673,6.3088
6,3.7447,2.9574,3.2469,3.6741,4.2444,4.9334
6.1,2.7962,2.1144,2.3541,2.7285,3.2385,3.8626
6.2,2.0895,1.5106,1.706,2.0272,2.4719,3.0262
6.3,1.5626,1.0779,1.2355,1.506,1.888,2.3727
6.4,1.1694,0.76876,0.89454,1.1187,1.443,1.8606
6.5,0.87577,0.54795,0.64768,0.8312,1.1027,1.4602
6.6,0.65636,0.39045,0.46895,0.61755,0.84281,1.1469
6.7,0.49229,0.27826,0.33962,0.45864,0.64395,0.90066
6.8,0.36952,0.19819,0.24583,0.34063,0.49218,0.70758
6.9,0.27757,0.14111,0.17794,0.25312,0.37622,0.55558
7,0.20866,0.10049,0.12884,0.18805,0.28763,0.43665
7.1,0.15697,0.071552,0.093273,0.13964,0.21989,0.34286
7.2,0.11818,0.050947,0.067485,0.10374,0.16801,0.26944
7.3,0.089046,0.036279,0.048845,0.07706,0.12844,0.21177
7.4,0.067145,0.025821,0.035357,0.057238,0.098192,0.16626
7.5,0.050669,0.01838,0.0256,0.042512,0.075077,0.13065
7.6,0.038265,0.013087,0.018533,0.031575,0.057395,0.10264
7.7,0.02892,0.0093165,0.013413,0.023453,0.043871,0.080676
7.8,0.021875,0.0066334,0.0097087,0.01742,0.033528,0.063379
7.9,0.016558,0.0047197,0.0070255,0.012938,0.025645,0.049814
8,0.012544,0.0033596,0.0050864,0.0096115,0.019615,0.039158
8.1,0.0095098,0.0023907,0.0036828,0.0071382,0.014996,0.030787
8.2,0.0072153,0.0017025,0.0026653,0.0053021,0.011463,0.024212
8.3,0.0054787,0.0012118,0.0019285,0.0039401,0.0087619,0.019023
8.4,0.0041633,0.00086212,0.0013956,0.0029273,0.0067005,0.014955
8.5,0.0031661,0.00061351,0.0010101,0.0021745,0.0051244,0.011757
