EARTHQUAKE RATE UNCERTAINTY BRANCHES 
RData file,rate-unc-AmSam-Crustal-betav1-1973.RData
Calculation start and end,Wed Jun 10 22:47:23 2026,Wed Jun 10 22:53:05 2026
Region name,AmSam-Crustal
Version,betav1-1973
Catalog type,Prob
b mean,1.3
b sigma,0.13
max n sigma b,3
delta,0.1
M1,5
Mmax,7.6
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
default M sigma,0.2
max n sigma M,3
nsamples,1e+05
Magnitude corrections are recomputed 
catalog, from ../catalogs/amsam_beta_nomantle_separated_reclassified 1.csv
n epochs,3
t start,t end,Mc
1973,1994.5,5.5
1994.5,2010,5.3
2010,2026,5.2
type of rate model,average
epoch weights,0.4056604,0.2924528,0.3018868
BRANCHES
Note: all rates are cumulative
Note: calculations assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,10.1,1.28
0.025,6.88,1.48
0.16,8.28,1.4
0.5,9.99,1.29
0.84,12,1.17
0.975,14.2,1.04
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,10.1,1.26
0.025,6.88,1.38
0.16,8.28,1.35
0.5,9.99,1.29
0.84,12,1.22
0.975,14.2,1.15
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,21619,3030.8,7060.7,16888,37669,63754
2.6,15808,2378.6,5399.7,12547,27253,45420
2.7,11564,1868.9,4127.6,9320.3,19725,32370
2.8,8463.8,1468.4,3156.3,6920,14275,23058
2.9,6197.8,1155.2,2412.3,5139.2,10330,16427
3,4540.7,907.78,1842.2,3817.9,7474.9,11710
3.1,3328.3,713.78,1407.6,2836.4,5413.1,8345.2
3.2,2440.9,560.93,1075.7,2106.1,3917.6,5948.3
3.3,1791.1,440.27,821.5,1564.7,2837,4238.5
3.4,1314.9,345.91,627.74,1162.2,2054.4,3024.9
3.5,965.86,271.11,479.62,863.6,1487.5,2157.7
3.6,709.86,212.85,366.26,641.32,1077.2,1539.9
3.7,522,167.05,279.88,476.22,779.86,1097.9
3.8,384.07,131.09,213.8,353.59,564.52,783.44
3.9,282.75,102.98,163.37,262.66,408.47,559.19
4,208.27,80.861,124.71,195.18,295.86,399.26
4.1,153.51,63.462,95.266,145.02,214.15,285.5
4.2,113.21,49.804,72.645,107.71,155.15,203.9
4.3,83.539,39.044,55.469,80.012,112.41,145.75
4.4,61.682,30.594,42.356,59.393,81.483,104.18
4.5,45.572,23.94,32.328,44.129,59.078,74.554
4.6,33.691,18.731,24.65,32.777,42.844,53.434
4.7,24.923,14.651,18.789,24.342,31.1,38.319
4.8,18.449,11.416,14.317,18.085,22.583,27.49
4.9,13.665,8.8682,10.893,13.438,16.423,19.759
5,10.128,6.8848,8.2787,9.989,11.958,14.228
5.1,7.5117,5.3203,6.2828,7.4197,8.724,10.263
5.2,5.575,4.0881,4.7547,5.5153,6.382,7.4208
5.3,4.1403,3.1189,3.5858,4.104,4.6868,5.3873
5.4,3.077,2.3597,2.6902,3.0544,3.4585,3.9326
5.5,2.2883,1.7663,2.0071,2.2747,2.5657,2.8957
5.6,1.7029,1.3105,1.4902,1.6927,1.9135,2.1589
5.7,1.2682,0.96218,1.0999,1.2592,1.4352,1.627
5.8,0.9451,0.70215,0.80907,0.93622,1.0809,1.2401
5.9,0.70482,0.50957,0.59274,0.69555,0.81669,0.95326
6,0.52601,0.36838,0.43301,0.51629,0.61907,0.73782
6.1,0.39284,0.26567,0.31558,0.38342,0.47001,0.57258
6.2,0.2936,0.19102,0.22983,0.28467,0.35738,0.44612
6.3,0.21959,0.13721,0.16709,0.21141,0.27203,0.34829
6.4,0.16436,0.098435,0.1214,0.15699,0.2072,0.27213
6.5,0.12311,0.070555,0.088092,0.11655,0.15793,0.21328
6.6,0.092284,0.050507,0.063906,0.086551,0.12048,0.16712
6.7,0.069227,0.03611,0.046353,0.064275,0.091985,0.13108
6.8,0.05197,0.025828,0.033591,0.047739,0.070212,0.10279
6.9,0.039044,0.018444,0.024346,0.035463,0.053621,0.080634
7,0.029355,0.01318,0.01764,0.026346,0.040924,0.063306
7.1,0.022088,0.0094123,0.012778,0.019566,0.031249,0.049665
7.2,0.016632,0.0067206,0.0092593,0.014536,0.023861,0.038939
7.3,0.012534,0.0047952,0.0067058,0.010793,0.018237,0.030586
7.4,0.0094523,0.0034225,0.0048565,0.0080161,0.013938,0.024039
7.5,0.0071341,0.0024416,0.0035165,0.0059558,0.010647,0.018878
7.6,0.0053885,0.0017423,0.002547,0.0044244,0.0081417,0.014838
7.7,0.0040732,0.0012421,0.0018434,0.0032846,0.0062204,0.011657
7.8,0.0030814,0.00088545,0.0013342,0.0024388,0.0047539,0.0091592
7.9,0.0023329,0.00063096,0.00096576,0.001812,0.0036316,0.007184
8,0.0017675,0.00044979,0.00069945,0.0013459,0.0027769,0.0056359
8.1,0.0013403,0.00032054,0.00050593,0.00099975,0.0021221,0.0044274
8.2,0.001017,0.00022852,0.00036615,0.00074266,0.0016213,0.0034787
8.3,0.00077238,0.00016295,0.00026521,0.00055185,0.0012393,0.0027304
8.4,0.00058703,0.00011616,0.00019195,0.00040998,0.00094701,0.0021476
8.5,0.0004465,8.2728e-05,0.00013902,0.00030459,0.00072412,0.0016878
8.6,0.00033988,5.8968e-05,0.00010065,0.0002263,0.00055365,0.0013241
8.7,0.00025891,4.1986e-05,7.2865e-05,0.00016809,0.0004234,0.0010398
8.8,0.00019739,2.989e-05,5.2724e-05,0.00012486,0.0003237,0.00081613
8.9,0.0001506,2.1279e-05,3.8183e-05,9.2728e-05,0.00024748,0.00064128
9,0.00011499,1.5156e-05,2.7641e-05,6.8877e-05,0.00018927,0.00050378
9.1,8.7865e-05,1.079e-05,2.0018e-05,5.1153e-05,0.00014468,0.00039609
9.2,6.7191e-05,7.6858e-06,1.449e-05,3.7998e-05,0.00011051,0.00031133
9.3,5.142e-05,5.4713e-06,1.048e-05,2.8233e-05,8.4509e-05,0.0002446
9.4,3.938e-05,3.8977e-06,7.5868e-06,2.0979e-05,6.4607e-05,0.00019208
9.5,3.0182e-05,2.7763e-06,5.4903e-06,1.5589e-05,4.9379e-05,0.00015118
9.6,2.3149e-05,1.9763e-06,3.9749e-06,1.1582e-05,3.7745e-05,0.00011876
9.7,1.7769e-05,1.406e-06,2.8769e-06,8.6034e-06,2.8832e-05,9.3313e-05
