EARTHQUAKE RATE UNCERTAINTY BRANCHES 
RData file,rate-unc-AmSam-Intraslab-v1-1916.RData
Calculation start and end,Fri Feb 27 15:10:23 2026,Fri Feb 27 15:17:06 2026
Region name,AmSam-Intraslab
Version,v1-1916
Catalog type,Prob
b mean,1.19
b sigma,0.02
max n sigma b,3
delta,
M1,5
Mmax,
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
default M sigma,0.2
max n sigma M,3
nsamples,1e+05
Magnitude corrections are recomputed 
catalog,amsam-nshm-intraslab-probT.RData from amsam_nshm_separated-DefaultBuffer.csv with outputprob= TRUE class= intraslab+or
n epochs,4
t start,t end,Mc
1916,1964,6.2
1964,1973,6
1973,2010,5.2
2010,2025,4.6
type of rate model,average
epoch weights,0.440367,0.08256881,0.3394495,0.1376147
BRANCHES
Note: all rates are cumulative
Note: calculations assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,24.8,1.19
0.025,19.4,1.23
0.16,21.4,1.21
0.5,24,1.19
0.84,27.7,1.17
0.975,36.2,1.15
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,24.8,1.19
0.025,19.4,1.2
0.16,21.4,1.2
0.5,24,1.19
0.84,27.7,1.18
0.975,36.2,1.19
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,23668,15998,18951,22783,28075,36866
2.6,17984,12249,14457,17319,21271,27891
2.7,13665,9378.3,11031,13166,16109,21108
2.8,10384,7180.1,8416.5,10008,12205,15978
2.9,7890.3,5496.7,6420.3,7607,9245.4,12099
3,5995.8,4210.1,4897.5,5782.5,7005.8,9164.1
3.1,4556.3,3222.9,3736,4395.7,5307.8,6941.6
3.2,3462.5,2466.7,2849.7,3341.4,4023,5263.4
3.3,2631.3,1887.6,2173.5,2540,3048,3986.4
3.4,1999.7,1444.1,1657.9,1930.9,2309,3022.2
3.5,1519.7,1104.9,1264.6,1467.6,1749.3,2288.9
3.6,1155,845.07,964.16,1115.5,1325.8,1734.5
3.7,877.78,646.29,735.14,848.06,1005.2,1314.8
3.8,667.14,494.37,560.51,644.5,761.79,996.26
3.9,507.05,377.87,427.32,489.9,577.65,754.72
4,385.39,288.78,325.82,372.36,437.85,572.1
4.1,292.92,220.71,248.3,283.06,332.04,433.87
4.2,222.65,168.56,189.24,215.2,251.84,329.07
4.3,169.23,128.85,144.21,163.55,191.07,249.37
4.4,128.64,98.419,109.88,124.32,144.98,189.2
4.5,97.782,75.123,83.721,94.494,110,143.5
4.6,74.329,57.339,63.767,71.846,83.475,108.89
4.7,56.502,43.743,48.567,54.616,63.341,82.678
4.8,42.952,33.371,36.987,41.525,48.078,62.792
4.9,32.652,25.453,28.162,31.568,36.495,47.666
5,24.822,19.407,21.437,24.003,27.707,36.186
5.1,18.871,14.792,16.316,18.249,21.044,27.47
5.2,14.346,11.266,12.419,13.876,15.986,20.854
5.3,10.907,8.5736,9.4497,10.55,12.149,15.838
5.4,8.2923,6.5241,7.1895,8.0219,9.2293,12.027
5.5,6.3045,4.9632,5.468,6.099,7.0139,9.1345
5.6,4.7934,3.7741,4.1594,4.6375,5.3301,6.9376
5.7,3.6445,2.8687,3.1626,3.526,4.0529,5.2696
5.8,2.7711,2.1805,2.4044,2.6813,3.0816,4.0058
5.9,2.107,1.6566,1.8279,2.039,2.3446,3.0441
6,1.6021,1.2581,1.3893,1.5505,1.7839,2.3133
6.1,1.2182,0.95459,1.0557,1.1792,1.3578,1.7597
6.2,0.92633,0.72424,0.8022,0.89685,1.0333,1.3389
6.3,0.7044,0.54909,0.60941,0.68217,0.78668,1.0186
6.4,0.53565,0.41637,0.46293,0.51888,0.59894,0.77516
6.5,0.40733,0.3155,0.35146,0.39459,0.45605,0.58939
6.6,0.30976,0.23898,0.26688,0.30016,0.34726,0.44872
6.7,0.23557,0.18101,0.20256,0.22833,0.26455,0.34164
6.8,0.17915,0.13714,0.15372,0.17369,0.2016,0.26003
6.9,0.13624,0.10383,0.11665,0.13213,0.15368,0.19781
7,0.10362,0.0786,0.088525,0.10049,0.11711,0.15076
7.1,0.078806,0.059473,0.067163,0.076428,0.08926,0.11483
