#FaultID	MinisectionID	StartLat	StartLon	EndLat	EndLon	Rake	SlipRate(mm/y)	StdDev
5550	1	20.176981	-70.884285	20.142412	-70.73326	90.0	1.7	0.34
5550	2	20.142412	-70.73326	20.123775	-70.65005	90.0	1.7	0.34
5550	3	20.123775	-70.65005	20.109474	-70.588936	90.0	1.7	0.34
5550	4	20.109474	-70.588936	20.089104	-70.50139	90.0	1.7	0.34
5550	5	20.089104	-70.50139	20.0722	-70.42511	90.0	1.7	0.34
5550	6	20.0722	-70.42511	20.054775	-70.35397	90.0	1.7	0.34
5550	7	20.054775	-70.35397	20.039543	-70.2913	90.0	1.7	0.34
5550	8	20.039543	-70.2913	20.02344	-70.22341	90.0	1.7	0.34
5550	9	20.02344	-70.22341	20.007338	-70.15987	90.0	1.7	0.34
5550	10	20.007338	-70.15987	19.99167	-70.093285	90.0	1.7	0.34
5550	11	19.99167	-70.093285	19.986128	-70.0712	90.0	1.7	0.34
5550	12	19.986128	-70.0712	19.953373	-69.96925	90.0	1.7	0.34
5550	13	19.953373	-69.96925	19.931612	-69.90136	90.0	1.7	0.34
5550	14	19.931612	-69.90136	19.910723	-69.83739	90.0	1.7	0.34
5550	15	19.910723	-69.83739	19.889399	-69.77994	90.0	1.7	0.34
5550	16	19.889399	-69.77994	19.866333	-69.72075	90.0	1.7	0.34
5550	17	19.866333	-69.72075	19.855785	-69.69327	90.0	1.7	0.34
5550	18	19.855785	-69.69327	19.833693	-69.62849	90.0	1.7	0.34
5550	19	19.833693	-69.62849	19.811497	-69.5619	90.0	1.7	0.34
5550	20	19.811497	-69.5619	19.791477	-69.50097	90.0	1.7	0.34
5550	21	19.791477	-69.50097	19.77705	-69.46198	90.0	1.7	0.34
5550	22	19.77705	-69.46198	19.750568	-69.40131	90.0	1.7	0.34
5550	23	19.750568	-69.40131	19.727068	-69.34821	90.0	1.7	0.34
5550	24	19.727068	-69.34821	19.703236	-69.29467	90.0	1.7	0.34
5550	25	19.703236	-69.29467	19.683546	-69.22375	90.0	1.7	0.34
5550	26	19.683546	-69.22375	19.661352	-69.14106	90.0	1.7	0.34
5550	27	19.661352	-69.14106	19.637415	-69.06185	90.0	1.7	0.34
5550	28	19.637415	-69.06185	19.616526	-68.99701	90.0	1.7	0.34
5550	29	19.616526	-68.99701	19.594975	-68.9256	90.0	1.7	0.34
5550	30	19.594975	-68.9256	19.581274	-68.85687	90.0	1.7	0.34
5550	31	19.581274	-68.85687	19.57037	-68.802574	90.0	1.7	0.34
5550	32	19.57037	-68.802574	19.573006	-68.7311	90.0	1.7	0.34
5550	33	19.573006	-68.7311	19.576487	-68.64884	90.0	1.7	0.34
5550	34	19.576487	-68.64884	19.579533	-68.5766	90.0	1.7	0.34
5550	35	19.579533	-68.5766	19.57997	-68.52655	90.0	1.7	0.34
5550	36	19.57997	-68.52655	19.580212	-68.47779	90.0	1.7	0.34
5550	37	19.580212	-68.47779	19.576487	-68.42515	90.0	1.7	0.34
5550	38	19.576487	-68.42515	19.574928	-68.38135	90.0	1.7	0.34
5550	39	19.574928	-68.38135	19.58258	-68.30982	90.0	1.7	0.34
5550	40	19.58258	-68.30982	19.587803	-68.25107	90.0	1.7	0.34
5550	41	19.587803	-68.25107	19.590849	-68.2032	90.0	1.7	0.34
5550	42	19.590849	-68.2032	19.592827	-68.125656	90.0	1.7	0.34
5550	43	19.592827	-68.125656	19.597813	-68.065674	90.0	1.7	0.34
5550	44	19.597813	-68.065674	19.60347	-67.99169	90.0	1.7	0.34
5550	45	19.60347	-67.99169	19.606066	-67.95967	90.0	1.7	0.34
5550	46	19.606066	-67.95967	19.61053	-67.9235	90.0	1.7	0.34
5550	47	19.61053	-67.9235	19.612803	-67.90615	90.0	1.58	0.32
5550	48	19.612803	-67.90615	19.618523	-67.86193	90.0	1.58	0.32
5550	49	19.618523	-67.86193	19.621618	-67.82077	90.0	1.58	0.32
5550	50	19.621618	-67.82077	19.62523	-67.77952	90.0	1.58	0.32
5550	51	19.62523	-67.77952	19.629671	-67.72759	90.0	1.58	0.32
5550	52	19.629671	-67.72759	19.633121	-67.687904	90.0	1.58	0.32
5550	53	19.633121	-67.687904	19.634813	-67.667404	90.0	1.58	0.32
5550	54	19.634813	-67.667404	19.634848	-67.62808	90.0	1.58	0.32
5550	55	19.634848	-67.62808	19.635422	-67.588394	90.0	1.58	0.32
5550	56	19.635422	-67.588394	19.636572	-67.55848	90.0	1.58	0.32
5550	57	19.636572	-67.55848	19.636293	-67.53245	90.0	1.58	0.32
5550	58	19.636293	-67.53245	19.639448	-67.49406	90.0	1.58	0.32
5550	59	19.639448	-67.49406	19.643965	-67.4583	90.0	1.58	0.32
5550	60	19.643965	-67.4583	19.645777	-67.42216	90.0	1.58	0.32
5550	61	19.645777	-67.42216	19.648077	-67.37844	90.0	1.58	0.32
5550	62	19.648077	-67.37844	19.649078	-67.34835	90.0	1.58	0.32
5550	63	19.649078	-67.34835	19.652678	-67.30136	90.0	1.58	0.32
5550	64	19.652678	-67.30136	19.65498	-67.2611	90.0	1.58	0.32
5550	65	19.65498	-67.2611	19.65675	-67.243515	90.0	1.58	0.32
5550	66	19.65675	-67.243515	19.65728	-67.217384	90.0	1.58	0.32
5550	67	19.65728	-67.217384	19.659306	-67.18726	90.0	1.58	0.32
5550	68	19.659306	-67.18726	19.663607	-67.15756	90.0	1.58	0.32
5550	69	19.663607	-67.15756	19.671085	-67.09832	90.0	1.58	0.32
5550	70	19.671085	-67.09832	19.675533	-67.07915	90.0	1.58	0.32
5550	71	19.675533	-67.07915	19.680809	-67.04394	90.0	1.6	0.32
5550	72	19.680809	-67.04394	19.686604	-67.0084	90.0	1.6	0.32
5550	73	19.686604	-67.0084	19.68999	-66.98271	90.0	1.6	0.32
5550	74	19.68999	-66.98271	19.695488	-66.950455	90.0	1.6	0.32
5550	75	19.695488	-66.950455	19.702055	-66.91183	90.0	1.6	0.32
5550	76	19.702055	-66.91183	19.70669	-66.88015	90.0	1.6	0.32
5550	77	19.70669	-66.88015	19.710445	-66.86253	90.0	1.6	0.32
5550	78	19.710445	-66.86253	19.714417	-66.82839	90.0	1.6	0.32
5550	79	19.714417	-66.82839	19.718279	-66.798256	90.0	1.6	0.32
5550	80	19.718279	-66.798256	19.722528	-66.76929	90.0	1.6	0.32
5550	81	19.722528	-66.76929	19.725618	-66.7407	90.0	1.6	0.32
5550	82	19.725618	-66.7407	19.729095	-66.71057	90.0	1.6	0.32
5550	83	19.729095	-66.71057	19.733458	-66.68099	90.0	1.6	0.32
5550	84	19.733458	-66.68099	19.737593	-66.64529	90.0	1.6	0.32
5550	85	19.737593	-66.64529	19.741842	-66.61091	90.0	1.6	0.32
5550	86	19.741842	-66.61091	19.746092	-66.57228	90.0	1.6	0.32
5550	87	19.746092	-66.57228	19.750727	-66.532875	90.0	1.6	0.32
5550	88	19.750727	-66.532875	19.754591	-66.50082	90.0	1.6	0.32
5550	89	19.754591	-66.50082	19.758066	-66.46914	90.0	1.6	0.32
5550	90	19.758066	-66.46914	19.761158	-66.43592	90.0	1.6	0.32
5550	91	19.761158	-66.43592	19.76502	-66.40772	90.0	1.6	0.32
5550	92	19.76502	-66.40772	19.771973	-66.36407	90.0	1.6	0.32
5550	93	19.771973	-66.36407	19.778927	-66.31887	90.0	1.6	0.32
5550	94	19.778927	-66.31887	19.779936	-66.30743	90.0	1.6	0.32
5550	95	19.779936	-66.30743	19.787153	-66.26677	90.0	1.61	0.32
5550	96	19.787153	-66.26677	19.800316	-66.20967	90.0	1.61	0.32
5550	97	19.800316	-66.20967	19.811638	-66.1566	90.0	1.61	0.32
5550	98	19.811638	-66.1566	19.824375	-66.09999	90.0	1.61	0.32
5550	99	19.824375	-66.09999	19.834282	-66.05612	90.0	1.61	0.32
5550	100	19.834282	-66.05612	19.84702	-65.99456	90.0	1.61	0.32
5550	101	19.84702	-65.99456	19.854055	-65.96781	90.0	1.61	0.32
5550	102	19.854055	-65.96781	19.8684	-65.93433	90.0	1.61	0.32
5550	103	19.8684	-65.93433	19.880983	-65.86507	90.0	1.61	0.32
5550	104	19.880983	-65.86507	19.893013	-65.80987	90.0	1.61	0.32
5550	105	19.893013	-65.80987	19.901505	-65.76034	90.0	1.61	0.32
5550	106	19.901505	-65.76034	19.90575	-65.72071	90.0	1.61	0.32
5550	107	19.90575	-65.72071	19.90905	-65.70479	90.0	1.61	0.32
5550	108	19.90905	-65.70479	19.909288	-65.67047	90.0	1.61	0.32
5550	109	19.909288	-65.67047	19.909885	-65.64033	90.0	1.61	0.32
5550	110	19.909885	-65.64033	19.907166	-65.592636	90.0	1.61	0.32
5550	111	19.907166	-65.592636	19.90437	-65.56828	90.0	1.61	0.32
5550	112	19.90437	-65.56828	19.901987	-65.52981	90.0	1.64	0.33
5550	113	19.901987	-65.52981	19.900227	-65.48974	90.0	1.64	0.33
5550	114	19.900227	-65.48974	19.898905	-65.44923	90.0	1.64	0.33
5550	115	19.898905	-65.44923	19.896263	-65.40696	90.0	1.64	0.33
5550	116	19.896263	-65.40696	19.894503	-65.37261	90.0	1.64	0.33
5550	117	19.894503	-65.37261	19.89274	-65.334305	90.0	1.64	0.33
5550	118	19.89274	-65.334305	19.89098	-65.3048	90.0	1.64	0.33
5550	119	19.89098	-65.3048	19.890234	-65.28407	90.0	1.64	0.33
