        rjb        rcd      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50
  2.384E+00  5.539E+00  6.137E+02  3.076E+02  1.225E+03  1.741E+03  8.728E+02  3.475E+03  6.256E-01  3.136E-01  1.248E+00  1.775E+00  8.897E-01  3.542E+00
  2.456E+00  5.571E+00  6.097E+02  3.056E+02  1.216E+03  1.734E+03  8.692E+02  3.460E+03  6.215E-01  3.115E-01  1.240E+00  1.768E+00  8.860E-01  3.527E+00
  2.531E+00  5.604E+00  6.054E+02  3.034E+02  1.208E+03  1.727E+03  8.655E+02  3.445E+03  6.172E-01  3.093E-01  1.231E+00  1.760E+00  8.822E-01  3.512E+00
  2.608E+00  5.639E+00  6.010E+02  3.012E+02  1.199E+03  1.719E+03  8.615E+02  3.430E+03  6.126E-01  3.070E-01  1.222E+00  1.752E+00  8.782E-01  3.496E+00
  2.687E+00  5.676E+00  5.964E+02  2.989E+02  1.190E+03  1.711E+03  8.575E+02  3.414E+03  6.080E-01  3.047E-01  1.213E+00  1.744E+00  8.741E-01  3.480E+00
  2.769E+00  5.716E+00  5.916E+02  2.965E+02  1.180E+03  1.702E+03  8.532E+02  3.397E+03  6.031E-01  3.023E-01  1.203E+00  1.735E+00  8.698E-01  3.463E+00
  2.853E+00  5.757E+00  5.867E+02  2.940E+02  1.171E+03  1.694E+03  8.488E+02  3.379E+03  5.980E-01  2.997E-01  1.193E+00  1.726E+00  8.652E-01  3.445E+00
  2.940E+00  5.800E+00  5.815E+02  2.914E+02  1.160E+03  1.684E+03  8.442E+02  3.361E+03  5.928E-01  2.971E-01  1.183E+00  1.717E+00  8.605E-01  3.426E+00
  3.030E+00  5.846E+00  5.762E+02  2.888E+02  1.150E+03  1.675E+03  8.394E+02  3.342E+03  5.873E-01  2.944E-01  1.172E+00  1.707E+00  8.557E-01  3.406E+00
  3.122E+00  5.894E+00  5.706E+02  2.860E+02  1.139E+03  1.665E+03  8.344E+02  3.322E+03  5.817E-01  2.915E-01  1.161E+00  1.697E+00  8.506E-01  3.386E+00
  3.217E+00  5.945E+00  5.649E+02  2.831E+02  1.127E+03  1.655E+03  8.293E+02  3.301E+03  5.759E-01  2.886E-01  1.149E+00  1.687E+00  8.453E-01  3.365E+00
  3.314E+00  5.999E+00  5.590E+02  2.802E+02  1.115E+03  1.644E+03  8.239E+02  3.280E+03  5.699E-01  2.856E-01  1.137E+00  1.676E+00  8.399E-01  3.344E+00
  3.415E+00  6.055E+00  5.530E+02  2.771E+02  1.103E+03  1.633E+03  8.184E+02  3.258E+03  5.637E-01  2.825E-01  1.125E+00  1.665E+00  8.342E-01  3.321E+00
  3.519E+00  6.114E+00  5.467E+02  2.740E+02  1.091E+03  1.621E+03  8.126E+02  3.235E+03  5.573E-01  2.793E-01  1.112E+00  1.653E+00  8.284E-01  3.298E+00
  3.626E+00  6.176E+00  5.402E+02  2.708E+02  1.078E+03  1.610E+03  8.067E+02  3.212E+03  5.507E-01  2.760E-01  1.099E+00  1.641E+00  8.223E-01  3.274E+00
  3.736E+00  6.242E+00  5.336E+02  2.674E+02  1.065E+03  1.597E+03  8.006E+02  3.187E+03  5.440E-01  2.726E-01  1.085E+00  1.628E+00  8.161E-01  3.249E+00
  3.850E+00  6.311E+00  5.268E+02  2.640E+02  1.051E+03  1.585E+03  7.943E+02  3.162E+03  5.370E-01  2.692E-01  1.072E+00  1.615E+00  8.097E-01  3.223E+00
  3.967E+00  6.383E+00  5.199E+02  2.605E+02  1.037E+03  1.572E+03  7.878E+02  3.136E+03  5.299E-01  2.656E-01  1.057E+00  1.602E+00  8.030E-01  3.197E+00
  4.088E+00  6.458E+00  5.127E+02  2.570E+02  1.023E+03  1.558E+03  7.811E+02  3.110E+03  5.227E-01  2.619E-01  1.043E+00  1.589E+00  7.962E-01  3.170E+00
  4.212E+00  6.538E+00  5.054E+02  2.533E+02  1.008E+03  1.545E+03  7.742E+02  3.082E+03  5.152E-01  2.582E-01  1.028E+00  1.575E+00  7.892E-01  3.142E+00
  4.340E+00  6.621E+00  4.980E+02  2.496E+02  9.936E+02  1.531E+03  7.672E+02  3.054E+03  5.076E-01  2.544E-01  1.013E+00  1.560E+00  7.820E-01  3.113E+00
  4.472E+00  6.708E+00  4.904E+02  2.458E+02  9.785E+02  1.516E+03  7.599E+02  3.025E+03  4.999E-01  2.505E-01  9.974E-01  1.546E+00  7.746E-01  3.084E+00
  4.608E+00  6.800E+00  4.827E+02  2.419E+02  9.631E+02  1.501E+03  7.525E+02  2.996E+03  4.920E-01  2.466E-01  9.817E-01  1.531E+00  7.671E-01  3.054E+00
  4.748E+00  6.895E+00  4.748E+02  2.380E+02  9.474E+02  1.486E+03  7.449E+02  2.966E+03  4.840E-01  2.426E-01  9.658E-01  1.515E+00  7.594E-01  3.023E+00
  4.893E+00  6.996E+00  4.669E+02  2.340E+02  9.315E+02  1.471E+03  7.372E+02  2.935E+03  4.759E-01  2.385E-01  9.496E-01  1.499E+00  7.515E-01  2.992E+00
  5.041E+00  7.100E+00  4.588E+02  2.299E+02  9.154E+02  1.455E+03  7.293E+02  2.903E+03  4.677E-01  2.344E-01  9.332E-01  1.483E+00  7.434E-01  2.960E+00
  5.195E+00  7.210E+00  4.506E+02  2.258E+02  8.991E+02  1.439E+03  7.213E+02  2.871E+03  4.594E-01  2.302E-01  9.165E-01  1.467E+00  7.352E-01  2.927E+00
  5.353E+00  7.325E+00  4.424E+02  2.217E+02  8.826E+02  1.423E+03  7.131E+02  2.839E+03  4.509E-01  2.260E-01  8.997E-01  1.450E+00  7.269E-01  2.894E+00
  5.516E+00  7.445E+00  4.340E+02  2.175E+02  8.660E+02  1.406E+03  7.047E+02  2.806E+03  4.424E-01  2.217E-01  8.828E-01  1.433E+00  7.184E-01  2.860E+00
  5.683E+00  7.570E+00  4.256E+02  2.133E+02  8.492E+02  1.389E+03  6.963E+02  2.772E+03  4.339E-01  2.174E-01  8.657E-01  1.416E+00  7.098E-01  2.826E+00
  5.856E+00  7.700E+00  4.172E+02  2.091E+02  8.324E+02  1.372E+03  6.877E+02  2.738E+03  4.252E-01  2.131E-01  8.485E-01  1.399E+00  7.010E-01  2.791E+00
  6.034E+00  7.837E+00  4.087E+02  2.048E+02  8.154E+02  1.355E+03  6.790E+02  2.703E+03  4.166E-01  2.088E-01  8.312E-01  1.381E+00  6.922E-01  2.756E+00
  6.218E+00  7.979E+00  4.001E+02  2.005E+02  7.984E+02  1.337E+03  6.702E+02  2.668E+03  4.079E-01  2.044E-01  8.138E-01  1.363E+00  6.832E-01  2.720E+00
  6.407E+00  8.127E+00  3.916E+02  1.963E+02  7.813E+02  1.320E+03  6.613E+02  2.633E+03  3.992E-01  2.001E-01  7.965E-01  1.345E+00  6.741E-01  2.684E+00
  6.602E+00  8.281E+00  3.830E+02  1.920E+02  7.642E+02  1.302E+03  6.524E+02  2.597E+03  3.904E-01  1.957E-01  7.790E-01  1.327E+00  6.650E-01  2.647E+00
  6.802E+00  8.442E+00  3.745E+02  1.877E+02  7.472E+02  1.284E+03  6.433E+02  2.561E+03  3.817E-01  1.913E-01  7.616E-01  1.308E+00  6.558E-01  2.611E+00
  7.009E+00  8.610E+00  3.659E+02  1.834E+02  7.301E+02  1.265E+03  6.342E+02  2.525E+03  3.730E-01  1.870E-01  7.443E-01  1.290E+00  6.465E-01  2.574E+00
  7.222E+00  8.784E+00  3.574E+02  1.791E+02  7.131E+02  1.247E+03  6.251E+02  2.488E+03  3.643E-01  1.826E-01  7.269E-01  1.271E+00  6.372E-01  2.537E+00
  7.442E+00  8.966E+00  3.489E+02  1.749E+02  6.962E+02  1.229E+03  6.158E+02  2.452E+03  3.557E-01  1.783E-01  7.097E-01  1.253E+00  6.278E-01  2.499E+00
  7.668E+00  9.154E+00  3.405E+02  1.707E+02  6.794E+02  1.210E+03  6.066E+02  2.415E+03  3.471E-01  1.740E-01  6.925E-01  1.234E+00  6.183E-01  2.462E+00
  7.902E+00  9.351E+00  3.321E+02  1.665E+02  6.627E+02  1.192E+03  5.973E+02  2.378E+03  3.386E-01  1.697E-01  6.755E-01  1.215E+00  6.089E-01  2.424E+00
  8.142E+00  9.555E+00  3.238E+02  1.623E+02  6.461E+02  1.173E+03  5.880E+02  2.341E+03  3.301E-01  1.654E-01  6.586E-01  1.196E+00  5.994E-01  2.386E+00
  8.389E+00  9.766E+00  3.156E+02  1.582E+02  6.296E+02  1.155E+03  5.787E+02  2.304E+03  3.217E-01  1.612E-01  6.418E-01  1.177E+00  5.899E-01  2.349E+00
  8.645E+00  9.986E+00  3.074E+02  1.541E+02  6.134E+02  1.136E+03  5.694E+02  2.267E+03  3.134E-01  1.571E-01  6.252E-01  1.158E+00  5.805E-01  2.311E+00
  8.907E+00  1.021E+01  2.952E+02  1.479E+02  5.889E+02  1.099E+03  5.508E+02  2.193E+03  3.009E-01  1.508E-01  6.004E-01  1.120E+00  5.615E-01  2.235E+00
  9.178E+00  1.045E+01  2.830E+02  1.418E+02  5.647E+02  1.061E+03  5.320E+02  2.118E+03  2.885E-01  1.446E-01  5.756E-01  1.082E+00  5.423E-01  2.159E+00
  9.457E+00  1.070E+01  2.712E+02  1.359E+02  5.410E+02  1.025E+03  5.135E+02  2.044E+03  2.764E-01  1.385E-01  5.515E-01  1.044E+00  5.235E-01  2.084E+00
  9.745E+00  1.095E+01  2.597E+02  1.301E+02  5.181E+02  9.886E+02  4.955E+02  1.972E+03  2.647E-01  1.327E-01  5.282E-01  1.008E+00  5.051E-01  2.011E+00
  1.004E+01  1.122E+01  2.485E+02  1.246E+02  4.959E+02  9.534E+02  4.778E+02  1.902E+03  2.534E-01  1.270E-01  5.055E-01  9.718E-01  4.871E-01  1.939E+00
  1.035E+01  1.149E+01  2.378E+02  1.192E+02  4.744E+02  9.190E+02  4.606E+02  1.834E+03  2.424E-01  1.215E-01  4.836E-01  9.368E-01  4.695E-01  1.869E+00
  1.066E+01  1.178E+01  2.273E+02  1.139E+02  4.536E+02  8.856E+02  4.438E+02  1.767E+03  2.317E-01  1.161E-01  4.624E-01  9.027E-01  4.524E-01  1.801E+00
  1.099E+01  1.207E+01  2.172E+02  1.089E+02  4.335E+02  8.529E+02  4.275E+02  1.702E+03  2.214E-01  1.110E-01  4.418E-01  8.695E-01  4.358E-01  1.735E+00
  1.132E+01  1.237E+01  2.075E+02  1.040E+02  4.140E+02  8.212E+02  4.116E+02  1.639E+03  2.115E-01  1.060E-01  4.220E-01  8.371E-01  4.196E-01  1.670E+00
  1.166E+01  1.269E+01  1.981E+02  9.929E+01  3.953E+02  7.904E+02  3.961E+02  1.577E+03  2.020E-01  1.012E-01  4.029E-01  8.057E-01  4.038E-01  1.608E+00
  1.202E+01  1.302E+01  1.891E+02  9.476E+01  3.772E+02  7.604E+02  3.811E+02  1.517E+03  1.927E-01  9.659E-02  3.845E-01  7.751E-01  3.885E-01  1.547E+00
  1.238E+01  1.336E+01  1.804E+02  9.039E+01  3.599E+02  7.313E+02  3.665E+02  1.459E+03  1.838E-01  9.214E-02  3.668E-01  7.455E-01  3.736E-01  1.487E+00
  1.276E+01  1.371E+01  1.720E+02  8.619E+01  3.431E+02  7.031E+02  3.524E+02  1.403E+03  1.753E-01  8.786E-02  3.498E-01  7.167E-01  3.592E-01  1.430E+00
  1.315E+01  1.407E+01  1.639E+02  8.216E+01  3.271E+02  6.757E+02  3.387E+02  1.348E+03  1.671E-01  8.375E-02  3.334E-01  6.888E-01  3.452E-01  1.374E+00
  1.355E+01  1.444E+01  1.562E+02  7.828E+01  3.116E+02  6.492E+02  3.254E+02  1.295E+03  1.592E-01  7.979E-02  3.177E-01  6.618E-01  3.317E-01  1.320E+00
  1.396E+01  1.483E+01  1.488E+02  7.456E+01  2.968E+02  6.236E+02  3.125E+02  1.244E+03  1.516E-01  7.600E-02  3.026E-01  6.357E-01  3.186E-01  1.268E+00
  1.439E+01  1.523E+01  1.416E+02  7.099E+01  2.826E+02  5.988E+02  3.001E+02  1.195E+03  1.444E-01  7.236E-02  2.881E-01  6.104E-01  3.059E-01  1.218E+00
  1.482E+01  1.564E+01  1.348E+02  6.757E+01  2.690E+02  5.748E+02  2.881E+02  1.147E+03  1.374E-01  6.888E-02  2.742E-01  5.860E-01  2.937E-01  1.169E+00
  1.527E+01  1.607E+01  1.283E+02  6.429E+01  2.560E+02  5.517E+02  2.765E+02  1.101E+03  1.308E-01  6.554E-02  2.609E-01  5.624E-01  2.819E-01  1.122E+00
  1.574E+01  1.651E+01  1.220E+02  6.116E+01  2.435E+02  5.293E+02  2.653E+02  1.056E+03  1.244E-01  6.234E-02  2.482E-01  5.396E-01  2.704E-01  1.077E+00
  1.622E+01  1.697E+01  1.160E+02  5.816E+01  2.315E+02  5.078E+02  2.545E+02  1.013E+03  1.183E-01  5.929E-02  2.360E-01  5.176E-01  2.594E-01  1.033E+00
  1.671E+01  1.744E+01  1.103E+02  5.529E+01  2.201E+02  4.870E+02  2.441E+02  9.716E+02  1.125E-01  5.636E-02  2.244E-01  4.964E-01  2.488E-01  9.904E-01
  1.722E+01  1.793E+01  1.049E+02  5.255E+01  2.092E+02  4.669E+02  2.340E+02  9.316E+02  1.069E-01  5.357E-02  2.133E-01  4.759E-01  2.385E-01  9.496E-01
  1.774E+01  1.843E+01  9.964E+01  4.994E+01  1.988E+02  4.476E+02  2.243E+02  8.930E+02  1.016E-01  5.090E-02  2.027E-01  4.563E-01  2.287E-01  9.103E-01
  1.828E+01  1.895E+01  9.465E+01  4.744E+01  1.889E+02  4.290E+02  2.150E+02  8.559E+02  9.649E-02  4.836E-02  1.925E-01  4.373E-01  2.192E-01  8.725E-01
  1.884E+01  1.949E+01  8.990E+01  4.506E+01  1.794E+02  4.111E+02  2.060E+02  8.202E+02  9.164E-02  4.593E-02  1.828E-01  4.190E-01  2.100E-01  8.361E-01
  1.941E+01  2.004E+01  8.536E+01  4.278E+01  1.703E+02  3.938E+02  1.974E+02  7.858E+02  8.702E-02  4.361E-02  1.736E-01  4.014E-01  2.012E-01  8.010E-01
  2.000E+01  2.062E+01  8.104E+01  4.062E+01  1.617E+02  3.772E+02  1.891E+02  7.527E+02  8.261E-02  4.140E-02  1.648E-01  3.845E-01  1.927E-01  7.673E-01
  2.061E+01  2.121E+01  7.692E+01  3.855E+01  1.535E+02  3.613E+02  1.811E+02  7.209E+02  7.841E-02  3.930E-02  1.565E-01  3.683E-01  1.846E-01  7.348E-01
  2.123E+01  2.182E+01  7.300E+01  3.659E+01  1.456E+02  3.460E+02  1.734E+02  6.903E+02  7.441E-02  3.729E-02  1.485E-01  3.527E-01  1.768E-01  7.037E-01
  2.188E+01  2.244E+01  6.926E+01  3.471E+01  1.382E+02  3.312E+02  1.660E+02  6.609E+02  7.060E-02  3.538E-02  1.409E-01  3.377E-01  1.692E-01  6.737E-01
  2.255E+01  2.309E+01  6.570E+01  3.293E+01  1.311E+02  3.171E+02  1.589E+02  6.327E+02  6.698E-02  3.357E-02  1.336E-01  3.232E-01  1.620E-01  6.449E-01
  2.323E+01  2.376E+01  6.232E+01  3.123E+01  1.243E+02  3.035E+02  1.521E+02  6.056E+02  6.353E-02  3.184E-02  1.268E-01  3.094E-01  1.551E-01  6.173E-01
  2.394E+01  2.445E+01  5.910E+01  2.962E+01  1.179E+02  2.905E+02  1.456E+02  5.795E+02  6.024E-02  3.019E-02  1.202E-01  2.961E-01  1.484E-01  5.908E-01
  2.467E+01  2.517E+01  5.604E+01  2.809E+01  1.118E+02  2.779E+02  1.393E+02  5.546E+02  5.712E-02  2.863E-02  1.140E-01  2.833E-01  1.420E-01  5.653E-01
  2.542E+01  2.590E+01  5.313E+01  2.663E+01  1.060E+02  2.659E+02  1.333E+02  5.306E+02  5.416E-02  2.714E-02  1.081E-01  2.711E-01  1.359E-01  5.409E-01
  2.619E+01  2.666E+01  5.036E+01  2.524E+01  1.005E+02  2.544E+02  1.275E+02  5.076E+02  5.133E-02  2.573E-02  1.024E-01  2.593E-01  1.300E-01  5.174E-01
  2.699E+01  2.744E+01  4.773E+01  2.392E+01  9.523E+01  2.433E+02  1.220E+02  4.855E+02  4.865E-02  2.438E-02  9.708E-02  2.481E-01  1.243E-01  4.949E-01
  2.781E+01  2.825E+01  4.523E+01  2.267E+01  9.025E+01  2.327E+02  1.166E+02  4.644E+02  4.611E-02  2.311E-02  9.200E-02  2.373E-01  1.189E-01  4.734E-01
  2.865E+01  2.908E+01  4.286E+01  2.148E+01  8.552E+01  2.226E+02  1.116E+02  4.441E+02  4.369E-02  2.190E-02  8.717E-02  2.269E-01  1.137E-01  4.527E-01
  2.952E+01  2.994E+01  4.061E+01  2.035E+01  8.102E+01  2.128E+02  1.067E+02  4.247E+02  4.139E-02  2.075E-02  8.259E-02  2.170E-01  1.087E-01  4.329E-01
  3.042E+01  3.083E+01  3.847E+01  1.928E+01  7.675E+01  2.035E+02  1.020E+02  4.060E+02  3.921E-02  1.965E-02  7.824E-02  2.074E-01  1.040E-01  4.139E-01
  3.135E+01  3.174E+01  3.644E+01  1.826E+01  7.270E+01  1.946E+02  9.751E+01  3.882E+02  3.714E-02  1.862E-02  7.411E-02  1.983E-01  9.940E-02  3.957E-01
  3.230E+01  3.268E+01  3.451E+01  1.730E+01  6.885E+01  1.860E+02  9.322E+01  3.711E+02  3.518E-02  1.763E-02  7.019E-02  1.896E-01  9.502E-02  3.783E-01
  3.328E+01  3.366E+01  3.268E+01  1.638E+01  6.521E+01  1.778E+02  8.910E+01  3.547E+02  3.331E-02  1.670E-02  6.647E-02  1.812E-01  9.083E-02  3.616E-01
  3.429E+01  3.466E+01  3.095E+01  1.551E+01  6.174E+01  1.699E+02  8.516E+01  3.390E+02  3.155E-02  1.581E-02  6.294E-02  1.732E-01  8.681E-02  3.456E-01
  3.534E+01  3.569E+01  2.930E+01  1.468E+01  5.846E+01  1.624E+02  8.139E+01  3.240E+02  2.987E-02  1.497E-02  5.959E-02  1.655E-01  8.297E-02  3.303E-01
  3.641E+01  3.675E+01  2.774E+01  1.390E+01  5.535E+01  1.552E+02  7.778E+01  3.096E+02  2.828E-02  1.417E-02  5.642E-02  1.582E-01  7.928E-02  3.156E-01
  3.752E+01  3.785E+01  2.626E+01  1.316E+01  5.239E+01  1.483E+02  7.432E+01  2.959E+02  2.677E-02  1.342E-02  5.341E-02  1.512E-01  7.576E-02  3.016E-01
  3.866E+01  3.898E+01  2.486E+01  1.246E+01  4.959E+01  1.417E+02  7.101E+01  2.827E+02  2.534E-02  1.270E-02  5.055E-02  1.444E-01  7.238E-02  2.882E-01
  3.984E+01  4.015E+01  2.353E+01  1.179E+01  4.694E+01  1.354E+02  6.784E+01  2.701E+02  2.398E-02  1.202E-02  4.785E-02  1.380E-01  6.916E-02  2.753E-01
  4.105E+01  4.135E+01  2.226E+01  1.116E+01  4.442E+01  1.293E+02  6.481E+01  2.580E+02  2.269E-02  1.137E-02  4.528E-02  1.318E-01  6.606E-02  2.630E-01
  4.229E+01  4.259E+01  2.107E+01  1.056E+01  4.204E+01  1.235E+02  6.191E+01  2.465E+02  2.148E-02  1.076E-02  4.285E-02  1.259E-01  6.311E-02  2.512E-01
  4.358E+01  4.387E+01  1.994E+01  9.991E+00  3.978E+01  1.180E+02  5.913E+01  2.354E+02  2.032E-02  1.018E-02  4.055E-02  1.203E-01  6.028E-02  2.400E-01
  4.491E+01  4.518E+01  1.886E+01  9.453E+00  3.763E+01  1.127E+02  5.648E+01  2.248E+02  1.923E-02  9.636E-03  3.836E-02  1.149E-01  5.757E-02  2.292E-01
  4.627E+01  4.654E+01  1.784E+01  8.944E+00  3.560E+01  1.076E+02  5.394E+01  2.147E+02  1.819E-02  9.117E-03  3.629E-02  1.097E-01  5.498E-02  2.189E-01
  4.768E+01  4.794E+01  1.688E+01  8.461E+00  3.368E+01  1.028E+02  5.151E+01  2.051E+02  1.721E-02  8.624E-03  3.433E-02  1.048E-01  5.250E-02  2.090E-01
  4.913E+01  4.938E+01  1.597E+01  8.003E+00  3.186E+01  9.813E+01  4.918E+01  1.958E+02  1.628E-02  8.158E-03  3.248E-02  1.000E-01  5.013E-02  1.996E-01
  5.062E+01  5.087E+01  1.510E+01  7.570E+00  3.014E+01  9.370E+01  4.696E+01  1.870E+02  1.540E-02  7.716E-03  3.072E-02  9.551E-02  4.787E-02  1.906E-01
  5.216E+01  5.240E+01  1.428E+01  7.159E+00  2.850E+01  8.946E+01  4.483E+01  1.785E+02  1.456E-02  7.298E-03  2.905E-02  9.119E-02  4.570E-02  1.819E-01
  5.375E+01  5.398E+01  1.351E+01  6.770E+00  2.695E+01  8.540E+01  4.280E+01  1.704E+02  1.377E-02  6.901E-03  2.748E-02  8.706E-02  4.363E-02  1.737E-01
  5.538E+01  5.561E+01  1.277E+01  6.402E+00  2.549E+01  8.152E+01  4.086E+01  1.627E+02  1.302E-02  6.526E-03  2.598E-02  8.310E-02  4.165E-02  1.658E-01
  5.707E+01  5.729E+01  1.208E+01  6.054E+00  2.410E+01  7.782E+01  3.900E+01  1.553E+02  1.231E-02  6.171E-03  2.457E-02  7.932E-02  3.976E-02  1.583E-01
  5.880E+01  5.902E+01  1.142E+01  5.724E+00  2.279E+01  7.427E+01  3.722E+01  1.482E+02  1.164E-02  5.834E-03  2.323E-02  7.571E-02  3.795E-02  1.511E-01
  6.059E+01  6.080E+01  1.080E+01  5.411E+00  2.154E+01  7.089E+01  3.553E+01  1.414E+02  1.101E-02  5.516E-03  2.196E-02  7.226E-02  3.621E-02  1.442E-01
  6.243E+01  6.263E+01  1.021E+01  5.115E+00  2.036E+01  6.765E+01  3.390E+01  1.350E+02  1.040E-02  5.214E-03  2.076E-02  6.896E-02  3.456E-02  1.376E-01
