        rjb        rcd      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50
  3.626E+00  6.176E+00  5.519E+02  2.766E+02  1.101E+03  2.091E+03  1.048E+03  4.173E+03  5.625E-01  2.819E-01  1.122E+00  2.132E+00  1.069E+00  4.254E+00
  3.736E+00  6.242E+00  5.455E+02  2.734E+02  1.088E+03  2.079E+03  1.042E+03  4.148E+03  5.560E-01  2.787E-01  1.109E+00  2.119E+00  1.062E+00  4.228E+00
  3.850E+00  6.311E+00  5.389E+02  2.701E+02  1.075E+03  2.066E+03  1.035E+03  4.122E+03  5.493E-01  2.753E-01  1.096E+00  2.106E+00  1.055E+00  4.201E+00
  3.967E+00  6.383E+00  5.322E+02  2.667E+02  1.062E+03  2.052E+03  1.029E+03  4.095E+03  5.425E-01  2.719E-01  1.082E+00  2.092E+00  1.048E+00  4.174E+00
  4.088E+00  6.458E+00  5.253E+02  2.633E+02  1.048E+03  2.038E+03  1.022E+03  4.067E+03  5.354E-01  2.684E-01  1.068E+00  2.078E+00  1.041E+00  4.146E+00
  4.212E+00  6.538E+00  5.182E+02  2.597E+02  1.034E+03  2.024E+03  1.014E+03  4.038E+03  5.282E-01  2.647E-01  1.054E+00  2.063E+00  1.034E+00  4.117E+00
  4.340E+00  6.621E+00  5.110E+02  2.561E+02  1.020E+03  2.009E+03  1.007E+03  4.009E+03  5.209E-01  2.611E-01  1.039E+00  2.048E+00  1.027E+00  4.087E+00
  4.472E+00  6.708E+00  5.036E+02  2.524E+02  1.005E+03  1.994E+03  9.994E+02  3.979E+03  5.134E-01  2.573E-01  1.024E+00  2.033E+00  1.019E+00  4.056E+00
  4.608E+00  6.800E+00  4.961E+02  2.487E+02  9.899E+02  1.979E+03  9.916E+02  3.948E+03  5.057E-01  2.535E-01  1.009E+00  2.017E+00  1.011E+00  4.024E+00
  4.748E+00  6.895E+00  4.885E+02  2.448E+02  9.747E+02  1.963E+03  9.836E+02  3.916E+03  4.980E-01  2.496E-01  9.936E-01  2.001E+00  1.003E+00  3.992E+00
  4.893E+00  6.996E+00  4.807E+02  2.409E+02  9.592E+02  1.946E+03  9.755E+02  3.883E+03  4.901E-01  2.456E-01  9.778E-01  1.984E+00  9.944E-01  3.959E+00
  5.041E+00  7.100E+00  4.729E+02  2.370E+02  9.435E+02  1.930E+03  9.671E+02  3.850E+03  4.820E-01  2.416E-01  9.618E-01  1.967E+00  9.858E-01  3.925E+00
  5.195E+00  7.210E+00  4.649E+02  2.330E+02  9.276E+02  1.913E+03  9.586E+02  3.816E+03  4.739E-01  2.375E-01  9.456E-01  1.950E+00  9.771E-01  3.890E+00
  5.353E+00  7.325E+00  4.568E+02  2.290E+02  9.115E+02  1.895E+03  9.498E+02  3.781E+03  4.657E-01  2.334E-01  9.292E-01  1.932E+00  9.682E-01  3.855E+00
  5.516E+00  7.445E+00  4.487E+02  2.249E+02  8.952E+02  1.877E+03  9.410E+02  3.746E+03  4.574E-01  2.292E-01  9.126E-01  1.914E+00  9.592E-01  3.819E+00
  5.683E+00  7.570E+00  4.405E+02  2.208E+02  8.788E+02  1.859E+03  9.319E+02  3.710E+03  4.490E-01  2.250E-01  8.958E-01  1.895E+00  9.500E-01  3.782E+00
  5.856E+00  7.700E+00  4.322E+02  2.166E+02  8.623E+02  1.841E+03  9.227E+02  3.673E+03  4.405E-01  2.208E-01  8.790E-01  1.877E+00  9.406E-01  3.744E+00
  6.034E+00  7.837E+00  4.238E+02  2.124E+02  8.456E+02  1.822E+03  9.134E+02  3.636E+03  4.320E-01  2.165E-01  8.620E-01  1.858E+00  9.310E-01  3.707E+00
  6.218E+00  7.979E+00  4.154E+02  2.082E+02  8.289E+02  1.803E+03  9.039E+02  3.598E+03  4.235E-01  2.122E-01  8.450E-01  1.838E+00  9.214E-01  3.668E+00
  6.407E+00  8.127E+00  4.070E+02  2.040E+02  8.121E+02  1.784E+03  8.942E+02  3.560E+03  4.149E-01  2.079E-01  8.279E-01  1.819E+00  9.116E-01  3.629E+00
  6.602E+00  8.281E+00  3.986E+02  1.998E+02  7.953E+02  1.765E+03  8.845E+02  3.521E+03  4.063E-01  2.036E-01  8.107E-01  1.799E+00  9.016E-01  3.589E+00
  6.802E+00  8.442E+00  3.902E+02  1.955E+02  7.785E+02  1.745E+03  8.747E+02  3.482E+03  3.977E-01  1.993E-01  7.935E-01  1.779E+00  8.916E-01  3.549E+00
  7.009E+00  8.610E+00  3.817E+02  1.913E+02  7.616E+02  1.725E+03  8.647E+02  3.442E+03  3.891E-01  1.950E-01  7.764E-01  1.759E+00  8.814E-01  3.509E+00
  7.222E+00  8.784E+00  3.733E+02  1.871E+02  7.448E+02  1.705E+03  8.546E+02  3.402E+03  3.805E-01  1.907E-01  7.592E-01  1.738E+00  8.712E-01  3.468E+00
  7.442E+00  8.966E+00  3.649E+02  1.829E+02  7.280E+02  1.685E+03  8.445E+02  3.362E+03  3.719E-01  1.864E-01  7.421E-01  1.718E+00  8.609E-01  3.427E+00
  7.668E+00  9.154E+00  3.565E+02  1.787E+02  7.113E+02  1.665E+03  8.343E+02  3.321E+03  3.634E-01  1.821E-01  7.251E-01  1.697E+00  8.505E-01  3.386E+00
  7.902E+00  9.351E+00  3.482E+02  1.745E+02  6.947E+02  1.644E+03  8.240E+02  3.280E+03  3.549E-01  1.779E-01  7.082E-01  1.676E+00  8.400E-01  3.344E+00
  8.142E+00  9.555E+00  3.399E+02  1.704E+02  6.782E+02  1.624E+03  8.137E+02  3.239E+03  3.465E-01  1.737E-01  6.913E-01  1.655E+00  8.294E-01  3.302E+00
  8.389E+00  9.766E+00  3.317E+02  1.662E+02  6.618E+02  1.603E+03  8.033E+02  3.198E+03  3.381E-01  1.695E-01  6.746E-01  1.634E+00  8.189E-01  3.260E+00
  8.645E+00  9.986E+00  3.235E+02  1.621E+02  6.455E+02  1.582E+03  7.929E+02  3.157E+03  3.298E-01  1.653E-01  6.580E-01  1.613E+00  8.082E-01  3.218E+00
  8.907E+00  1.021E+01  3.136E+02  1.572E+02  6.257E+02  1.543E+03  7.731E+02  3.078E+03  3.197E-01  1.602E-01  6.378E-01  1.572E+00  7.881E-01  3.137E+00
  9.178E+00  1.045E+01  3.037E+02  1.522E+02  6.060E+02  1.502E+03  7.530E+02  2.998E+03  3.096E-01  1.552E-01  6.178E-01  1.531E+00  7.676E-01  3.056E+00
  9.457E+00  1.070E+01  2.940E+02  1.474E+02  5.867E+02  1.463E+03  7.331E+02  2.918E+03  2.997E-01  1.502E-01  5.980E-01  1.491E+00  7.473E-01  2.975E+00
  9.745E+00  1.095E+01  2.845E+02  1.426E+02  5.677E+02  1.423E+03  7.134E+02  2.840E+03  2.900E-01  1.454E-01  5.787E-01  1.451E+00  7.273E-01  2.895E+00
  1.004E+01  1.122E+01  2.752E+02  1.379E+02  5.491E+02  1.385E+03  6.941E+02  2.763E+03  2.805E-01  1.406E-01  5.597E-01  1.412E+00  7.075E-01  2.817E+00
  1.035E+01  1.149E+01  2.661E+02  1.333E+02  5.308E+02  1.347E+03  6.750E+02  2.687E+03  2.712E-01  1.359E-01  5.411E-01  1.373E+00  6.881E-01  2.739E+00
  1.066E+01  1.178E+01  2.571E+02  1.289E+02  5.130E+02  1.309E+03  6.562E+02  2.613E+03  2.621E-01  1.314E-01  5.230E-01  1.335E+00  6.690E-01  2.663E+00
  1.099E+01  1.207E+01  2.484E+02  1.245E+02  4.956E+02  1.273E+03  6.378E+02  2.539E+03  2.532E-01  1.269E-01  5.052E-01  1.297E+00  6.501E-01  2.588E+00
  1.132E+01  1.237E+01  2.399E+02  1.202E+02  4.786E+02  1.236E+03  6.197E+02  2.467E+03  2.445E-01  1.225E-01  4.879E-01  1.260E+00  6.317E-01  2.515E+00
  1.166E+01  1.269E+01  2.315E+02  1.160E+02  4.620E+02  1.201E+03  6.019E+02  2.396E+03  2.360E-01  1.183E-01  4.709E-01  1.224E+00  6.135E-01  2.443E+00
  1.202E+01  1.302E+01  2.234E+02  1.120E+02  4.458E+02  1.166E+03  5.844E+02  2.327E+03  2.278E-01  1.142E-01  4.545E-01  1.189E+00  5.957E-01  2.372E+00
  1.238E+01  1.336E+01  2.155E+02  1.080E+02  4.301E+02  1.132E+03  5.673E+02  2.258E+03  2.197E-01  1.101E-01  4.384E-01  1.154E+00  5.783E-01  2.302E+00
  1.276E+01  1.371E+01  2.079E+02  1.042E+02  4.147E+02  1.098E+03  5.505E+02  2.192E+03  2.119E-01  1.062E-01  4.228E-01  1.120E+00  5.612E-01  2.234E+00
  1.315E+01  1.407E+01  2.004E+02  1.004E+02  3.998E+02  1.066E+03  5.341E+02  2.126E+03  2.043E-01  1.024E-01  4.076E-01  1.086E+00  5.445E-01  2.168E+00
  1.355E+01  1.444E+01  1.931E+02  9.679E+01  3.853E+02  1.034E+03  5.181E+02  2.063E+03  1.969E-01  9.867E-02  3.928E-01  1.054E+00  5.281E-01  2.103E+00
  1.396E+01  1.483E+01  1.861E+02  9.326E+01  3.713E+02  1.002E+03  5.024E+02  2.000E+03  1.897E-01  9.506E-02  3.785E-01  1.022E+00  5.121E-01  2.039E+00
  1.439E+01  1.523E+01  1.792E+02  8.983E+01  3.576E+02  9.718E+02  4.871E+02  1.939E+03  1.827E-01  9.157E-02  3.645E-01  9.907E-01  4.965E-01  1.977E+00
  1.482E+01  1.564E+01  1.726E+02  8.650E+01  3.444E+02  9.420E+02  4.721E+02  1.879E+03  1.759E-01  8.817E-02  3.510E-01  9.602E-01  4.812E-01  1.916E+00
  1.527E+01  1.607E+01  1.661E+02  8.327E+01  3.315E+02  9.128E+02  4.575E+02  1.821E+03  1.694E-01  8.488E-02  3.379E-01  9.305E-01  4.664E-01  1.857E+00
  1.574E+01  1.651E+01  1.599E+02  8.014E+01  3.191E+02  8.844E+02  4.432E+02  1.765E+03  1.630E-01  8.169E-02  3.252E-01  9.015E-01  4.518E-01  1.799E+00
  1.622E+01  1.697E+01  1.539E+02  7.711E+01  3.070E+02  8.566E+02  4.293E+02  1.709E+03  1.568E-01  7.861E-02  3.129E-01  8.732E-01  4.377E-01  1.742E+00
  1.671E+01  1.744E+01  1.480E+02  7.418E+01  2.953E+02  8.296E+02  4.158E+02  1.655E+03  1.509E-01  7.562E-02  3.010E-01  8.457E-01  4.238E-01  1.687E+00
  1.722E+01  1.793E+01  1.424E+02  7.135E+01  2.840E+02  8.033E+02  4.026E+02  1.603E+03  1.451E-01  7.273E-02  2.895E-01  8.188E-01  4.104E-01  1.634E+00
  1.774E+01  1.843E+01  1.369E+02  6.860E+01  2.731E+02  7.776E+02  3.897E+02  1.552E+03  1.395E-01  6.993E-02  2.784E-01  7.927E-01  3.973E-01  1.582E+00
  1.828E+01  1.895E+01  1.316E+02  6.595E+01  2.626E+02  7.527E+02  3.772E+02  1.502E+03  1.341E-01  6.723E-02  2.676E-01  7.673E-01  3.845E-01  1.531E+00
  1.884E+01  1.949E+01  1.265E+02  6.339E+01  2.524E+02  7.284E+02  3.651E+02  1.453E+03  1.289E-01  6.462E-02  2.573E-01  7.425E-01  3.721E-01  1.481E+00
  1.941E+01  2.004E+01  1.215E+02  6.092E+01  2.425E+02  7.048E+02  3.532E+02  1.406E+03  1.239E-01  6.210E-02  2.472E-01  7.184E-01  3.601E-01  1.433E+00
  2.000E+01  2.062E+01  1.168E+02  5.853E+01  2.330E+02  6.818E+02  3.417E+02  1.360E+03  1.190E-01  5.966E-02  2.375E-01  6.950E-01  3.483E-01  1.387E+00
  2.061E+01  2.121E+01  1.122E+02  5.622E+01  2.238E+02  6.595E+02  3.305E+02  1.316E+03  1.144E-01  5.731E-02  2.282E-01  6.723E-01  3.369E-01  1.341E+00
  2.123E+01  2.182E+01  1.077E+02  5.400E+01  2.150E+02  6.378E+02  3.197E+02  1.273E+03  1.098E-01  5.505E-02  2.191E-01  6.501E-01  3.258E-01  1.297E+00
  2.188E+01  2.244E+01  1.035E+02  5.185E+01  2.064E+02  6.167E+02  3.091E+02  1.231E+03  1.055E-01  5.286E-02  2.104E-01  6.287E-01  3.151E-01  1.254E+00
  2.255E+01  2.309E+01  9.934E+01  4.979E+01  1.982E+02  5.963E+02  2.988E+02  1.190E+03  1.013E-01  5.075E-02  2.020E-01  6.078E-01  3.046E-01  1.213E+00
  2.323E+01  2.376E+01  9.536E+01  4.779E+01  1.903E+02  5.764E+02  2.889E+02  1.150E+03  9.721E-02  4.872E-02  1.940E-01  5.875E-01  2.945E-01  1.172E+00
  2.394E+01  2.445E+01  9.153E+01  4.587E+01  1.826E+02  5.571E+02  2.792E+02  1.112E+03  9.330E-02  4.676E-02  1.862E-01  5.679E-01  2.846E-01  1.133E+00
  2.467E+01  2.517E+01  8.783E+01  4.402E+01  1.752E+02  5.384E+02  2.698E+02  1.074E+03  8.953E-02  4.487E-02  1.786E-01  5.488E-01  2.751E-01  1.095E+00
  2.542E+01  2.590E+01  8.428E+01  4.224E+01  1.682E+02  5.202E+02  2.607E+02  1.038E+03  8.591E-02  4.306E-02  1.714E-01  5.303E-01  2.658E-01  1.058E+00
  2.619E+01  2.666E+01  8.085E+01  4.052E+01  1.613E+02  5.026E+02  2.519E+02  1.003E+03  8.242E-02  4.131E-02  1.644E-01  5.124E-01  2.568E-01  1.022E+00
  2.699E+01  2.744E+01  7.755E+01  3.887E+01  1.547E+02  4.855E+02  2.433E+02  9.688E+02  7.906E-02  3.962E-02  1.577E-01  4.949E-01  2.481E-01  9.875E-01
  2.781E+01  2.825E+01  7.438E+01  3.728E+01  1.484E+02  4.690E+02  2.350E+02  9.357E+02  7.582E-02  3.800E-02  1.513E-01  4.781E-01  2.396E-01  9.539E-01
  2.865E+01  2.908E+01  7.133E+01  3.575E+01  1.423E+02  4.529E+02  2.270E+02  9.037E+02  7.271E-02  3.644E-02  1.451E-01  4.617E-01  2.314E-01  9.212E-01
  2.952E+01  2.994E+01  6.839E+01  3.428E+01  1.365E+02  4.374E+02  2.192E+02  8.727E+02  6.972E-02  3.494E-02  1.391E-01  4.458E-01  2.235E-01  8.896E-01
  3.042E+01  3.083E+01  6.557E+01  3.286E+01  1.308E+02  4.223E+02  2.116E+02  8.426E+02  6.684E-02  3.350E-02  1.334E-01  4.305E-01  2.157E-01  8.589E-01
  3.135E+01  3.174E+01  6.285E+01  3.150E+01  1.254E+02  4.077E+02  2.043E+02  8.134E+02  6.407E-02  3.211E-02  1.278E-01  4.156E-01  2.083E-01  8.292E-01
  3.230E+01  3.268E+01  6.024E+01  3.019E+01  1.202E+02  3.935E+02  1.972E+02  7.852E+02  6.140E-02  3.077E-02  1.225E-01  4.012E-01  2.011E-01  8.004E-01
  3.328E+01  3.366E+01  5.772E+01  2.893E+01  1.152E+02  3.798E+02  1.904E+02  7.579E+02  5.884E-02  2.949E-02  1.174E-01  3.872E-01  1.941E-01  7.725E-01
  3.429E+01  3.466E+01  5.531E+01  2.772E+01  1.104E+02  3.666E+02  1.837E+02  7.314E+02  5.638E-02  2.826E-02  1.125E-01  3.737E-01  1.873E-01  7.456E-01
  3.534E+01  3.569E+01  5.299E+01  2.656E+01  1.057E+02  3.537E+02  1.773E+02  7.057E+02  5.402E-02  2.707E-02  1.078E-01  3.606E-01  1.807E-01  7.194E-01
  3.641E+01  3.675E+01  5.076E+01  2.544E+01  1.013E+02  3.413E+02  1.710E+02  6.809E+02  5.174E-02  2.593E-02  1.032E-01  3.479E-01  1.744E-01  6.941E-01
  3.752E+01  3.785E+01  4.862E+01  2.437E+01  9.701E+01  3.292E+02  1.650E+02  6.569E+02  4.956E-02  2.484E-02  9.888E-02  3.356E-01  1.682E-01  6.696E-01
  3.866E+01  3.898E+01  4.656E+01  2.334E+01  9.290E+01  3.176E+02  1.592E+02  6.336E+02  4.746E-02  2.379E-02  9.470E-02  3.237E-01  1.622E-01  6.459E-01
  3.984E+01  4.015E+01  4.458E+01  2.234E+01  8.896E+01  3.063E+02  1.535E+02  6.111E+02  4.545E-02  2.278E-02  9.068E-02  3.122E-01  1.565E-01  6.229E-01
  4.105E+01  4.135E+01  4.268E+01  2.139E+01  8.517E+01  2.954E+02  1.480E+02  5.893E+02  4.351E-02  2.181E-02  8.682E-02  3.011E-01  1.509E-01  6.007E-01
  4.229E+01  4.259E+01  4.086E+01  2.048E+01  8.153E+01  2.848E+02  1.427E+02  5.682E+02  4.165E-02  2.088E-02  8.311E-02  2.903E-01  1.455E-01  5.792E-01
  4.358E+01  4.387E+01  3.911E+01  1.960E+01  7.804E+01  2.746E+02  1.376E+02  5.478E+02  3.987E-02  1.998E-02  7.955E-02  2.799E-01  1.403E-01  5.584E-01
  4.491E+01  4.518E+01  3.743E+01  1.876E+01  7.469E+01  2.647E+02  1.326E+02  5.281E+02  3.816E-02  1.912E-02  7.613E-02  2.698E-01  1.352E-01  5.383E-01
  4.627E+01  4.654E+01  3.582E+01  1.795E+01  7.147E+01  2.551E+02  1.279E+02  5.090E+02  3.651E-02  1.830E-02  7.285E-02  2.600E-01  1.303E-01  5.188E-01
  4.768E+01  4.794E+01  3.427E+01  1.718E+01  6.838E+01  2.458E+02  1.232E+02  4.905E+02  3.493E-02  1.751E-02  6.970E-02  2.506E-01  1.256E-01  5.000E-01
  4.913E+01  4.938E+01  3.278E+01  1.643E+01  6.541E+01  2.369E+02  1.187E+02  4.727E+02  3.342E-02  1.675E-02  6.668E-02  2.415E-01  1.210E-01  4.818E-01
  5.062E+01  5.087E+01  3.136E+01  1.572E+01  6.257E+01  2.282E+02  1.144E+02  4.554E+02  3.197E-02  1.602E-02  6.378E-02  2.327E-01  1.166E-01  4.642E-01
  5.216E+01  5.240E+01  2.999E+01  1.503E+01  5.984E+01  2.199E+02  1.102E+02  4.387E+02  3.057E-02  1.532E-02  6.100E-02  2.241E-01  1.123E-01  4.472E-01
  5.375E+01  5.398E+01  2.868E+01  1.437E+01  5.722E+01  2.118E+02  1.061E+02  4.225E+02  2.923E-02  1.465E-02  5.833E-02  2.159E-01  1.082E-01  4.307E-01
  5.538E+01  5.561E+01  2.742E+01  1.374E+01  5.471E+01  2.039E+02  1.022E+02  4.069E+02  2.795E-02  1.401E-02  5.577E-02  2.079E-01  1.042E-01  4.148E-01
  5.707E+01  5.729E+01  2.621E+01  1.314E+01  5.230E+01  1.964E+02  9.842E+01  3.918E+02  2.672E-02  1.339E-02  5.331E-02  2.002E-01  1.003E-01  3.994E-01
  5.880E+01  5.902E+01  2.505E+01  1.256E+01  4.999E+01  1.891E+02  9.476E+01  3.772E+02  2.554E-02  1.280E-02  5.095E-02  1.927E-01  9.659E-02  3.845E-01
  6.059E+01  6.080E+01  2.394E+01  1.200E+01  4.777E+01  1.820E+02  9.121E+01  3.631E+02  2.440E-02  1.223E-02  4.869E-02  1.855E-01  9.298E-02  3.702E-01
  6.243E+01  6.263E+01  2.288E+01  1.146E+01  4.564E+01  1.752E+02  8.779E+01  3.495E+02  2.332E-02  1.169E-02  4.653E-02  1.786E-01  8.949E-02  3.563E-01
