        rjb        rcd      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50
  3.030E+00  5.846E+00  6.615E+01  3.315E+01  1.320E+02  4.441E+02  2.226E+02  8.861E+02  6.743E-02  3.379E-02  1.345E-01  4.527E-01  2.269E-01  9.033E-01
  3.122E+00  5.894E+00  6.554E+01  3.285E+01  1.308E+02  4.423E+02  2.217E+02  8.825E+02  6.681E-02  3.348E-02  1.333E-01  4.509E-01  2.260E-01  8.996E-01
  3.217E+00  5.945E+00  6.492E+01  3.253E+01  1.295E+02  4.404E+02  2.207E+02  8.788E+02  6.617E-02  3.316E-02  1.320E-01  4.490E-01  2.250E-01  8.958E-01
  3.314E+00  5.999E+00  6.427E+01  3.221E+01  1.282E+02  4.385E+02  2.198E+02  8.749E+02  6.551E-02  3.283E-02  1.307E-01  4.470E-01  2.240E-01  8.918E-01
  3.415E+00  6.055E+00  6.360E+01  3.188E+01  1.269E+02  4.365E+02  2.187E+02  8.708E+02  6.483E-02  3.249E-02  1.294E-01  4.449E-01  2.230E-01  8.877E-01
  3.519E+00  6.114E+00  6.291E+01  3.153E+01  1.255E+02  4.344E+02  2.177E+02  8.667E+02  6.413E-02  3.214E-02  1.280E-01  4.428E-01  2.219E-01  8.834E-01
  3.626E+00  6.176E+00  6.220E+01  3.118E+01  1.241E+02  4.322E+02  2.166E+02  8.623E+02  6.341E-02  3.178E-02  1.265E-01  4.405E-01  2.208E-01  8.790E-01
  3.736E+00  6.242E+00  6.148E+01  3.081E+01  1.227E+02  4.299E+02  2.155E+02  8.578E+02  6.267E-02  3.141E-02  1.250E-01  4.383E-01  2.196E-01  8.744E-01
  3.850E+00  6.311E+00  6.073E+01  3.044E+01  1.212E+02  4.276E+02  2.143E+02  8.532E+02  6.190E-02  3.103E-02  1.235E-01  4.359E-01  2.185E-01  8.697E-01
  3.967E+00  6.383E+00  5.996E+01  3.005E+01  1.196E+02  4.252E+02  2.131E+02  8.484E+02  6.112E-02  3.063E-02  1.220E-01  4.334E-01  2.172E-01  8.648E-01
  4.088E+00  6.458E+00  5.918E+01  2.966E+01  1.181E+02  4.227E+02  2.119E+02  8.434E+02  6.032E-02  3.023E-02  1.204E-01  4.309E-01  2.160E-01  8.597E-01
  4.212E+00  6.538E+00  5.837E+01  2.926E+01  1.165E+02  4.201E+02  2.106E+02  8.383E+02  5.950E-02  2.982E-02  1.187E-01  4.283E-01  2.147E-01  8.545E-01
  4.340E+00  6.621E+00  5.755E+01  2.884E+01  1.148E+02  4.175E+02  2.093E+02  8.331E+02  5.867E-02  2.940E-02  1.171E-01  4.256E-01  2.133E-01  8.492E-01
  4.472E+00  6.708E+00  5.671E+01  2.842E+01  1.132E+02  4.148E+02  2.079E+02  8.276E+02  5.781E-02  2.898E-02  1.154E-01  4.228E-01  2.119E-01  8.437E-01
  4.608E+00  6.800E+00  5.586E+01  2.800E+01  1.115E+02  4.120E+02  2.065E+02  8.221E+02  5.694E-02  2.854E-02  1.136E-01  4.200E-01  2.105E-01  8.380E-01
  4.748E+00  6.895E+00  5.499E+01  2.756E+01  1.097E+02  4.092E+02  2.051E+02  8.164E+02  5.606E-02  2.810E-02  1.119E-01  4.171E-01  2.090E-01  8.322E-01
  4.893E+00  6.996E+00  5.411E+01  2.712E+01  1.080E+02  4.062E+02  2.036E+02  8.106E+02  5.516E-02  2.765E-02  1.101E-01  4.141E-01  2.075E-01  8.263E-01
  5.041E+00  7.100E+00  5.322E+01  2.667E+01  1.062E+02  4.032E+02  2.021E+02  8.046E+02  5.425E-02  2.719E-02  1.082E-01  4.111E-01  2.060E-01  8.202E-01
  5.195E+00  7.210E+00  5.231E+01  2.622E+01  1.044E+02  4.002E+02  2.006E+02  7.985E+02  5.333E-02  2.673E-02  1.064E-01  4.079E-01  2.045E-01  8.139E-01
  5.353E+00  7.325E+00  5.140E+01  2.576E+01  1.026E+02  3.971E+02  1.990E+02  7.922E+02  5.239E-02  2.626E-02  1.045E-01  4.047E-01  2.029E-01  8.076E-01
  5.516E+00  7.445E+00  5.047E+01  2.530E+01  1.007E+02  3.939E+02  1.974E+02  7.859E+02  5.145E-02  2.579E-02  1.027E-01  4.015E-01  2.012E-01  8.011E-01
  5.683E+00  7.570E+00  4.954E+01  2.483E+01  9.885E+01  3.906E+02  1.958E+02  7.794E+02  5.050E-02  2.531E-02  1.008E-01  3.982E-01  1.996E-01  7.945E-01
  5.856E+00  7.700E+00  4.860E+01  2.436E+01  9.697E+01  3.873E+02  1.941E+02  7.728E+02  4.954E-02  2.483E-02  9.885E-02  3.948E-01  1.979E-01  7.877E-01
  6.034E+00  7.837E+00  4.765E+01  2.388E+01  9.508E+01  3.839E+02  1.924E+02  7.660E+02  4.858E-02  2.435E-02  9.692E-02  3.914E-01  1.961E-01  7.809E-01
  6.218E+00  7.979E+00  4.670E+01  2.341E+01  9.319E+01  3.805E+02  1.907E+02  7.592E+02  4.761E-02  2.386E-02  9.499E-02  3.879E-01  1.944E-01  7.739E-01
  6.407E+00  8.127E+00  4.575E+01  2.293E+01  9.128E+01  3.770E+02  1.890E+02  7.523E+02  4.664E-02  2.337E-02  9.305E-02  3.843E-01  1.926E-01  7.668E-01
  6.602E+00  8.281E+00  4.480E+01  2.245E+01  8.938E+01  3.735E+02  1.872E+02  7.452E+02  4.566E-02  2.289E-02  9.111E-02  3.807E-01  1.908E-01  7.597E-01
  6.802E+00  8.442E+00  4.384E+01  2.197E+01  8.747E+01  3.699E+02  1.854E+02  7.381E+02  4.469E-02  2.240E-02  8.916E-02  3.771E-01  1.890E-01  7.524E-01
  7.009E+00  8.610E+00  4.288E+01  2.149E+01  8.556E+01  3.663E+02  1.836E+02  7.309E+02  4.371E-02  2.191E-02  8.722E-02  3.734E-01  1.872E-01  7.451E-01
  7.222E+00  8.784E+00  4.193E+01  2.101E+01  8.366E+01  3.627E+02  1.818E+02  7.236E+02  4.274E-02  2.142E-02  8.528E-02  3.697E-01  1.853E-01  7.376E-01
  7.442E+00  8.966E+00  4.098E+01  2.054E+01  8.177E+01  3.590E+02  1.799E+02  7.163E+02  4.177E-02  2.094E-02  8.335E-02  3.659E-01  1.834E-01  7.301E-01
  7.668E+00  9.154E+00  4.003E+01  2.006E+01  7.988E+01  3.553E+02  1.781E+02  7.089E+02  4.081E-02  2.045E-02  8.142E-02  3.621E-01  1.815E-01  7.226E-01
  7.902E+00  9.351E+00  3.909E+01  1.959E+01  7.800E+01  3.515E+02  1.762E+02  7.014E+02  3.985E-02  1.997E-02  7.951E-02  3.583E-01  1.796E-01  7.150E-01
  8.142E+00  9.555E+00  3.816E+01  1.912E+01  7.613E+01  3.477E+02  1.743E+02  6.939E+02  3.890E-02  1.949E-02  7.761E-02  3.545E-01  1.777E-01  7.073E-01
  8.389E+00  9.766E+00  3.723E+01  1.866E+01  7.428E+01  3.440E+02  1.724E+02  6.863E+02  3.795E-02  1.902E-02  7.572E-02  3.506E-01  1.757E-01  6.996E-01
  8.645E+00  9.986E+00  3.631E+01  1.820E+01  7.245E+01  3.401E+02  1.705E+02  6.787E+02  3.701E-02  1.855E-02  7.385E-02  3.467E-01  1.738E-01  6.918E-01
  8.907E+00  1.021E+01  3.529E+01  1.769E+01  7.042E+01  3.329E+02  1.668E+02  6.642E+02  3.598E-02  1.803E-02  7.178E-02  3.393E-01  1.701E-01  6.770E-01
  9.178E+00  1.045E+01  3.428E+01  1.718E+01  6.840E+01  3.254E+02  1.631E+02  6.493E+02  3.495E-02  1.751E-02  6.973E-02  3.317E-01  1.663E-01  6.619E-01
  9.457E+00  1.070E+01  3.329E+01  1.668E+01  6.642E+01  3.181E+02  1.594E+02  6.346E+02  3.393E-02  1.701E-02  6.770E-02  3.242E-01  1.625E-01  6.469E-01
  9.745E+00  1.095E+01  3.231E+01  1.619E+01  6.446E+01  3.108E+02  1.558E+02  6.201E+02  3.293E-02  1.651E-02  6.571E-02  3.168E-01  1.588E-01  6.321E-01
  1.004E+01  1.122E+01  3.135E+01  1.571E+01  6.254E+01  3.036E+02  1.521E+02  6.057E+02  3.195E-02  1.601E-02  6.375E-02  3.094E-01  1.551E-01  6.174E-01
  1.035E+01  1.149E+01  3.040E+01  1.524E+01  6.066E+01  2.964E+02  1.486E+02  5.914E+02  3.099E-02  1.553E-02  6.183E-02  3.022E-01  1.514E-01  6.029E-01
  1.066E+01  1.178E+01  2.947E+01  1.477E+01  5.881E+01  2.894E+02  1.450E+02  5.774E+02  3.005E-02  1.506E-02  5.995E-02  2.950E-01  1.478E-01  5.886E-01
  1.099E+01  1.207E+01  2.857E+01  1.432E+01  5.700E+01  2.824E+02  1.415E+02  5.635E+02  2.912E-02  1.459E-02  5.810E-02  2.879E-01  1.443E-01  5.744E-01
  1.132E+01  1.237E+01  2.768E+01  1.387E+01  5.522E+01  2.756E+02  1.381E+02  5.498E+02  2.821E-02  1.414E-02  5.629E-02  2.809E-01  1.408E-01  5.605E-01
  1.166E+01  1.269E+01  2.681E+01  1.343E+01  5.349E+01  2.688E+02  1.347E+02  5.363E+02  2.733E-02  1.370E-02  5.452E-02  2.740E-01  1.373E-01  5.467E-01
  1.202E+01  1.302E+01  2.596E+01  1.301E+01  5.179E+01  2.621E+02  1.314E+02  5.230E+02  2.646E-02  1.326E-02  5.279E-02  2.672E-01  1.339E-01  5.331E-01
  1.238E+01  1.336E+01  2.512E+01  1.259E+01  5.013E+01  2.556E+02  1.281E+02  5.099E+02  2.561E-02  1.284E-02  5.110E-02  2.605E-01  1.306E-01  5.198E-01
  1.276E+01  1.371E+01  2.431E+01  1.218E+01  4.851E+01  2.491E+02  1.249E+02  4.971E+02  2.478E-02  1.242E-02  4.945E-02  2.540E-01  1.273E-01  5.067E-01
  1.315E+01  1.407E+01  2.352E+01  1.179E+01  4.693E+01  2.428E+02  1.217E+02  4.844E+02  2.398E-02  1.202E-02  4.784E-02  2.475E-01  1.240E-01  4.938E-01
  1.355E+01  1.444E+01  2.275E+01  1.140E+01  4.539E+01  2.366E+02  1.186E+02  4.720E+02  2.319E-02  1.162E-02  4.627E-02  2.412E-01  1.209E-01  4.812E-01
  1.396E+01  1.483E+01  2.200E+01  1.102E+01  4.389E+01  2.305E+02  1.155E+02  4.598E+02  2.242E-02  1.124E-02  4.474E-02  2.349E-01  1.177E-01  4.687E-01
  1.439E+01  1.523E+01  2.126E+01  1.066E+01  4.243E+01  2.245E+02  1.125E+02  4.479E+02  2.167E-02  1.086E-02  4.325E-02  2.288E-01  1.147E-01  4.565E-01
  1.482E+01  1.564E+01  2.055E+01  1.030E+01  4.100E+01  2.186E+02  1.096E+02  4.361E+02  2.095E-02  1.050E-02  4.180E-02  2.228E-01  1.117E-01  4.446E-01
  1.527E+01  1.607E+01  1.986E+01  9.952E+00  3.962E+01  2.128E+02  1.067E+02  4.246E+02  2.024E-02  1.014E-02  4.039E-02  2.169E-01  1.087E-01  4.329E-01
  1.574E+01  1.651E+01  1.918E+01  9.614E+00  3.827E+01  2.072E+02  1.038E+02  4.134E+02  1.955E-02  9.800E-03  3.902E-02  2.112E-01  1.058E-01  4.214E-01
  1.622E+01  1.697E+01  1.853E+01  9.286E+00  3.697E+01  2.016E+02  1.011E+02  4.023E+02  1.889E-02  9.466E-03  3.768E-02  2.056E-01  1.030E-01  4.101E-01
  1.671E+01  1.744E+01  1.789E+01  8.967E+00  3.570E+01  1.962E+02  9.835E+01  3.915E+02  1.824E-02  9.141E-03  3.639E-02  2.000E-01  1.003E-01  3.991E-01
  1.722E+01  1.793E+01  1.727E+01  8.658E+00  3.447E+01  1.909E+02  9.570E+01  3.810E+02  1.761E-02  8.825E-03  3.513E-02  1.946E-01  9.755E-02  3.884E-01
  1.774E+01  1.843E+01  1.667E+01  8.357E+00  3.327E+01  1.858E+02  9.310E+01  3.706E+02  1.700E-02  8.519E-03  3.391E-02  1.894E-01  9.490E-02  3.778E-01
  1.828E+01  1.895E+01  1.609E+01  8.066E+00  3.211E+01  1.807E+02  9.056E+01  3.605E+02  1.641E-02  8.222E-03  3.273E-02  1.842E-01  9.232E-02  3.675E-01
  1.884E+01  1.949E+01  1.553E+01  7.783E+00  3.099E+01  1.758E+02  8.808E+01  3.507E+02  1.583E-02  7.934E-03  3.159E-02  1.792E-01  8.979E-02  3.575E-01
  1.941E+01  2.004E+01  1.498E+01  7.510E+00  2.990E+01  1.709E+02  8.566E+01  3.410E+02  1.527E-02  7.655E-03  3.048E-02  1.742E-01  8.732E-02  3.476E-01
  2.000E+01  2.062E+01  1.445E+01  7.245E+00  2.884E+01  1.662E+02  8.329E+01  3.316E+02  1.473E-02  7.385E-03  2.940E-02  1.694E-01  8.491E-02  3.380E-01
  2.061E+01  2.121E+01  1.394E+01  6.988E+00  2.782E+01  1.616E+02  8.098E+01  3.224E+02  1.421E-02  7.123E-03  2.836E-02  1.647E-01  8.255E-02  3.286E-01
  2.123E+01  2.182E+01  1.345E+01  6.739E+00  2.683E+01  1.571E+02  7.873E+01  3.134E+02  1.371E-02  6.870E-03  2.735E-02  1.601E-01  8.025E-02  3.195E-01
  2.188E+01  2.244E+01  1.297E+01  6.498E+00  2.587E+01  1.527E+02  7.653E+01  3.047E+02  1.322E-02  6.624E-03  2.637E-02  1.556E-01  7.801E-02  3.106E-01
  2.255E+01  2.309E+01  1.250E+01  6.265E+00  2.494E+01  1.484E+02  7.438E+01  2.961E+02  1.274E-02  6.387E-03  2.543E-02  1.513E-01  7.582E-02  3.018E-01
  2.323E+01  2.376E+01  1.205E+01  6.040E+00  2.405E+01  1.442E+02  7.229E+01  2.878E+02  1.229E-02  6.157E-03  2.451E-02  1.470E-01  7.369E-02  2.933E-01
  2.394E+01  2.445E+01  1.162E+01  5.822E+00  2.318E+01  1.402E+02  7.024E+01  2.796E+02  1.184E-02  5.935E-03  2.363E-02  1.429E-01  7.160E-02  2.851E-01
  2.467E+01  2.517E+01  1.120E+01  5.612E+00  2.234E+01  1.362E+02  6.825E+01  2.717E+02  1.141E-02  5.720E-03  2.277E-02  1.388E-01  6.957E-02  2.770E-01
  2.542E+01  2.590E+01  1.079E+01  5.408E+00  2.153E+01  1.323E+02  6.631E+01  2.640E+02  1.100E-02  5.513E-03  2.195E-02  1.349E-01  6.760E-02  2.691E-01
  2.619E+01  2.666E+01  1.040E+01  5.211E+00  2.075E+01  1.285E+02  6.442E+01  2.565E+02  1.060E-02  5.312E-03  2.115E-02  1.310E-01  6.567E-02  2.614E-01
  2.699E+01  2.744E+01  1.002E+01  5.021E+00  1.999E+01  1.249E+02  6.258E+01  2.491E+02  1.021E-02  5.118E-03  2.038E-02  1.273E-01  6.379E-02  2.540E-01
  2.781E+01  2.825E+01  9.651E+00  4.837E+00  1.926E+01  1.213E+02  6.078E+01  2.420E+02  9.838E-03  4.931E-03  1.963E-02  1.236E-01  6.196E-02  2.467E-01
  2.865E+01  2.908E+01  9.297E+00  4.660E+00  1.855E+01  1.178E+02  5.904E+01  2.350E+02  9.477E-03  4.750E-03  1.891E-02  1.201E-01  6.018E-02  2.396E-01
  2.952E+01  2.994E+01  8.955E+00  4.488E+00  1.787E+01  1.144E+02  5.733E+01  2.282E+02  9.129E-03  4.575E-03  1.821E-02  1.166E-01  5.844E-02  2.327E-01
  3.042E+01  3.083E+01  8.625E+00  4.323E+00  1.721E+01  1.111E+02  5.567E+01  2.216E+02  8.792E-03  4.407E-03  1.754E-02  1.132E-01  5.675E-02  2.259E-01
  3.135E+01  3.174E+01  8.307E+00  4.163E+00  1.657E+01  1.079E+02  5.406E+01  2.152E+02  8.467E-03  4.244E-03  1.689E-02  1.100E-01  5.511E-02  2.194E-01
  3.230E+01  3.268E+01  7.999E+00  4.009E+00  1.596E+01  1.047E+02  5.249E+01  2.090E+02  8.154E-03  4.087E-03  1.627E-02  1.068E-01  5.351E-02  2.130E-01
  3.328E+01  3.366E+01  7.702E+00  3.860E+00  1.537E+01  1.017E+02  5.096E+01  2.029E+02  7.851E-03  3.935E-03  1.567E-02  1.036E-01  5.195E-02  2.068E-01
  3.429E+01  3.466E+01  7.416E+00  3.717E+00  1.480E+01  9.871E+01  4.947E+01  1.970E+02  7.559E-03  3.789E-03  1.508E-02  1.006E-01  5.043E-02  2.008E-01
  3.534E+01  3.569E+01  7.139E+00  3.578E+00  1.424E+01  9.582E+01  4.802E+01  1.912E+02  7.277E-03  3.647E-03  1.452E-02  9.768E-02  4.895E-02  1.949E-01
  3.641E+01  3.675E+01  6.873E+00  3.444E+00  1.371E+01  9.301E+01  4.662E+01  1.856E+02  7.006E-03  3.511E-03  1.398E-02  9.481E-02  4.752E-02  1.892E-01
  3.752E+01  3.785E+01  6.615E+00  3.316E+00  1.320E+01  9.028E+01  4.524E+01  1.801E+02  6.743E-03  3.380E-03  1.346E-02  9.202E-02  4.612E-02  1.836E-01
  3.866E+01  3.898E+01  6.367E+00  3.191E+00  1.270E+01  8.761E+01  4.391E+01  1.748E+02  6.491E-03  3.253E-03  1.295E-02  8.931E-02  4.476E-02  1.782E-01
  3.984E+01  4.015E+01  6.128E+00  3.071E+00  1.223E+01  8.503E+01  4.261E+01  1.697E+02  6.247E-03  3.131E-03  1.246E-02  8.667E-02  4.344E-02  1.729E-01
  4.105E+01  4.135E+01  5.897E+00  2.956E+00  1.177E+01  8.251E+01  4.135E+01  1.646E+02  6.012E-03  3.013E-03  1.199E-02  8.411E-02  4.215E-02  1.678E-01
  4.229E+01  4.259E+01  5.675E+00  2.844E+00  1.132E+01  8.006E+01  4.013E+01  1.597E+02  5.785E-03  2.899E-03  1.154E-02  8.161E-02  4.090E-02  1.628E-01
  4.358E+01  4.387E+01  5.461E+00  2.737E+00  1.090E+01  7.768E+01  3.893E+01  1.550E+02  5.566E-03  2.790E-03  1.111E-02  7.919E-02  3.969E-02  1.580E-01
  4.491E+01  4.518E+01  5.254E+00  2.633E+00  1.048E+01  7.537E+01  3.777E+01  1.504E+02  5.356E-03  2.684E-03  1.069E-02  7.683E-02  3.850E-02  1.533E-01
  4.627E+01  4.654E+01  5.055E+00  2.533E+00  1.009E+01  7.312E+01  3.665E+01  1.459E+02  5.153E-03  2.582E-03  1.028E-02  7.453E-02  3.736E-02  1.487E-01
  4.768E+01  4.794E+01  4.863E+00  2.437E+00  9.702E+00  7.093E+01  3.555E+01  1.415E+02  4.957E-03  2.484E-03  9.890E-03  7.230E-02  3.624E-02  1.443E-01
  4.913E+01  4.938E+01  4.677E+00  2.344E+00  9.333E+00  6.880E+01  3.448E+01  1.373E+02  4.768E-03  2.390E-03  9.514E-03  7.013E-02  3.515E-02  1.399E-01
  5.062E+01  5.087E+01  4.499E+00  2.255E+00  8.977E+00  6.673E+01  3.345E+01  1.332E+02  4.586E-03  2.299E-03  9.151E-03  6.803E-02  3.409E-02  1.357E-01
  5.216E+01  5.240E+01  4.327E+00  2.169E+00  8.634E+00  6.472E+01  3.244E+01  1.291E+02  4.411E-03  2.211E-03  8.801E-03  6.598E-02  3.307E-02  1.316E-01
  5.375E+01  5.398E+01  4.162E+00  2.086E+00  8.303E+00  6.277E+01  3.146E+01  1.252E+02  4.242E-03  2.126E-03  8.464E-03  6.399E-02  3.207E-02  1.277E-01
  5.538E+01  5.561E+01  4.002E+00  2.006E+00  7.985E+00  6.087E+01  3.051E+01  1.215E+02  4.079E-03  2.045E-03  8.140E-03  6.205E-02  3.110E-02  1.238E-01
  5.707E+01  5.729E+01  3.848E+00  1.929E+00  7.678E+00  5.902E+01  2.958E+01  1.178E+02  3.923E-03  1.966E-03  7.827E-03  6.017E-02  3.016E-02  1.201E-01
  5.880E+01  5.902E+01  3.700E+00  1.854E+00  7.383E+00  5.723E+01  2.868E+01  1.142E+02  3.772E-03  1.890E-03  7.526E-03  5.834E-02  2.924E-02  1.164E-01
  6.059E+01  6.080E+01  3.557E+00  1.783E+00  7.098E+00  5.549E+01  2.781E+01  1.107E+02  3.626E-03  1.817E-03  7.235E-03  5.656E-02  2.835E-02  1.129E-01
  6.243E+01  6.263E+01  3.420E+00  1.714E+00  6.824E+00  5.379E+01  2.696E+01  1.073E+02  3.486E-03  1.747E-03  6.956E-03  5.483E-02  2.748E-02  1.094E-01
