        rjb        rcd      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50
  1.521E+00  5.226E+00  7.044E+00  3.530E+00  1.406E+01  1.003E+02  5.026E+01  2.001E+02  7.181E-03  3.599E-03  1.433E-02  1.022E-01  5.124E-02  2.040E-01
  1.567E+00  5.240E+00  7.023E+00  3.520E+00  1.401E+01  1.002E+02  5.020E+01  1.999E+02  7.159E-03  3.588E-03  1.428E-02  1.021E-01  5.117E-02  2.037E-01
  1.615E+00  5.254E+00  7.000E+00  3.508E+00  1.397E+01  1.000E+02  5.014E+01  1.996E+02  7.135E-03  3.576E-03  1.424E-02  1.020E-01  5.111E-02  2.035E-01
  1.664E+00  5.270E+00  6.976E+00  3.496E+00  1.392E+01  9.991E+01  5.007E+01  1.993E+02  7.111E-03  3.564E-03  1.419E-02  1.018E-01  5.104E-02  2.032E-01
  1.715E+00  5.286E+00  6.950E+00  3.483E+00  1.387E+01  9.977E+01  5.000E+01  1.991E+02  7.085E-03  3.551E-03  1.414E-02  1.017E-01  5.097E-02  2.029E-01
  1.767E+00  5.303E+00  6.924E+00  3.470E+00  1.382E+01  9.962E+01  4.993E+01  1.988E+02  7.058E-03  3.537E-03  1.408E-02  1.016E-01  5.090E-02  2.026E-01
  1.821E+00  5.321E+00  6.896E+00  3.456E+00  1.376E+01  9.947E+01  4.985E+01  1.985E+02  7.030E-03  3.523E-03  1.403E-02  1.014E-01  5.082E-02  2.023E-01
  1.876E+00  5.340E+00  6.867E+00  3.442E+00  1.370E+01  9.930E+01  4.977E+01  1.981E+02  7.000E-03  3.508E-03  1.397E-02  1.012E-01  5.073E-02  2.020E-01
  1.933E+00  5.361E+00  6.836E+00  3.426E+00  1.364E+01  9.913E+01  4.968E+01  1.978E+02  6.968E-03  3.493E-03  1.390E-02  1.011E-01  5.065E-02  2.016E-01
  1.992E+00  5.382E+00  6.804E+00  3.410E+00  1.358E+01  9.895E+01  4.959E+01  1.974E+02  6.936E-03  3.476E-03  1.384E-02  1.009E-01  5.055E-02  2.013E-01
  2.052E+00  5.405E+00  6.770E+00  3.393E+00  1.351E+01  9.876E+01  4.950E+01  1.971E+02  6.901E-03  3.459E-03  1.377E-02  1.007E-01  5.046E-02  2.009E-01
  2.115E+00  5.429E+00  6.735E+00  3.375E+00  1.344E+01  9.856E+01  4.940E+01  1.967E+02  6.865E-03  3.441E-03  1.370E-02  1.005E-01  5.036E-02  2.005E-01
  2.179E+00  5.454E+00  6.698E+00  3.357E+00  1.336E+01  9.835E+01  4.929E+01  1.962E+02  6.827E-03  3.422E-03  1.362E-02  1.003E-01  5.025E-02  2.000E-01
  2.245E+00  5.481E+00  6.659E+00  3.337E+00  1.329E+01  9.813E+01  4.918E+01  1.958E+02  6.788E-03  3.402E-03  1.354E-02  1.000E-01  5.014E-02  1.996E-01
  2.314E+00  5.509E+00  6.619E+00  3.317E+00  1.321E+01  9.790E+01  4.907E+01  1.953E+02  6.747E-03  3.381E-03  1.346E-02  9.980E-02  5.002E-02  1.991E-01
  2.384E+00  5.539E+00  6.576E+00  3.296E+00  1.312E+01  9.766E+01  4.895E+01  1.949E+02  6.704E-03  3.360E-03  1.338E-02  9.955E-02  4.990E-02  1.986E-01
  2.456E+00  5.571E+00  6.532E+00  3.274E+00  1.303E+01  9.741E+01  4.882E+01  1.944E+02  6.659E-03  3.337E-03  1.329E-02  9.930E-02  4.977E-02  1.981E-01
  2.531E+00  5.604E+00  6.486E+00  3.251E+00  1.294E+01  9.715E+01  4.869E+01  1.938E+02  6.612E-03  3.314E-03  1.319E-02  9.903E-02  4.963E-02  1.976E-01
  2.608E+00  5.639E+00  6.439E+00  3.227E+00  1.285E+01  9.687E+01  4.855E+01  1.933E+02  6.563E-03  3.289E-03  1.310E-02  9.875E-02  4.949E-02  1.970E-01
  2.687E+00  5.676E+00  6.389E+00  3.202E+00  1.275E+01  9.658E+01  4.840E+01  1.927E+02  6.513E-03  3.264E-03  1.299E-02  9.845E-02  4.934E-02  1.964E-01
  2.769E+00  5.716E+00  6.337E+00  3.176E+00  1.264E+01  9.628E+01  4.825E+01  1.921E+02  6.460E-03  3.238E-03  1.289E-02  9.814E-02  4.919E-02  1.958E-01
  2.853E+00  5.757E+00  6.284E+00  3.149E+00  1.254E+01  9.596E+01  4.810E+01  1.915E+02  6.405E-03  3.210E-03  1.278E-02  9.782E-02  4.903E-02  1.952E-01
  2.940E+00  5.800E+00  6.228E+00  3.121E+00  1.243E+01  9.563E+01  4.793E+01  1.908E+02  6.349E-03  3.182E-03  1.267E-02  9.749E-02  4.886E-02  1.945E-01
  3.030E+00  5.846E+00  6.170E+00  3.092E+00  1.231E+01  9.529E+01  4.776E+01  1.901E+02  6.290E-03  3.152E-03  1.255E-02  9.714E-02  4.868E-02  1.938E-01
  3.122E+00  5.894E+00  6.111E+00  3.063E+00  1.219E+01  9.494E+01  4.758E+01  1.894E+02  6.229E-03  3.122E-03  1.243E-02  9.677E-02  4.850E-02  1.931E-01
  3.217E+00  5.945E+00  6.049E+00  3.032E+00  1.207E+01  9.456E+01  4.739E+01  1.887E+02  6.166E-03  3.090E-03  1.230E-02  9.640E-02  4.831E-02  1.923E-01
  3.314E+00  5.999E+00  5.985E+00  3.000E+00  1.194E+01  9.418E+01  4.720E+01  1.879E+02  6.101E-03  3.058E-03  1.217E-02  9.600E-02  4.812E-02  1.916E-01
  3.415E+00  6.055E+00  5.920E+00  2.967E+00  1.181E+01  9.378E+01  4.700E+01  1.871E+02  6.034E-03  3.024E-03  1.204E-02  9.560E-02  4.791E-02  1.907E-01
  3.519E+00  6.114E+00  5.852E+00  2.933E+00  1.168E+01  9.336E+01  4.679E+01  1.863E+02  5.965E-03  2.990E-03  1.190E-02  9.517E-02  4.770E-02  1.899E-01
  3.626E+00  6.176E+00  5.782E+00  2.898E+00  1.154E+01  9.293E+01  4.658E+01  1.854E+02  5.894E-03  2.954E-03  1.176E-02  9.473E-02  4.748E-02  1.890E-01
  3.736E+00  6.242E+00  5.711E+00  2.862E+00  1.139E+01  9.249E+01  4.635E+01  1.845E+02  5.821E-03  2.918E-03  1.162E-02  9.428E-02  4.725E-02  1.881E-01
  3.850E+00  6.311E+00  5.637E+00  2.825E+00  1.125E+01  9.203E+01  4.612E+01  1.836E+02  5.747E-03  2.880E-03  1.147E-02  9.381E-02  4.702E-02  1.872E-01
  3.967E+00  6.383E+00  5.562E+00  2.788E+00  1.110E+01  9.155E+01  4.589E+01  1.827E+02  5.670E-03  2.842E-03  1.131E-02  9.333E-02  4.677E-02  1.862E-01
  4.088E+00  6.458E+00  5.485E+00  2.749E+00  1.094E+01  9.106E+01  4.564E+01  1.817E+02  5.591E-03  2.802E-03  1.116E-02  9.283E-02  4.652E-02  1.852E-01
  4.212E+00  6.538E+00  5.407E+00  2.710E+00  1.079E+01  9.056E+01  4.539E+01  1.807E+02  5.511E-03  2.762E-03  1.100E-02  9.231E-02  4.626E-02  1.842E-01
  4.340E+00  6.621E+00  5.326E+00  2.669E+00  1.063E+01  9.004E+01  4.512E+01  1.796E+02  5.429E-03  2.721E-03  1.083E-02  9.178E-02  4.600E-02  1.831E-01
  4.472E+00  6.708E+00  5.244E+00  2.628E+00  1.046E+01  8.950E+01  4.486E+01  1.786E+02  5.346E-03  2.679E-03  1.067E-02  9.123E-02  4.572E-02  1.820E-01
  4.608E+00  6.800E+00  5.161E+00  2.587E+00  1.030E+01  8.895E+01  4.458E+01  1.775E+02  5.261E-03  2.637E-03  1.050E-02  9.067E-02  4.544E-02  1.809E-01
  4.748E+00  6.895E+00  5.077E+00  2.544E+00  1.013E+01  8.838E+01  4.430E+01  1.763E+02  5.175E-03  2.594E-03  1.033E-02  9.009E-02  4.515E-02  1.798E-01
  4.893E+00  6.996E+00  4.991E+00  2.501E+00  9.958E+00  8.780E+01  4.401E+01  1.752E+02  5.087E-03  2.550E-03  1.015E-02  8.950E-02  4.486E-02  1.786E-01
  5.041E+00  7.100E+00  4.904E+00  2.458E+00  9.784E+00  8.721E+01  4.371E+01  1.740E+02  4.999E-03  2.505E-03  9.974E-03  8.890E-02  4.455E-02  1.774E-01
  5.195E+00  7.210E+00  4.816E+00  2.414E+00  9.608E+00  8.660E+01  4.340E+01  1.728E+02  4.909E-03  2.460E-03  9.794E-03  8.828E-02  4.424E-02  1.761E-01
  5.353E+00  7.325E+00  4.727E+00  2.369E+00  9.431E+00  8.598E+01  4.309E+01  1.715E+02  4.818E-03  2.415E-03  9.613E-03  8.764E-02  4.393E-02  1.749E-01
  5.516E+00  7.445E+00  4.637E+00  2.324E+00  9.252E+00  8.534E+01  4.277E+01  1.703E+02  4.727E-03  2.369E-03  9.431E-03  8.700E-02  4.360E-02  1.736E-01
  5.683E+00  7.570E+00  4.546E+00  2.279E+00  9.071E+00  8.470E+01  4.245E+01  1.690E+02  4.634E-03  2.323E-03  9.247E-03  8.634E-02  4.327E-02  1.723E-01
  5.856E+00  7.700E+00  4.455E+00  2.233E+00  8.889E+00  8.404E+01  4.212E+01  1.677E+02  4.541E-03  2.276E-03  9.061E-03  8.566E-02  4.293E-02  1.709E-01
  6.034E+00  7.837E+00  4.364E+00  2.187E+00  8.707E+00  8.337E+01  4.178E+01  1.663E+02  4.448E-03  2.229E-03  8.875E-03  8.498E-02  4.259E-02  1.696E-01
  6.218E+00  7.979E+00  4.272E+00  2.141E+00  8.524E+00  8.268E+01  4.144E+01  1.650E+02  4.355E-03  2.182E-03  8.689E-03  8.429E-02  4.224E-02  1.682E-01
  6.407E+00  8.127E+00  4.180E+00  2.095E+00  8.340E+00  8.199E+01  4.109E+01  1.636E+02  4.261E-03  2.135E-03  8.501E-03  8.358E-02  4.189E-02  1.668E-01
  6.602E+00  8.281E+00  4.088E+00  2.049E+00  8.156E+00  8.129E+01  4.074E+01  1.622E+02  4.167E-03  2.088E-03  8.314E-03  8.286E-02  4.153E-02  1.653E-01
  6.802E+00  8.442E+00  3.996E+00  2.003E+00  7.973E+00  8.058E+01  4.038E+01  1.608E+02  4.073E-03  2.041E-03  8.127E-03  8.214E-02  4.117E-02  1.639E-01
  7.009E+00  8.610E+00  3.904E+00  1.957E+00  7.789E+00  7.986E+01  4.002E+01  1.593E+02  3.980E-03  1.994E-03  7.940E-03  8.140E-02  4.080E-02  1.624E-01
  7.222E+00  8.784E+00  3.812E+00  1.911E+00  7.607E+00  7.913E+01  3.966E+01  1.579E+02  3.886E-03  1.948E-03  7.754E-03  8.066E-02  4.043E-02  1.609E-01
  7.442E+00  8.966E+00  3.721E+00  1.865E+00  7.425E+00  7.839E+01  3.929E+01  1.564E+02  3.793E-03  1.901E-03  7.569E-03  7.991E-02  4.005E-02  1.594E-01
  7.668E+00  9.154E+00  3.631E+00  1.820E+00  7.244E+00  7.765E+01  3.892E+01  1.549E+02  3.701E-03  1.855E-03  7.384E-03  7.915E-02  3.967E-02  1.579E-01
  7.902E+00  9.351E+00  3.541E+00  1.774E+00  7.064E+00  7.690E+01  3.854E+01  1.534E+02  3.609E-03  1.809E-03  7.201E-03  7.839E-02  3.929E-02  1.564E-01
  8.142E+00  9.555E+00  3.451E+00  1.730E+00  6.886E+00  7.614E+01  3.816E+01  1.519E+02  3.518E-03  1.763E-03  7.020E-03  7.761E-02  3.890E-02  1.549E-01
  8.389E+00  9.766E+00  3.363E+00  1.685E+00  6.710E+00  7.538E+01  3.778E+01  1.504E+02  3.428E-03  1.718E-03  6.840E-03  7.684E-02  3.851E-02  1.533E-01
  8.645E+00  9.986E+00  3.275E+00  1.642E+00  6.535E+00  7.461E+01  3.740E+01  1.489E+02  3.339E-03  1.673E-03  6.662E-03  7.606E-02  3.812E-02  1.518E-01
  8.907E+00  1.021E+01  3.182E+00  1.595E+00  6.349E+00  7.315E+01  3.666E+01  1.460E+02  3.244E-03  1.626E-03  6.472E-03  7.457E-02  3.737E-02  1.488E-01
  9.178E+00  1.045E+01  3.089E+00  1.548E+00  6.164E+00  7.165E+01  3.591E+01  1.430E+02  3.149E-03  1.578E-03  6.284E-03  7.304E-02  3.661E-02  1.457E-01
  9.457E+00  1.070E+01  2.998E+00  1.503E+00  5.983E+00  7.016E+01  3.516E+01  1.400E+02  3.057E-03  1.532E-03  6.099E-03  7.152E-02  3.584E-02  1.427E-01
  9.745E+00  1.095E+01  2.909E+00  1.458E+00  5.804E+00  6.868E+01  3.442E+01  1.370E+02  2.965E-03  1.486E-03  5.917E-03  7.001E-02  3.509E-02  1.397E-01
  1.004E+01  1.122E+01  2.821E+00  1.414E+00  5.629E+00  6.722E+01  3.369E+01  1.341E+02  2.876E-03  1.441E-03  5.738E-03  6.852E-02  3.434E-02  1.367E-01
  1.035E+01  1.149E+01  2.735E+00  1.371E+00  5.457E+00  6.577E+01  3.296E+01  1.312E+02  2.788E-03  1.397E-03  5.562E-03  6.704E-02  3.360E-02  1.338E-01
  1.066E+01  1.178E+01  2.650E+00  1.328E+00  5.288E+00  6.433E+01  3.224E+01  1.284E+02  2.702E-03  1.354E-03  5.390E-03  6.558E-02  3.287E-02  1.308E-01
  1.099E+01  1.207E+01  2.567E+00  1.287E+00  5.123E+00  6.291E+01  3.153E+01  1.255E+02  2.617E-03  1.312E-03  5.222E-03  6.413E-02  3.214E-02  1.280E-01
  1.132E+01  1.237E+01  2.486E+00  1.246E+00  4.961E+00  6.151E+01  3.083E+01  1.227E+02  2.535E-03  1.270E-03  5.057E-03  6.270E-02  3.142E-02  1.251E-01
  1.166E+01  1.269E+01  2.407E+00  1.206E+00  4.803E+00  6.012E+01  3.013E+01  1.200E+02  2.454E-03  1.230E-03  4.896E-03  6.128E-02  3.072E-02  1.223E-01
  1.202E+01  1.302E+01  2.330E+00  1.168E+00  4.648E+00  5.875E+01  2.945E+01  1.172E+02  2.375E-03  1.190E-03  4.738E-03  5.989E-02  3.002E-02  1.195E-01
  1.238E+01  1.336E+01  2.254E+00  1.130E+00  4.497E+00  5.741E+01  2.877E+01  1.145E+02  2.298E-03  1.152E-03  4.584E-03  5.852E-02  2.933E-02  1.168E-01
  1.276E+01  1.371E+01  2.180E+00  1.093E+00  4.350E+00  5.608E+01  2.811E+01  1.119E+02  2.222E-03  1.114E-03  4.434E-03  5.716E-02  2.865E-02  1.141E-01
  1.315E+01  1.407E+01  2.108E+00  1.057E+00  4.206E+00  5.477E+01  2.745E+01  1.093E+02  2.149E-03  1.077E-03  4.288E-03  5.583E-02  2.798E-02  1.114E-01
  1.355E+01  1.444E+01  2.038E+00  1.021E+00  4.067E+00  5.348E+01  2.680E+01  1.067E+02  2.078E-03  1.041E-03  4.145E-03  5.452E-02  2.732E-02  1.088E-01
  1.396E+01  1.483E+01  1.970E+00  9.873E-01  3.930E+00  5.221E+01  2.617E+01  1.042E+02  2.008E-03  1.006E-03  4.006E-03  5.323E-02  2.668E-02  1.062E-01
  1.439E+01  1.523E+01  1.903E+00  9.540E-01  3.798E+00  5.097E+01  2.555E+01  1.017E+02  1.940E-03  9.724E-04  3.871E-03  5.196E-02  2.604E-02  1.037E-01
  1.482E+01  1.564E+01  1.839E+00  9.216E-01  3.669E+00  4.975E+01  2.493E+01  9.926E+01  1.874E-03  9.394E-04  3.740E-03  5.071E-02  2.541E-02  1.012E-01
  1.527E+01  1.607E+01  1.776E+00  8.901E-01  3.543E+00  4.854E+01  2.433E+01  9.686E+01  1.810E-03  9.073E-04  3.612E-03  4.948E-02  2.480E-02  9.873E-02
  1.574E+01  1.651E+01  1.715E+00  8.595E-01  3.422E+00  4.736E+01  2.374E+01  9.450E+01  1.748E-03  8.761E-04  3.488E-03  4.828E-02  2.420E-02  9.634E-02
  1.622E+01  1.697E+01  1.656E+00  8.298E-01  3.303E+00  4.621E+01  2.316E+01  9.219E+01  1.688E-03  8.459E-04  3.367E-03  4.710E-02  2.361E-02  9.398E-02
  1.671E+01  1.744E+01  1.598E+00  8.010E-01  3.189E+00  4.507E+01  2.259E+01  8.993E+01  1.629E-03  8.165E-04  3.250E-03  4.594E-02  2.303E-02  9.167E-02
  1.722E+01  1.793E+01  1.542E+00  7.730E-01  3.077E+00  4.396E+01  2.203E+01  8.771E+01  1.572E-03  7.880E-04  3.137E-03  4.481E-02  2.246E-02  8.941E-02
  1.774E+01  1.843E+01  1.488E+00  7.459E-01  2.969E+00  4.287E+01  2.148E+01  8.553E+01  1.517E-03  7.603E-04  3.027E-03  4.370E-02  2.190E-02  8.719E-02
  1.828E+01  1.895E+01  1.436E+00  7.196E-01  2.865E+00  4.180E+01  2.095E+01  8.340E+01  1.464E-03  7.335E-04  2.920E-03  4.261E-02  2.135E-02  8.501E-02
  1.884E+01  1.949E+01  1.385E+00  6.941E-01  2.763E+00  4.075E+01  2.042E+01  8.131E+01  1.412E-03  7.076E-04  2.817E-03  4.154E-02  2.082E-02  8.288E-02
  1.941E+01  2.004E+01  1.336E+00  6.694E-01  2.665E+00  3.973E+01  1.991E+01  7.926E+01  1.362E-03  6.824E-04  2.717E-03  4.049E-02  2.030E-02  8.080E-02
  2.000E+01  2.062E+01  1.288E+00  6.456E-01  2.570E+00  3.872E+01  1.941E+01  7.726E+01  1.313E-03  6.581E-04  2.620E-03  3.947E-02  1.978E-02  7.876E-02
  2.061E+01  2.121E+01  1.242E+00  6.224E-01  2.478E+00  3.774E+01  1.891E+01  7.530E+01  1.266E-03  6.345E-04  2.526E-03  3.847E-02  1.928E-02  7.676E-02
  2.123E+01  2.182E+01  1.197E+00  6.001E-01  2.389E+00  3.678E+01  1.843E+01  7.339E+01  1.220E-03  6.117E-04  2.435E-03  3.749E-02  1.879E-02  7.481E-02
  2.188E+01  2.244E+01  1.154E+00  5.784E-01  2.303E+00  3.584E+01  1.796E+01  7.151E+01  1.176E-03  5.896E-04  2.347E-03  3.653E-02  1.831E-02  7.290E-02
  2.255E+01  2.309E+01  1.112E+00  5.575E-01  2.219E+00  3.492E+01  1.750E+01  6.968E+01  1.134E-03  5.683E-04  2.262E-03  3.560E-02  1.784E-02  7.103E-02
  2.323E+01  2.376E+01  1.072E+00  5.373E-01  2.139E+00  3.402E+01  1.705E+01  6.789E+01  1.093E-03  5.477E-04  2.180E-03  3.468E-02  1.738E-02  6.920E-02
  2.394E+01  2.445E+01  1.033E+00  5.177E-01  2.061E+00  3.315E+01  1.661E+01  6.614E+01  1.053E-03  5.277E-04  2.101E-03  3.379E-02  1.693E-02  6.742E-02
  2.467E+01  2.517E+01  9.953E-01  4.988E-01  1.986E+00  3.229E+01  1.618E+01  6.443E+01  1.015E-03  5.085E-04  2.024E-03  3.292E-02  1.650E-02  6.568E-02
  2.542E+01  2.590E+01  9.589E-01  4.806E-01  1.913E+00  3.145E+01  1.576E+01  6.276E+01  9.774E-04  4.899E-04  1.950E-03  3.206E-02  1.607E-02  6.397E-02
  2.619E+01  2.666E+01  9.237E-01  4.629E-01  1.843E+00  3.064E+01  1.535E+01  6.113E+01  9.416E-04  4.719E-04  1.879E-03  3.123E-02  1.565E-02  6.231E-02
  2.699E+01  2.744E+01  8.897E-01  4.459E-01  1.775E+00  2.984E+01  1.495E+01  5.953E+01  9.070E-04  4.546E-04  1.810E-03  3.041E-02  1.524E-02  6.069E-02
  2.781E+01  2.825E+01  8.570E-01  4.295E-01  1.710E+00  2.906E+01  1.456E+01  5.798E+01  8.735E-04  4.378E-04  1.743E-03  2.962E-02  1.485E-02  5.910E-02
  2.865E+01  2.908E+01  8.253E-01  4.136E-01  1.647E+00  2.830E+01  1.418E+01  5.646E+01  8.413E-04  4.216E-04  1.679E-03  2.884E-02  1.446E-02  5.755E-02
  2.952E+01  2.994E+01  7.948E-01  3.983E-01  1.586E+00  2.755E+01  1.381E+01  5.498E+01  8.101E-04  4.060E-04  1.616E-03  2.809E-02  1.408E-02  5.604E-02
  3.042E+01  3.083E+01  7.653E-01  3.835E-01  1.527E+00  2.683E+01  1.345E+01  5.353E+01  7.801E-04  3.910E-04  1.557E-03  2.735E-02  1.371E-02  5.457E-02
  3.135E+01  3.174E+01  7.368E-01  3.693E-01  1.470E+00  2.612E+01  1.309E+01  5.212E+01  7.511E-04  3.764E-04  1.499E-03  2.663E-02  1.335E-02  5.313E-02
  3.230E+01  3.268E+01  7.094E-01  3.555E-01  1.415E+00  2.543E+01  1.275E+01  5.074E+01  7.232E-04  3.624E-04  1.443E-03  2.592E-02  1.299E-02  5.173E-02
  3.328E+01  3.366E+01  6.830E-01  3.423E-01  1.363E+00  2.476E+01  1.241E+01  4.940E+01  6.962E-04  3.489E-04  1.389E-03  2.524E-02  1.265E-02  5.036E-02
  3.429E+01  3.466E+01  6.574E-01  3.295E-01  1.312E+00  2.410E+01  1.208E+01  4.809E+01  6.702E-04  3.359E-04  1.337E-03  2.457E-02  1.231E-02  4.902E-02
  3.534E+01  3.569E+01  6.328E-01  3.172E-01  1.263E+00  2.346E+01  1.176E+01  4.681E+01  6.451E-04  3.233E-04  1.287E-03  2.392E-02  1.199E-02  4.772E-02
  3.641E+01  3.675E+01  6.091E-01  3.053E-01  1.215E+00  2.284E+01  1.145E+01  4.557E+01  6.209E-04  3.112E-04  1.239E-03  2.328E-02  1.167E-02  4.645E-02
  3.752E+01  3.785E+01  5.863E-01  2.938E-01  1.170E+00  2.223E+01  1.114E+01  4.435E+01  5.976E-04  2.995E-04  1.192E-03  2.266E-02  1.136E-02  4.521E-02
  3.866E+01  3.898E+01  5.642E-01  2.828E-01  1.126E+00  2.163E+01  1.084E+01  4.317E+01  5.751E-04  2.883E-04  1.148E-03  2.205E-02  1.105E-02  4.400E-02
  3.984E+01  4.015E+01  5.430E-01  2.721E-01  1.083E+00  2.106E+01  1.055E+01  4.201E+01  5.535E-04  2.774E-04  1.104E-03  2.146E-02  1.076E-02  4.283E-02
  4.105E+01  4.135E+01  5.225E-01  2.619E-01  1.043E+00  2.049E+01  1.027E+01  4.089E+01  5.326E-04  2.669E-04  1.063E-03  2.089E-02  1.047E-02  4.168E-02
  4.229E+01  4.259E+01  5.028E-01  2.520E-01  1.003E+00  1.994E+01  9.995E+00  3.979E+01  5.125E-04  2.569E-04  1.023E-03  2.033E-02  1.019E-02  4.056E-02
  4.358E+01  4.387E+01  4.838E-01  2.425E-01  9.652E-01  1.941E+01  9.726E+00  3.872E+01  4.931E-04  2.472E-04  9.839E-04  1.978E-02  9.914E-03  3.947E-02
  4.491E+01  4.518E+01  4.655E-01  2.333E-01  9.287E-01  1.888E+01  9.464E+00  3.768E+01  4.745E-04  2.378E-04  9.467E-04  1.925E-02  9.647E-03  3.841E-02
  4.627E+01  4.654E+01  4.478E-01  2.244E-01  8.935E-01  1.837E+01  9.209E+00  3.666E+01  4.565E-04  2.288E-04  9.108E-04  1.873E-02  9.387E-03  3.737E-02
  4.768E+01  4.794E+01  4.308E-01  2.159E-01  8.596E-01  1.788E+01  8.960E+00  3.567E+01  4.392E-04  2.201E-04  8.762E-04  1.822E-02  9.134E-03  3.636E-02
  4.913E+01  4.938E+01  4.144E-01  2.077E-01  8.269E-01  1.739E+01  8.718E+00  3.471E+01  4.225E-04  2.117E-04  8.429E-04  1.773E-02  8.887E-03  3.538E-02
  5.062E+01  5.087E+01  3.987E-01  1.998E-01  7.955E-01  1.692E+01  8.482E+00  3.377E+01  4.064E-04  2.037E-04  8.109E-04  1.725E-02  8.646E-03  3.442E-02
  5.216E+01  5.240E+01  3.835E-01  1.922E-01  7.652E-01  1.646E+01  8.252E+00  3.285E+01  3.909E-04  1.959E-04  7.800E-04  1.678E-02  8.412E-03  3.349E-02
  5.375E+01  5.398E+01  3.689E-01  1.849E-01  7.360E-01  1.602E+01  8.028E+00  3.196E+01  3.760E-04  1.885E-04  7.502E-04  1.633E-02  8.183E-03  3.258E-02
  5.538E+01  5.561E+01  3.548E-01  1.778E-01  7.079E-01  1.558E+01  7.809E+00  3.109E+01  3.617E-04  1.813E-04  7.216E-04  1.588E-02  7.961E-03  3.169E-02
  5.707E+01  5.729E+01  3.412E-01  1.710E-01  6.808E-01  1.516E+01  7.597E+00  3.024E+01  3.478E-04  1.743E-04  6.940E-04  1.545E-02  7.744E-03  3.083E-02
  5.880E+01  5.902E+01  3.282E-01  1.645E-01  6.548E-01  1.474E+01  7.389E+00  2.942E+01  3.345E-04  1.677E-04  6.675E-04  1.503E-02  7.532E-03  2.999E-02
  6.059E+01  6.080E+01  3.156E-01  1.582E-01  6.297E-01  1.434E+01  7.187E+00  2.861E+01  3.217E-04  1.612E-04  6.419E-04  1.462E-02  7.327E-03  2.917E-02
  6.243E+01  6.263E+01  3.035E-01  1.521E-01  6.055E-01  1.395E+01  6.991E+00  2.783E+01  3.094E-04  1.550E-04  6.173E-04  1.422E-02  7.126E-03  2.837E-02
