        rjb        rcd      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50
  1.933E+00  5.361E+00  6.093E+00  3.054E+00  1.216E+01  9.270E+01  4.646E+01  1.850E+02  6.211E-03  3.113E-03  1.239E-02  9.449E-02  4.736E-02  1.885E-01
  1.992E+00  5.382E+00  6.062E+00  3.038E+00  1.210E+01  9.250E+01  4.636E+01  1.846E+02  6.180E-03  3.097E-03  1.233E-02  9.430E-02  4.726E-02  1.881E-01
  2.052E+00  5.405E+00  6.030E+00  3.022E+00  1.203E+01  9.230E+01  4.626E+01  1.842E+02  6.146E-03  3.081E-03  1.226E-02  9.409E-02  4.716E-02  1.877E-01
  2.115E+00  5.429E+00  5.995E+00  3.005E+00  1.196E+01  9.209E+01  4.615E+01  1.837E+02  6.112E-03  3.063E-03  1.219E-02  9.387E-02  4.705E-02  1.873E-01
  2.179E+00  5.454E+00  5.960E+00  2.987E+00  1.189E+01  9.186E+01  4.604E+01  1.833E+02  6.075E-03  3.045E-03  1.212E-02  9.364E-02  4.693E-02  1.868E-01
  2.245E+00  5.481E+00  5.922E+00  2.968E+00  1.182E+01  9.163E+01  4.592E+01  1.828E+02  6.037E-03  3.026E-03  1.205E-02  9.340E-02  4.681E-02  1.864E-01
  2.314E+00  5.509E+00  5.883E+00  2.949E+00  1.174E+01  9.138E+01  4.580E+01  1.823E+02  5.997E-03  3.006E-03  1.197E-02  9.315E-02  4.669E-02  1.859E-01
  2.384E+00  5.539E+00  5.843E+00  2.928E+00  1.166E+01  9.112E+01  4.567E+01  1.818E+02  5.956E-03  2.985E-03  1.188E-02  9.289E-02  4.655E-02  1.853E-01
  2.456E+00  5.571E+00  5.800E+00  2.907E+00  1.157E+01  9.085E+01  4.553E+01  1.813E+02  5.912E-03  2.963E-03  1.180E-02  9.261E-02  4.642E-02  1.848E-01
  2.531E+00  5.604E+00  5.756E+00  2.885E+00  1.148E+01  9.057E+01  4.539E+01  1.807E+02  5.867E-03  2.941E-03  1.171E-02  9.232E-02  4.627E-02  1.842E-01
  2.608E+00  5.639E+00  5.710E+00  2.862E+00  1.139E+01  9.027E+01  4.524E+01  1.801E+02  5.820E-03  2.917E-03  1.161E-02  9.202E-02  4.612E-02  1.836E-01
  2.687E+00  5.676E+00  5.662E+00  2.838E+00  1.130E+01  8.996E+01  4.509E+01  1.795E+02  5.772E-03  2.893E-03  1.152E-02  9.171E-02  4.596E-02  1.830E-01
  2.769E+00  5.716E+00  5.612E+00  2.813E+00  1.120E+01  8.964E+01  4.493E+01  1.789E+02  5.721E-03  2.867E-03  1.141E-02  9.138E-02  4.580E-02  1.823E-01
  2.853E+00  5.757E+00  5.561E+00  2.787E+00  1.110E+01  8.930E+01  4.476E+01  1.782E+02  5.668E-03  2.841E-03  1.131E-02  9.103E-02  4.562E-02  1.816E-01
  2.940E+00  5.800E+00  5.507E+00  2.760E+00  1.099E+01  8.895E+01  4.458E+01  1.775E+02  5.614E-03  2.814E-03  1.120E-02  9.068E-02  4.545E-02  1.809E-01
  3.030E+00  5.846E+00  5.452E+00  2.732E+00  1.088E+01  8.859E+01  4.440E+01  1.768E+02  5.558E-03  2.785E-03  1.109E-02  9.030E-02  4.526E-02  1.802E-01
  3.122E+00  5.894E+00  5.395E+00  2.704E+00  1.076E+01  8.821E+01  4.421E+01  1.760E+02  5.499E-03  2.756E-03  1.097E-02  8.992E-02  4.506E-02  1.794E-01
  3.217E+00  5.945E+00  5.336E+00  2.674E+00  1.065E+01  8.781E+01  4.401E+01  1.752E+02  5.439E-03  2.726E-03  1.085E-02  8.951E-02  4.486E-02  1.786E-01
  3.314E+00  5.999E+00  5.275E+00  2.644E+00  1.052E+01  8.740E+01  4.380E+01  1.744E+02  5.377E-03  2.695E-03  1.073E-02  8.909E-02  4.465E-02  1.778E-01
  3.415E+00  6.055E+00  5.212E+00  2.612E+00  1.040E+01  8.698E+01  4.359E+01  1.735E+02  5.313E-03  2.663E-03  1.060E-02  8.866E-02  4.444E-02  1.769E-01
  3.519E+00  6.114E+00  5.147E+00  2.580E+00  1.027E+01  8.653E+01  4.337E+01  1.727E+02  5.247E-03  2.630E-03  1.047E-02  8.821E-02  4.421E-02  1.760E-01
  3.626E+00  6.176E+00  5.081E+00  2.546E+00  1.014E+01  8.608E+01  4.314E+01  1.717E+02  5.179E-03  2.596E-03  1.033E-02  8.774E-02  4.398E-02  1.751E-01
  3.736E+00  6.242E+00  5.013E+00  2.512E+00  1.000E+01  8.560E+01  4.290E+01  1.708E+02  5.110E-03  2.561E-03  1.020E-02  8.726E-02  4.373E-02  1.741E-01
  3.850E+00  6.311E+00  4.943E+00  2.477E+00  9.862E+00  8.512E+01  4.266E+01  1.698E+02  5.038E-03  2.525E-03  1.005E-02  8.676E-02  4.348E-02  1.731E-01
  3.967E+00  6.383E+00  4.871E+00  2.441E+00  9.719E+00  8.461E+01  4.241E+01  1.688E+02  4.965E-03  2.489E-03  9.907E-03  8.625E-02  4.323E-02  1.721E-01
  4.088E+00  6.458E+00  4.798E+00  2.405E+00  9.573E+00  8.409E+01  4.214E+01  1.678E+02  4.891E-03  2.451E-03  9.759E-03  8.572E-02  4.296E-02  1.710E-01
  4.212E+00  6.538E+00  4.723E+00  2.367E+00  9.424E+00  8.355E+01  4.188E+01  1.667E+02  4.815E-03  2.413E-03  9.607E-03  8.517E-02  4.269E-02  1.699E-01
  4.340E+00  6.621E+00  4.647E+00  2.329E+00  9.272E+00  8.300E+01  4.160E+01  1.656E+02  4.737E-03  2.374E-03  9.452E-03  8.461E-02  4.241E-02  1.688E-01
  4.472E+00  6.708E+00  4.570E+00  2.290E+00  9.118E+00  8.244E+01  4.132E+01  1.645E+02  4.658E-03  2.335E-03  9.294E-03  8.403E-02  4.212E-02  1.677E-01
  4.608E+00  6.800E+00  4.491E+00  2.251E+00  8.961E+00  8.185E+01  4.102E+01  1.633E+02  4.578E-03  2.294E-03  9.134E-03  8.344E-02  4.182E-02  1.665E-01
  4.748E+00  6.895E+00  4.411E+00  2.211E+00  8.801E+00  8.126E+01  4.072E+01  1.621E+02  4.497E-03  2.254E-03  8.972E-03  8.283E-02  4.151E-02  1.653E-01
  4.893E+00  6.996E+00  4.330E+00  2.170E+00  8.640E+00  8.064E+01  4.042E+01  1.609E+02  4.414E-03  2.212E-03  8.807E-03  8.221E-02  4.120E-02  1.640E-01
  5.041E+00  7.100E+00  4.248E+00  2.129E+00  8.476E+00  8.002E+01  4.010E+01  1.597E+02  4.331E-03  2.170E-03  8.641E-03  8.157E-02  4.088E-02  1.628E-01
  5.195E+00  7.210E+00  4.166E+00  2.088E+00  8.311E+00  7.938E+01  3.978E+01  1.584E+02  4.246E-03  2.128E-03  8.472E-03  8.092E-02  4.055E-02  1.614E-01
  5.353E+00  7.325E+00  4.082E+00  2.046E+00  8.145E+00  7.873E+01  3.946E+01  1.571E+02  4.161E-03  2.085E-03  8.302E-03  8.025E-02  4.022E-02  1.601E-01
  5.516E+00  7.445E+00  3.998E+00  2.004E+00  7.977E+00  7.806E+01  3.912E+01  1.557E+02  4.075E-03  2.042E-03  8.131E-03  7.957E-02  3.988E-02  1.588E-01
  5.683E+00  7.570E+00  3.913E+00  1.961E+00  7.808E+00  7.738E+01  3.878E+01  1.544E+02  3.989E-03  1.999E-03  7.959E-03  7.888E-02  3.953E-02  1.574E-01
  5.856E+00  7.700E+00  3.828E+00  1.919E+00  7.638E+00  7.669E+01  3.844E+01  1.530E+02  3.902E-03  1.956E-03  7.786E-03  7.818E-02  3.918E-02  1.560E-01
  6.034E+00  7.837E+00  3.743E+00  1.876E+00  7.468E+00  7.599E+01  3.808E+01  1.516E+02  3.815E-03  1.912E-03  7.613E-03  7.746E-02  3.882E-02  1.546E-01
  6.218E+00  7.979E+00  3.657E+00  1.833E+00  7.298E+00  7.528E+01  3.773E+01  1.502E+02  3.728E-03  1.869E-03  7.439E-03  7.673E-02  3.846E-02  1.531E-01
  6.407E+00  8.127E+00  3.572E+00  1.790E+00  7.127E+00  7.455E+01  3.736E+01  1.488E+02  3.641E-03  1.825E-03  7.265E-03  7.600E-02  3.809E-02  1.516E-01
  6.602E+00  8.281E+00  3.487E+00  1.747E+00  6.957E+00  7.382E+01  3.700E+01  1.473E+02  3.554E-03  1.781E-03  7.092E-03  7.525E-02  3.771E-02  1.501E-01
  6.802E+00  8.442E+00  3.402E+00  1.705E+00  6.787E+00  7.308E+01  3.663E+01  1.458E+02  3.467E-03  1.738E-03  6.919E-03  7.449E-02  3.734E-02  1.486E-01
  7.009E+00  8.610E+00  3.317E+00  1.662E+00  6.618E+00  7.233E+01  3.625E+01  1.443E+02  3.381E-03  1.695E-03  6.746E-03  7.373E-02  3.695E-02  1.471E-01
  7.222E+00  8.784E+00  3.232E+00  1.620E+00  6.450E+00  7.157E+01  3.587E+01  1.428E+02  3.295E-03  1.651E-03  6.574E-03  7.296E-02  3.657E-02  1.456E-01
  7.442E+00  8.966E+00  3.149E+00  1.578E+00  6.282E+00  7.081E+01  3.549E+01  1.413E+02  3.210E-03  1.609E-03  6.404E-03  7.218E-02  3.618E-02  1.440E-01
  7.668E+00  9.154E+00  3.065E+00  1.536E+00  6.116E+00  7.004E+01  3.510E+01  1.397E+02  3.125E-03  1.566E-03  6.235E-03  7.140E-02  3.578E-02  1.425E-01
  7.902E+00  9.351E+00  2.983E+00  1.495E+00  5.952E+00  6.926E+01  3.471E+01  1.382E+02  3.041E-03  1.524E-03  6.067E-03  7.060E-02  3.539E-02  1.409E-01
  8.142E+00  9.555E+00  2.902E+00  1.454E+00  5.789E+00  6.848E+01  3.432E+01  1.366E+02  2.958E-03  1.482E-03  5.901E-03  6.981E-02  3.499E-02  1.393E-01
  8.389E+00  9.766E+00  2.821E+00  1.414E+00  5.628E+00  6.770E+01  3.393E+01  1.351E+02  2.876E-03  1.441E-03  5.737E-03  6.901E-02  3.459E-02  1.377E-01
  8.645E+00  9.986E+00  2.741E+00  1.374E+00  5.470E+00  6.691E+01  3.354E+01  1.335E+02  2.794E-03  1.400E-03  5.575E-03  6.821E-02  3.418E-02  1.361E-01
  8.907E+00  1.021E+01  2.663E+00  1.335E+00  5.314E+00  6.563E+01  3.289E+01  1.310E+02  2.715E-03  1.361E-03  5.417E-03  6.690E-02  3.353E-02  1.335E-01
  9.178E+00  1.045E+01  2.586E+00  1.296E+00  5.161E+00  6.433E+01  3.224E+01  1.283E+02  2.637E-03  1.321E-03  5.261E-03  6.557E-02  3.286E-02  1.308E-01
  9.457E+00  1.070E+01  2.511E+00  1.258E+00  5.010E+00  6.303E+01  3.159E+01  1.258E+02  2.560E-03  1.283E-03  5.107E-03  6.425E-02  3.220E-02  1.282E-01
  9.745E+00  1.095E+01  2.437E+00  1.221E+00  4.861E+00  6.174E+01  3.094E+01  1.232E+02  2.484E-03  1.245E-03  4.956E-03  6.294E-02  3.154E-02  1.256E-01
  1.004E+01  1.122E+01  2.363E+00  1.185E+00  4.716E+00  6.046E+01  3.030E+01  1.206E+02  2.409E-03  1.207E-03  4.807E-03  6.164E-02  3.089E-02  1.230E-01
  1.035E+01  1.149E+01  2.292E+00  1.149E+00  4.573E+00  5.920E+01  2.967E+01  1.181E+02  2.336E-03  1.171E-03  4.661E-03  6.035E-02  3.024E-02  1.204E-01
  1.066E+01  1.178E+01  2.221E+00  1.113E+00  4.432E+00  5.795E+01  2.904E+01  1.156E+02  2.264E-03  1.135E-03  4.518E-03  5.907E-02  2.960E-02  1.179E-01
  1.099E+01  1.207E+01  2.153E+00  1.079E+00  4.295E+00  5.671E+01  2.842E+01  1.131E+02  2.194E-03  1.100E-03  4.378E-03  5.780E-02  2.897E-02  1.153E-01
  1.132E+01  1.237E+01  2.085E+00  1.045E+00  4.160E+00  5.548E+01  2.781E+01  1.107E+02  2.125E-03  1.065E-03  4.241E-03  5.655E-02  2.834E-02  1.128E-01
  1.166E+01  1.269E+01  2.019E+00  1.012E+00  4.029E+00  5.427E+01  2.720E+01  1.083E+02  2.058E-03  1.032E-03  4.107E-03  5.532E-02  2.773E-02  1.104E-01
  1.202E+01  1.302E+01  1.955E+00  9.796E-01  3.900E+00  5.307E+01  2.660E+01  1.059E+02  1.992E-03  9.986E-04  3.975E-03  5.410E-02  2.711E-02  1.079E-01
  1.238E+01  1.336E+01  1.892E+00  9.480E-01  3.774E+00  5.189E+01  2.601E+01  1.035E+02  1.928E-03  9.664E-04  3.847E-03  5.290E-02  2.651E-02  1.055E-01
  1.276E+01  1.371E+01  1.830E+00  9.172E-01  3.652E+00  5.073E+01  2.542E+01  1.012E+02  1.866E-03  9.350E-04  3.722E-03  5.171E-02  2.592E-02  1.032E-01
  1.315E+01  1.407E+01  1.770E+00  8.872E-01  3.532E+00  4.958E+01  2.485E+01  9.892E+01  1.804E-03  9.044E-04  3.600E-03  5.054E-02  2.533E-02  1.008E-01
  1.355E+01  1.444E+01  1.712E+00  8.579E-01  3.415E+00  4.845E+01  2.428E+01  9.667E+01  1.745E-03  8.745E-04  3.482E-03  4.939E-02  2.475E-02  9.854E-02
  1.396E+01  1.483E+01  1.655E+00  8.294E-01  3.302E+00  4.734E+01  2.372E+01  9.445E+01  1.687E-03  8.455E-04  3.366E-03  4.825E-02  2.418E-02  9.628E-02
  1.439E+01  1.523E+01  1.599E+00  8.016E-01  3.191E+00  4.624E+01  2.318E+01  9.227E+01  1.630E-03  8.172E-04  3.253E-03  4.714E-02  2.363E-02  9.405E-02
  1.482E+01  1.564E+01  1.546E+00  7.746E-01  3.084E+00  4.517E+01  2.264E+01  9.012E+01  1.576E-03  7.896E-04  3.144E-03  4.604E-02  2.308E-02  9.187E-02
  1.527E+01  1.607E+01  1.493E+00  7.484E-01  2.979E+00  4.411E+01  2.211E+01  8.801E+01  1.522E-03  7.629E-04  3.037E-03  4.496E-02  2.254E-02  8.971E-02
  1.574E+01  1.651E+01  1.442E+00  7.228E-01  2.878E+00  4.307E+01  2.159E+01  8.594E+01  1.470E-03  7.368E-04  2.933E-03  4.390E-02  2.200E-02  8.760E-02
  1.622E+01  1.697E+01  1.393E+00  6.981E-01  2.779E+00  4.205E+01  2.107E+01  8.390E+01  1.420E-03  7.116E-04  2.833E-03  4.286E-02  2.148E-02  8.552E-02
  1.671E+01  1.744E+01  1.345E+00  6.740E-01  2.683E+00  4.105E+01  2.057E+01  8.190E+01  1.371E-03  6.870E-04  2.735E-03  4.184E-02  2.097E-02  8.349E-02
  1.722E+01  1.793E+01  1.298E+00  6.506E-01  2.590E+00  4.006E+01  2.008E+01  7.994E+01  1.323E-03  6.632E-04  2.640E-03  4.084E-02  2.047E-02  8.149E-02
  1.774E+01  1.843E+01  1.253E+00  6.280E-01  2.500E+00  3.910E+01  1.960E+01  7.802E+01  1.277E-03  6.401E-04  2.548E-03  3.986E-02  1.998E-02  7.953E-02
  1.828E+01  1.895E+01  1.209E+00  6.060E-01  2.413E+00  3.816E+01  1.912E+01  7.613E+01  1.233E-03  6.178E-04  2.459E-03  3.889E-02  1.949E-02  7.760E-02
  1.884E+01  1.949E+01  1.167E+00  5.847E-01  2.328E+00  3.723E+01  1.866E+01  7.428E+01  1.189E-03  5.961E-04  2.373E-03  3.795E-02  1.902E-02  7.572E-02
  1.941E+01  2.004E+01  1.126E+00  5.641E-01  2.246E+00  3.632E+01  1.820E+01  7.247E+01  1.147E-03  5.750E-04  2.289E-03  3.702E-02  1.856E-02  7.387E-02
  2.000E+01  2.062E+01  1.086E+00  5.441E-01  2.166E+00  3.543E+01  1.776E+01  7.069E+01  1.107E-03  5.547E-04  2.208E-03  3.612E-02  1.810E-02  7.206E-02
  2.061E+01  2.121E+01  1.047E+00  5.248E-01  2.089E+00  3.456E+01  1.732E+01  6.896E+01  1.067E-03  5.350E-04  2.130E-03  3.523E-02  1.766E-02  7.029E-02
  2.123E+01  2.182E+01  1.010E+00  5.061E-01  2.015E+00  3.371E+01  1.689E+01  6.726E+01  1.029E-03  5.159E-04  2.054E-03  3.436E-02  1.722E-02  6.856E-02
  2.188E+01  2.244E+01  9.736E-01  4.880E-01  1.943E+00  3.287E+01  1.648E+01  6.559E+01  9.925E-04  4.974E-04  1.980E-03  3.351E-02  1.679E-02  6.686E-02
  2.255E+01  2.309E+01  9.387E-01  4.705E-01  1.873E+00  3.206E+01  1.607E+01  6.396E+01  9.569E-04  4.796E-04  1.909E-03  3.268E-02  1.638E-02  6.520E-02
  2.323E+01  2.376E+01  9.049E-01  4.535E-01  1.806E+00  3.126E+01  1.567E+01  6.237E+01  9.224E-04  4.623E-04  1.840E-03  3.186E-02  1.597E-02  6.358E-02
  2.394E+01  2.445E+01  8.722E-01  4.371E-01  1.740E+00  3.048E+01  1.527E+01  6.081E+01  8.891E-04  4.456E-04  1.774E-03  3.107E-02  1.557E-02  6.199E-02
  2.467E+01  2.517E+01  8.406E-01  4.213E-01  1.677E+00  2.971E+01  1.489E+01  5.929E+01  8.569E-04  4.295E-04  1.710E-03  3.029E-02  1.518E-02  6.043E-02
  2.542E+01  2.590E+01  8.101E-01  4.060E-01  1.616E+00  2.897E+01  1.452E+01  5.780E+01  8.258E-04  4.139E-04  1.648E-03  2.953E-02  1.480E-02  5.891E-02
  2.619E+01  2.666E+01  7.806E-01  3.912E-01  1.558E+00  2.824E+01  1.415E+01  5.634E+01  7.958E-04  3.988E-04  1.588E-03  2.878E-02  1.443E-02  5.743E-02
  2.699E+01  2.744E+01  7.522E-01  3.770E-01  1.501E+00  2.752E+01  1.379E+01  5.492E+01  7.667E-04  3.843E-04  1.530E-03  2.806E-02  1.406E-02  5.598E-02
  2.781E+01  2.825E+01  7.247E-01  3.632E-01  1.446E+00  2.683E+01  1.344E+01  5.353E+01  7.387E-04  3.702E-04  1.474E-03  2.735E-02  1.371E-02  5.456E-02
  2.865E+01  2.908E+01  6.981E-01  3.499E-01  1.393E+00  2.615E+01  1.310E+01  5.217E+01  7.116E-04  3.567E-04  1.420E-03  2.665E-02  1.336E-02  5.318E-02
  2.952E+01  2.994E+01  6.725E-01  3.370E-01  1.342E+00  2.548E+01  1.277E+01  5.084E+01  6.855E-04  3.436E-04  1.368E-03  2.597E-02  1.302E-02  5.182E-02
  3.042E+01  3.083E+01  6.477E-01  3.246E-01  1.292E+00  2.483E+01  1.244E+01  4.954E+01  6.603E-04  3.309E-04  1.317E-03  2.531E-02  1.269E-02  5.050E-02
  3.135E+01  3.174E+01  6.239E-01  3.127E-01  1.245E+00  2.420E+01  1.213E+01  4.828E+01  6.359E-04  3.187E-04  1.269E-03  2.466E-02  1.236E-02  4.921E-02
  3.230E+01  3.268E+01  6.008E-01  3.011E-01  1.199E+00  2.358E+01  1.182E+01  4.704E+01  6.125E-04  3.070E-04  1.222E-03  2.403E-02  1.205E-02  4.795E-02
  3.328E+01  3.366E+01  5.786E-01  2.900E-01  1.154E+00  2.297E+01  1.151E+01  4.583E+01  5.898E-04  2.956E-04  1.177E-03  2.342E-02  1.174E-02  4.672E-02
  3.429E+01  3.466E+01  5.571E-01  2.792E-01  1.112E+00  2.238E+01  1.122E+01  4.466E+01  5.679E-04  2.846E-04  1.133E-03  2.281E-02  1.143E-02  4.552E-02
  3.534E+01  3.569E+01  5.365E-01  2.689E-01  1.070E+00  2.180E+01  1.093E+01  4.351E+01  5.469E-04  2.741E-04  1.091E-03  2.223E-02  1.114E-02  4.435E-02
  3.641E+01  3.675E+01  5.165E-01  2.589E-01  1.031E+00  2.124E+01  1.065E+01  4.238E+01  5.265E-04  2.639E-04  1.051E-03  2.165E-02  1.085E-02  4.321E-02
  3.752E+01  3.785E+01  4.973E-01  2.492E-01  9.922E-01  2.069E+01  1.037E+01  4.129E+01  5.069E-04  2.541E-04  1.011E-03  2.109E-02  1.057E-02  4.209E-02
  3.866E+01  3.898E+01  4.787E-01  2.399E-01  9.552E-01  2.016E+01  1.010E+01  4.022E+01  4.880E-04  2.446E-04  9.737E-04  2.055E-02  1.030E-02  4.100E-02
  3.984E+01  4.015E+01  4.609E-01  2.310E-01  9.196E-01  1.964E+01  9.841E+00  3.918E+01  4.698E-04  2.355E-04  9.374E-04  2.002E-02  1.003E-02  3.994E-02
  4.105E+01  4.135E+01  4.436E-01  2.223E-01  8.852E-01  1.913E+01  9.585E+00  3.816E+01  4.522E-04  2.266E-04  9.023E-04  1.950E-02  9.771E-03  3.890E-02
  4.229E+01  4.259E+01  4.270E-01  2.140E-01  8.520E-01  1.863E+01  9.336E+00  3.717E+01  4.353E-04  2.182E-04  8.685E-04  1.899E-02  9.517E-03  3.789E-02
  4.358E+01  4.387E+01  4.110E-01  2.060E-01  8.201E-01  1.814E+01  9.093E+00  3.620E+01  4.190E-04  2.100E-04  8.360E-04  1.849E-02  9.269E-03  3.690E-02
  4.491E+01  4.518E+01  3.956E-01  1.983E-01  7.893E-01  1.767E+01  8.856E+00  3.526E+01  4.032E-04  2.021E-04  8.046E-04  1.801E-02  9.027E-03  3.594E-02
  4.627E+01  4.654E+01  3.807E-01  1.908E-01  7.596E-01  1.721E+01  8.624E+00  3.433E+01  3.881E-04  1.945E-04  7.743E-04  1.754E-02  8.791E-03  3.500E-02
  4.768E+01  4.794E+01  3.664E-01  1.836E-01  7.310E-01  1.676E+01  8.399E+00  3.344E+01  3.735E-04  1.872E-04  7.452E-04  1.708E-02  8.561E-03  3.408E-02
  4.913E+01  4.938E+01  3.526E-01  1.767E-01  7.035E-01  1.632E+01  8.179E+00  3.256E+01  3.594E-04  1.801E-04  7.171E-04  1.663E-02  8.337E-03  3.319E-02
  5.062E+01  5.087E+01  3.393E-01  1.700E-01  6.769E-01  1.589E+01  7.964E+00  3.171E+01  3.458E-04  1.733E-04  6.900E-04  1.620E-02  8.118E-03  3.232E-02
  5.216E+01  5.240E+01  3.265E-01  1.636E-01  6.514E-01  1.547E+01  7.755E+00  3.087E+01  3.328E-04  1.668E-04  6.640E-04  1.577E-02  7.905E-03  3.147E-02
  5.375E+01  5.398E+01  3.141E-01  1.574E-01  6.267E-01  1.507E+01  7.551E+00  3.006E+01  3.202E-04  1.605E-04  6.389E-04  1.536E-02  7.697E-03  3.064E-02
  5.538E+01  5.561E+01  3.022E-01  1.515E-01  6.030E-01  1.467E+01  7.352E+00  2.927E+01  3.081E-04  1.544E-04  6.147E-04  1.495E-02  7.494E-03  2.983E-02
  5.707E+01  5.729E+01  2.908E-01  1.457E-01  5.802E-01  1.428E+01  7.158E+00  2.849E+01  2.964E-04  1.485E-04  5.914E-04  1.456E-02  7.296E-03  2.905E-02
  5.880E+01  5.902E+01  2.797E-01  1.402E-01  5.581E-01  1.390E+01  6.968E+00  2.774E+01  2.851E-04  1.429E-04  5.689E-04  1.417E-02  7.103E-03  2.828E-02
  6.059E+01  6.080E+01  2.691E-01  1.349E-01  5.369E-01  1.354E+01  6.784E+00  2.701E+01  2.743E-04  1.375E-04  5.473E-04  1.380E-02  6.915E-03  2.753E-02
  6.243E+01  6.263E+01  2.589E-01  1.297E-01  5.165E-01  1.318E+01  6.604E+00  2.629E+01  2.639E-04  1.323E-04  5.265E-04  1.343E-02  6.732E-03  2.680E-02
