2.01,-121.82,37.73,-122.04,37.877,2.1034,90.0
546.01,-123.92,40.747,-123.96,40.808,0.66249,90.0
546.02,-123.96,40.808,-124.0,40.837,0.67895,90.0
546.03,-124.0,40.837,-124.07,40.9,0.64388,90.0
546.04,-124.07,40.9,-124.11,40.933,0.67527,90.0
546.05,-124.11,40.933,-124.15,40.984,0.63977,90.0
546.06,-124.15,40.984,-124.23,41.032,0.7647,90.0
546.07,-124.23,41.032,-124.32,41.244,1.3837,90.0
546.08,-124.32,41.244,-124.34,41.297,1.4388,90.0
546.09,-124.34,41.297,-124.39,41.449,1.301,90.0
547.01,-120.74,35.132,-120.8,35.177,0.084274,-180.0
547.02,-120.8,35.177,-120.87,35.213,0.073799,-180.0
547.03,-120.87,35.213,-120.91,35.235,0.094737,-180.0
547.04,-120.91,35.235,-120.94,35.256,0.096169,-180.0
544.01,-118.43,36.191,-118.41,36.281,0.28979,-90.0
544.02,-118.41,36.281,-118.42,36.441,0.3,-90.0
544.03,-118.42,36.441,-118.41,36.547,0.28585,-90.0
544.04,-118.41,36.547,-118.43,36.658,0.27816,-90.0
545.01,-120.25,39.513,-120.23,39.467,2.5192,-180.0
545.02,-120.23,39.467,-120.2,39.419,2.7425,-171.73
545.03,-120.2,39.419,-120.14,39.347,2.7696,-178.32
545.04,-120.14,39.347,-120.1,39.284,2.7532,-175.85
9.01,-121.14,37.108,-121.14,37.034,3.4305,153.5
9.02,-121.14,37.034,-121.01,36.907,3.3285,134.08
9.03,-121.01,36.907,-120.9,36.794,3.2344,132.98
9.04,-120.9,36.794,-120.82,36.625,1.7243,-180.0
11.01,-121.5,36.358,-121.6,36.4,0.38709,137.49
11.02,-121.6,36.4,-121.65,36.439,0.36933,142.81
11.03,-121.65,36.439,-121.74,36.469,0.31625,144.57
11.04,-121.74,36.469,-121.87,36.585,0.23098,144.33
11.05,-121.87,36.585,-122.01,36.814,0.2,150.0
11.06,-122.01,36.814,-122.12,36.921,0.35047,159.71
13.01,-124.34,40.207,-124.41,40.262,15.303,167.55
13.02,-124.41,40.262,-124.7,40.372,13.607,153.13
13.03,-124.7,40.372,-125.35,40.399,17.199,-180.0
13.04,-125.35,40.399,-125.84,40.415,48.134,-180.0
13.05,-125.84,40.415,-126.38,40.412,47.867,-180.0
15.01,-124.18,40.648,-124.28,40.696,0.74446,90.0
15.02,-124.28,40.696,-124.47,40.698,0.96554,90.0
15.03,-124.47,40.698,-124.68,40.828,0.81578,90.0
17.01,-123.99,40.534,-124.1,40.584,4.6085,90.0
17.02,-124.1,40.584,-124.18,40.646,4.4892,90.0
