lat		long	 	NeoKinema		Zeng		Average Block Model (Units are N-m/yr)
31.6	-117.2	0	4.4612e+014	1.5614e+014
31.6	-117.1	0	6.1467e+014	2.524e+014
31.6	-117	0	7.2695e+014	2.9002e+014
31.6	-116.9	0	7.8945e+014	3.5015e+014
31.6	-116.8	0	8.2169e+014	7.1644e+014
31.6	-116.7	0	8.4929e+014	1.1215e+015
31.6	-116.6	0	8.7847e+014	1.5271e+015
31.6	-116.5	0	9.1014e+014	2.1238e+015
31.6	-116.4	0	9.4454e+014	1.7617e+015
31.6	-116.3	0	9.8061e+014	1.5389e+015
31.6	-116.2	0	1.0171e+015	1.5399e+015
31.6	-116.1	0	1.0362e+015	1.5204e+015
31.6	-116	0	9.8989e+014	1.5101e+015
31.6	-115.9	0	8.9835e+014	1.3434e+015
31.6	-115.8	0	8.2542e+014	1.7023e+015
31.7	-117.5	0	7.8872e+014	2.2026e+014
31.7	-117.4	0	7.8485e+014	1.775e+014
31.7	-117.3	0	4.4733e+014	1.0901e+014
31.7	-117.2	0	6.0461e+014	2.8698e+014
31.7	-117.1	0	7.2832e+014	3.6602e+014
31.7	-117	0	8.0108e+014	2.6454e+014
31.7	-116.9	0	8.3711e+014	3.8956e+014
31.7	-116.8	0	8.576e+014	6.5528e+014
31.7	-116.7	0	8.7862e+014	1.9141e+015
31.7	-116.6	0	9.0081e+014	2.7224e+015
31.7	-116.5	0	9.25e+014	2.4722e+015
31.7	-116.4	0	9.5177e+014	1.9161e+015
31.7	-116.3	0	9.7997e+014	1.9788e+015
31.7	-116.2	0	1.0084e+015	1.7305e+015
31.7	-116.1	0	1.0385e+015	1.6286e+015
31.7	-116	0	1.0636e+015	1.8003e+015
31.7	-115.9	0	1.0501e+015	1.7097e+015
31.7	-115.8	0	1.0185e+015	1.8731e+015
31.7	-115.7	0	9.9992e+014	2.0883e+015
31.7	-115.6	0	1.0382e+015	1.6602e+015
31.7	-115.5	0	1.1431e+015	1.595e+015
31.7	-115.4	0	1.275e+015	1.924e+015
31.7	-115.3	0	1.4057e+015	2.2726e+015
31.7	-115.2	0	1.5268e+015	2.2716e+015
31.7	-115.1	0	1.641e+015	2.6106e+015
31.7	-115	0	1.765e+015	2.1645e+015
31.7	-114.9	0	1.9007e+015	2.7786e+015
31.7	-114.8	0	1.9917e+015	5.5038e+015
31.7	-114.7	0	1.944e+015	1.6605e+016
31.7	-114.6	0	1.7431e+015	1.786e+016
31.8	-117.7	1.672e+014	8.3492e+014	2.8822e+014
31.8	-117.6	1.3815e+014	7.8838e+014	3.2576e+014
31.8	-117.5	6.0395e+013	7.8472e+014	3.9098e+014
31.8	-117.4	0	7.8236e+014	3.501e+014
31.8	-117.3	0	7.9758e+014	3.5857e+014
31.8	-117.2	0	8.1499e+014	5.9628e+014
31.8	-117.1	0	8.2778e+014	5.9521e+014
31.8	-117	0	8.3068e+014	1.93e+014
31.8	-116.9	0	8.4949e+014	5.488e+014
31.8	-116.8	0	8.6543e+014	1.2829e+015
31.8	-116.7	0	8.8223e+014	2.6231e+015
31.8	-116.6	0	9.002e+014	2.3944e+015
31.8	-116.5	0	9.1945e+014	2.3808e+015
31.8	-116.4	0	9.4008e+014	2.3703e+015
31.8	-116.3	0	9.6192e+014	2.0669e+015
31.8	-116.2	0	1.0037e+015	1.7372e+015
31.8	-116.1	0	1.0747e+015	1.902e+015
31.8	-116	0	1.1425e+015	2.1427e+015
31.8	-115.9	0	1.1953e+015	2.2321e+015
31.8	-115.8	0	1.2392e+015	2.2774e+015
31.8	-115.7	0	1.2994e+015	2.2506e+015
31.8	-115.6	0	1.3219e+015	2.2872e+015
